organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFLargeIntestine,UBERON:0000059,transverse colon,171672.2417935184,2,2,2,0,25,15,37,40,"CD8+ T; intestinal enteroendocrine cell; large intestine goblet cell; gut endothelial cell; Stroma; CD66+ Enterocyte; Goblet; MUC1+ Enterocyte; Plasma; Smooth muscle; NK; M1 Macrophage; ICC; Neutrophil; Enterocyte; Cycling TA; Endothelial; M2 Macrophage; CD4+ T cell; TA; CD57+ Enterocyte; DC; Paneth; CD7+ Immune; Neuroendocrine; B; mast cell; monocyte; neutrophil; paneth cell of colon; plasma cell; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; enterocyte of epithelium of large intestine; fibroblast; transit amplifying cell of colon; intestinal tuft cell; Lymphatic; Nerve",840.67095265926358854471
VHFLeftKidney,UBERON:0004538,hilum of kidney,8361.985667661724,0,1,1,0,4,40,0,44,"renal medullary fibroblast; T cell; vasa recta ascending limb cell; conventional dendritic cell; glomerular capillary endothelial cell; kidney cortex collecting duct intercalated cell; podocyte; Peritubular Capilary Endothelial ; mesangial cell; Descending Vasa Recta Endothelial ; kidney resident macrophage; B cell; kidney interstitial fibroblast; mast cell; mature NK T cell; plasma cell; Schwann cell; endothelial cell of arteriole; kidney granular cell; plasmacytoid dendritic cell, human; endothelial cell of lymphatic vessel; epithelial cell of early distal convoluted tubule; epithelial cell of proximal tubule segment 1; epithelial cell of proximal tubule segment 2; epithelial cell of proximal tubule segment 3; kidney connecting tubule epithelial cell; kidney connecting tubule principal cell; kidney cortex collecting duct principal cell; kidney inner medulla collecting duct principal cell; kidney loop of Henle cortical thick ascending limb epithelial cell; kidney loop of Henle long descending thin limb inner medulla epithelial cell; kidney loop of Henle long descending thin limb outer medulla epithelial cell; kidney loop of Henle medullary thick ascending limb epithelial cell; kidney loop of Henle short descending thin limb epithelial cell; kidney loop of Henle thin ascending limb epithelial cell; kidney outer medulla collecting duct intercalated cell; kidney outer medulla collecting duct principal cell; macula densa epithelial cell; monocyte-derived dendritic cell; non-classical monocyte; papillary tips cell; parietal epithelial cell; renal beta-intercalated cell; renal interstitial pericyte",2296.71264367816091954023
VHFLeftKidney,UBERON:0004538,kidney capsule,12774.60216278246,0,2,2,0,4,41,2,45,"B cell; kidney interstitial fibroblast; mast cell; mature NK T cell; plasma cell; Schwann cell; endothelial cell of arteriole; kidney granular cell; epithelial cell of late distal convoluted tubule; plasmacytoid dendritic cell, human; endothelial cell of lymphatic vessel; epithelial cell of early distal convoluted tubule; epithelial cell of proximal tubule segment 1; epithelial cell of proximal tubule segment 2; epithelial cell of proximal tubule segment 3; kidney connecting tubule alpha-intercalated cell; kidney connecting tubule epithelial cell; kidney connecting tubule principal cell; kidney cortex collecting duct principal cell; kidney inner medulla collecting duct principal cell; kidney loop of Henle cortical thick ascending limb epithelial cell; kidney loop of Henle long descending thin limb inner medulla epithelial cell; kidney loop of Henle long descending thin limb outer medulla epithelial cell; kidney loop of Henle medullary thick ascending limb epithelial cell; kidney loop of Henle short descending thin limb epithelial cell; kidney loop of Henle thin ascending limb epithelial cell; kidney outer medulla collecting duct intercalated cell; kidney outer medulla collecting duct principal cell; macula densa epithelial cell; monocyte-derived dendritic cell; non-classical monocyte; parietal epithelial cell; renal beta-intercalated cell; renal interstitial pericyte; renal medullary fibroblast; T cell; vasa recta ascending limb cell; conventional dendritic cell; glomerular capillary endothelial cell; kidney cortex collecting duct intercalated cell; podocyte; Peritubular Capilary Endothelial ; Descending Vasa Recta Endothelial ; kidney resident macrophage; mesangial cell",1670.256
VHFLeftKidney,UBERON:0004538,outer cortex of kidney,132321.2564316727,5,10,10,0,4,42,1,46,"B cell; kidney interstitial fibroblast; mast cell; mature NK T cell; epithelial cell of proximal tubule segment 2; T cell; vasa recta ascending limb cell; Peritubular Capilary Endothelial ; Descending Vasa Recta Endothelial ; kidney resident macrophage; mesangial cell; plasma cell; Schwann cell; endothelial cell of arteriole; kidney granular cell; epithelial cell of late distal convoluted tubule; plasmacytoid dendritic cell, human; endothelial cell of lymphatic vessel; epithelial cell of early distal convoluted tubule; epithelial cell of proximal tubule segment 1; epithelial cell of proximal tubule segment 3; kidney connecting tubule epithelial cell; kidney connecting tubule principal cell; kidney connecting tubule alpha-intercalated cell; kidney cortex collecting duct principal cell; kidney inner medulla collecting duct principal cell; kidney loop of Henle cortical thick ascending limb epithelial cell; kidney loop of Henle long descending thin limb inner medulla epithelial cell; kidney loop of Henle long descending thin limb outer medulla epithelial cell; kidney loop of Henle medullary thick ascending limb epithelial cell; kidney loop of Henle short descending thin limb epithelial cell; kidney loop of Henle thin ascending limb epithelial cell; renal beta-intercalated cell; renal medullary fibroblast; renal interstitial pericyte; conventional dendritic cell; kidney outer medulla collecting duct intercalated cell; kidney outer medulla collecting duct principal cell; macula densa epithelial cell; monocyte-derived dendritic cell; non-classical monocyte; papillary tips cell; parietal epithelial cell; kidney cortex collecting duct intercalated cell; glomerular capillary endothelial cell; podocyte",761.50854700854700854701
VHFLeftKidney,UBERON:0004538,renal column,72301.89436880287,0,3,3,0,4,42,1,46,"kidney interstitial fibroblast; mast cell; mature NK T cell; plasma cell; Schwann cell; endothelial cell of arteriole; kidney granular cell; Descending Vasa Recta Endothelial ; kidney resident macrophage; mesangial cell; Peritubular Capilary Endothelial ; T cell; vasa recta ascending limb cell; conventional dendritic cell; glomerular capillary endothelial cell; kidney cortex collecting duct intercalated cell; B cell; kidney connecting tubule alpha-intercalated cell; kidney connecting tubule epithelial cell; kidney connecting tubule principal cell; kidney cortex collecting duct principal cell; kidney inner medulla collecting duct principal cell; epithelial cell of late distal convoluted tubule; plasmacytoid dendritic cell, human; endothelial cell of lymphatic vessel; epithelial cell of early distal convoluted tubule; epithelial cell of proximal tubule segment 1; epithelial cell of proximal tubule segment 2; epithelial cell of proximal tubule segment 3; kidney loop of Henle thin ascending limb epithelial cell; kidney outer medulla collecting duct intercalated cell; kidney outer medulla collecting duct principal cell; macula densa epithelial cell; monocyte-derived dendritic cell; non-classical monocyte; papillary tips cell; parietal epithelial cell; renal beta-intercalated cell; renal interstitial pericyte; renal medullary fibroblast; kidney loop of Henle cortical thick ascending limb epithelial cell; kidney loop of Henle long descending thin limb inner medulla epithelial cell; kidney loop of Henle long descending thin limb outer medulla epithelial cell; kidney loop of Henle medullary thick ascending limb epithelial cell; kidney loop of Henle short descending thin limb epithelial cell; podocyte",1201.10721247563352826511
VHFLeftKidney,UBERON:0004538,renal pyramid,5051.40141781242,5,9,9,0,4,44,1,48,"non-classical monocyte; papillary tips cell; parietal epithelial cell; renal beta-intercalated cell; macula densa epithelial cell; monocyte-derived dendritic cell; renal interstitial pericyte; kidney resident macrophage; Peritubular Capilary Endothelial ; Descending Vasa Recta Endothelial ; mesangial cell; renal medullary fibroblast; T cell; vasa recta ascending limb cell; conventional dendritic cell; glomerular capillary endothelial cell; kidney cortex collecting duct intercalated cell; podocyte; B cell; kidney interstitial fibroblast; kidney cortex collecting duct principal cell; kidney inner medulla collecting duct principal cell; kidney loop of Henle cortical thick ascending limb epithelial cell; kidney connecting tubule principal cell; mast cell; mature NK T cell; neutrophil; plasma cell; Schwann cell; endothelial cell of arteriole; kidney granular cell; epithelial cell of late distal convoluted tubule; plasmacytoid dendritic cell, human; mononuclear phagocyte; endothelial cell of lymphatic vessel; epithelial cell of early distal convoluted tubule; epithelial cell of proximal tubule segment 1; epithelial cell of proximal tubule segment 2; epithelial cell of proximal tubule segment 3; kidney connecting tubule alpha-intercalated cell; kidney connecting tubule epithelial cell; kidney outer medulla collecting duct intercalated cell; kidney outer medulla collecting duct principal cell; kidney loop of Henle long descending thin limb inner medulla epithelial cell; kidney loop of Henle long descending thin limb outer medulla epithelial cell; kidney loop of Henle medullary thick ascending limb epithelial cell; kidney loop of Henle short descending thin limb epithelial cell; kidney loop of Henle thin ascending limb epithelial cell",863.78903654485049833887
VHFLeftUreter,UBERON:0001223,left ureter,668.6659597939507,2,2,2,0,4,35,0,39,"B cell; kidney interstitial fibroblast; mast cell; mature NK T cell; plasma cell; Schwann cell; endothelial cell of arteriole; kidney granular cell; plasmacytoid dendritic cell, human; endothelial cell of lymphatic vessel; epithelial cell of early distal convoluted tubule; epithelial cell of proximal tubule segment 1; kidney connecting tubule epithelial cell; kidney connecting tubule principal cell; kidney cortex collecting duct principal cell; kidney inner medulla collecting duct principal cell; kidney loop of Henle cortical thick ascending limb epithelial cell; kidney loop of Henle long descending thin limb inner medulla epithelial cell; kidney loop of Henle long descending thin limb outer medulla epithelial cell; kidney loop of Henle short descending thin limb epithelial cell; kidney outer medulla collecting duct intercalated cell; kidney outer medulla collecting duct principal cell; macula densa epithelial cell; monocyte-derived dendritic cell; non-classical monocyte; papillary tips cell; parietal epithelial cell; renal beta-intercalated cell; renal interstitial pericyte; renal medullary fibroblast; T cell; vasa recta ascending limb cell; conventional dendritic cell; kidney cortex collecting duct intercalated cell; podocyte; kidney resident macrophage; Descending Vasa Recta Endothelial ; Peritubular Capilary Endothelial ; mesangial cell",490.78125
VHFLung,UBERON:0001004,Lateral segmental bronchus,588.9754895789944,0,1,9,0,54,46,0,100,"dendritic cell, human; endothelial cell of artery; natural killer cell; pericyte; B cell; CD4-positive, alpha-beta T cell; mast cell; CD8-positive, alpha-beta T cell; classical monocyte; fibroblast; macrophage; mature NK T cell; monocyte; capillary endothelial cell; capillary endothelial cell:aerocyte; CD1c-positive myeloid dendritic cell; smooth muscle cell; intestinal tuft cell; endothelial cell of venule:pulmonary; endothelial cell of venule; ionocyte; myofibroblast cell; neutrophil; plasma cell; alveolar type 1 fibroblast cell; alveolar type 2 fibroblast cell; respiratory basal cell; tissue-resident macrophage; alveolar macrophage; club cell:nasal; club cell; pulmonary interstitial fibroblast; effector memory CD8-positive, alpha-beta T cell; lung pericyte; basal cell; dendritic cell; effector CD8-positive, alpha-beta T cell; endothelial cell of lymphatic vessel:mature; endothelial cell of lymphatic vessel:differentiating; endothelial cell of lymphatic vessel; lung ciliated cell; CD4-positive helper T cell; basophil; bronchial smooth muscle cell; non-classical monocyte; T cell:proliferating; type I pneumocyte; vascular associated smooth muscle cell; vein endothelial cell; type II pneumocyte; nasal mucosa goblet cell; multi-ciliated epithelial cell:non-nasal; Monocyte-derived Mφ; fibroblast of lung:alveolar; Transitional Club-AT2; Non-classical monocytes; EC venous systemic; Goblet (subsegmental); Smooth muscle; Multiciliated (nasal); EC venous pulmonary; SMG serous (nasal); Mesothelium; Goblet (nasal); EC aerocyte capillary; SMG duct; Tuft; EC arterial; Club (non-nasal); fibroblast of lung; Basal resting; Neuroendocrine; Monocyte-derived Mph; pre-TB secretory; CD8 T cells; Alveolar Mph CCL3+; conventional dendritic cell; AT0; Deuterosomal; fibroblast of lung:adventitial; AT2 proliferating; Suprabasal; Plasmacytoid DCs; Club (nasal); Ionocyte; effector CD4-positive, alpha-beta T cell; Multiciliated (non-nasal); Alveolar Mph MT-positive; respiratory goblet cell; Lymphatic EC differentiating; Interstitial Mph perivascular; Hillock-like; Alveolar Mph proliferating; intermediate monocyte; lung microvascular endothelial cell; adventitial cell; SMG serous (bronchial); SMG mucous; EC general capillary; T cells proliferating; Goblet (bronchial); Lymphatic EC mature; Smooth muscle FAM83D+; Peribronchial fibroblasts; serous secreting cell:activated; Hematopoietic stem cells; Subpleural fibroblasts",148.125
VHFLung,UBERON:0001004,Right Anterior Bronchopulmonary Segment,374148.9387129613,3,5,5,0,56,48,0,104,"natural killer cell; pericyte; B cell; dendritic cell, human; endothelial cell of artery; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; classical monocyte; fibroblast; smooth muscle cell; blood vessel endothelial cell; pulmonary ionocyte; alveolar type 1 fibroblast cell; alveolar type 2 fibroblast cell; capillary endothelial cell; CD1c-positive myeloid dendritic cell; monocyte; neutrophil; plasma cell; macrophage; mast cell; mature NK T cell; endothelial cell of lymphatic vessel:mature; endothelial cell of lymphatic vessel; endothelial cell of lymphatic vessel:differentiating; lung ciliated cell; non-classical monocyte; serous cell of epithelium of bronchus; T cell:proliferating; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; vein endothelial cell; club cell:non-nasal; club cell; endothelial cell of venule; endothelial cell of venule:pulmonary; ionocyte; myofibroblast cell; conventional dendritic cell; Transitional Club-AT2; Monocyte-derived Mφ; fibroblast of lung:alveolar; serous secreting cell:activated; Non-classical monocytes; multi-ciliated epithelial cell:non-nasal; duct epithelial cell; nasal mucosa goblet cell; pulmonary interstitial fibroblast; respiratory basal cell; tissue-resident macrophage; alveolar macrophage; CD4-positive helper T cell; effector memory CD8-positive, alpha-beta T cell; lung pericyte; basal cell; basophil; bronchial smooth muscle cell; dendritic cell; effector CD8-positive, alpha-beta T cell; intermediate monocyte; effector CD4-positive, alpha-beta T cell; lung microvascular endothelial cell; respiratory goblet cell; EC arterial; Goblet (subsegmental); Multiciliated (non-nasal); Alveolar Mph CCL3+; SMG serous (nasal); Peribronchial fibroblasts; Monocyte-derived Mph; Ionocyte; AT0; SM activated stress response; Suprabasal; EC aerocyte capillary; Goblet (nasal); pre-TB secretory; SMG serous (bronchial); EC venous pulmonary; Lymphatic EC differentiating; Club (nasal); Smooth muscle; Neuroendocrine; Interstitial Mph perivascular; Smooth muscle FAM83D+; EC general capillary; SMG duct; AT2 proliferating; Club (non-nasal); fibroblast of lung; Plasmacytoid DCs; Alveolar Mph proliferating; Hillock-like; CD8 T cells; Multiciliated (nasal); EC venous systemic; SMG mucous; Basal resting; Goblet (bronchial); Deuterosomal; Lymphatic EC mature; Mesothelium; Tuft; Hematopoietic stem cells; Lymphatic EC proliferating; T cells proliferating; fibroblast of lung:adventitial; Subpleural fibroblasts; Alveolar Mph MT-positive",270.35606731620903454384
VHFLung,UBERON:0001004,Right Apical Bronchopulmonary Segment,151252.0747039436,0,3,3,0,56,46,0,102,"dendritic cell, human; endothelial cell of artery; natural killer cell; pericyte; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; classical monocyte; fibroblast; macrophage; mast cell; mature NK T cell; monocyte; neutrophil; plasma cell; smooth muscle cell; intestinal tuft cell; pulmonary ionocyte; alveolar type 1 fibroblast cell; alveolar type 2 fibroblast cell; capillary endothelial cell; capillary endothelial cell:aerocyte; CD1c-positive myeloid dendritic cell; club cell; club cell:nasal; club cell:non-nasal; endothelial cell of venule:pulmonary; endothelial cell of venule; ionocyte; myofibroblast cell; respiratory basal cell; tissue-resident macrophage; alveolar macrophage; CD4-positive helper T cell; effector memory CD8-positive, alpha-beta T cell; lung pericyte; basal cell; basophil; bronchial smooth muscle cell; dendritic cell; effector CD8-positive, alpha-beta T cell; endothelial cell of lymphatic vessel; endothelial cell of lymphatic vessel:mature; endothelial cell of lymphatic vessel:differentiating; Multiciliated (nasal); Club (non-nasal); Goblet (bronchial); Peribronchial fibroblasts; SMG serous (bronchial); T cells proliferating; Multiciliated (non-nasal); Deuterosomal; Plasmacytoid DCs; Alveolar Mph MT-positive; Subpleural fibroblasts; Ionocyte; EC venous systemic; Club (nasal); fibroblast of lung; Non-classical monocytes; fibroblast of lung:alveolar; Monocyte-derived Mφ; serous secreting cell:activated; multi-ciliated epithelial cell:non-nasal; Transitional Club-AT2; SMG serous (nasal); AT0; Tuft; EC venous pulmonary; Suprabasal; Smooth muscle FAM83D+; Neuroendocrine; Alveolar Mph proliferating; EC aerocyte capillary; Lymphatic EC differentiating; AT2 proliferating; SMG mucous; Smooth muscle; Hematopoietic stem cells; Goblet (subsegmental); Mesothelium; Interstitial Mph perivascular; SMG duct; Goblet (nasal); Lymphatic EC proliferating; CD8 T cells; respiratory goblet cell; intermediate monocyte; lung microvascular endothelial cell; effector CD4-positive, alpha-beta T cell; EC arterial; EC general capillary; SM activated stress response; Lymphatic EC mature; pre-TB secretory; Hillock-like; Monocyte-derived Mph; Alveolar Mph CCL3+; Basal resting; nasal mucosa goblet cell; adventitial cell; serous secreting cell:nasal; lung ciliated cell; non-classical monocyte; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; vein endothelial cell; plasmacytoid dendritic cell, human; conventional dendritic cell",532.11124845488257107540
VHFLung,UBERON:0001004,Right Lateral Bronchopulmonary Segment,83916.23058980214,0,5,13,0,57,51,0,108,"endothelial cell of artery; natural killer cell; pericyte; B cell; dendritic cell, human; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; classical monocyte; fibroblast; macrophage; mast cell; mature NK T cell; monocyte; plasma cell; neutrophil; smooth muscle cell; alveolar type 1 fibroblast cell; alveolar type 2 fibroblast cell; alveolar type 2 fibroblast cell:proliferating; intestinal tuft cell; blood vessel endothelial cell; pulmonary ionocyte; capillary endothelial cell; CD1c-positive myeloid dendritic cell; capillary endothelial cell:aerocyte; club cell; club cell:non-nasal; endothelial cell of venule; endothelial cell of venule:pulmonary; club cell:nasal; ionocyte; myofibroblast cell; neuroendocrine cell; pulmonary interstitial fibroblast; respiratory basal cell; tissue-resident macrophage; alveolar macrophage; alveolar macrophage:proliferating; basal cell; basophil; CD4-positive helper T cell; effector memory CD8-positive, alpha-beta T cell; lung pericyte; dendritic cell; effector CD8-positive, alpha-beta T cell; endothelial cell of lymphatic vessel:differentiating; endothelial cell of lymphatic vessel; endothelial cell of lymphatic vessel:mature; bronchial smooth muscle cell; lung ciliated cell; non-classical monocyte; serous cell of epithelium of bronchus; T cell:proliferating; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; vein endothelial cell; plasmacytoid dendritic cell, human; conventional dendritic cell; T cells proliferating; Club (nasal); Alveolar Mph MT-positive; Lymphatic EC differentiating; Monocyte-derived Mph; Deuterosomal; Goblet (nasal); AT0; Smooth muscle FAM83D+; AT2 proliferating; Alveolar Mph CCL3+; Ionocyte; fibroblast of lung; Tuft; serous secreting cell:activated; duct epithelial cell; fibroblast of lung:adventitial; multi-ciliated epithelial cell:non-nasal; Monocyte-derived Mφ; nasal mucosa goblet cell; Transitional Club-AT2; Non-classical monocytes; fibroblast of lung:alveolar; Lymphatic EC mature; EC general capillary; Alveolar Mph proliferating; EC venous systemic; Subpleural fibroblasts; Peribronchial fibroblasts; SM activated stress response; CD8 T cells; Neuroendocrine; Plasmacytoid DCs; EC arterial; Goblet (bronchial); Goblet (subsegmental); Smooth muscle; Mesothelium; Suprabasal; Interstitial Mph perivascular; Club (non-nasal); SMG serous (nasal); Hematopoietic stem cells; Multiciliated (non-nasal); EC aerocyte capillary; SMG mucous; SMG serous (bronchial); pre-TB secretory; SMG duct; Multiciliated (nasal); Basal resting; Hillock-like; Lymphatic EC proliferating; EC venous pulmonary; respiratory goblet cell; adventitial cell; effector CD4-positive, alpha-beta T cell; lung microvascular endothelial cell; intermediate monocyte",404.82970846830171217029
VHFLung,UBERON:0001004,Right Medial Bronchopulmonary Segment,149921.3888392674,1,6,14,0,57,51,0,108,"dendritic cell, human; endothelial cell of artery; natural killer cell; pericyte; B cell; CD4-positive, alpha-beta T cell; classical monocyte; fibroblast; CD8-positive, alpha-beta T cell; neutrophil; plasma cell; macrophage; mast cell; mature NK T cell; monocyte; smooth muscle cell; intestinal tuft cell; blood vessel endothelial cell; tracheobronchial goblet cell; alveolar type 1 fibroblast cell; alveolar type 2 fibroblast cell; capillary endothelial cell; capillary endothelial cell:aerocyte; CD1c-positive myeloid dendritic cell; club cell:non-nasal; club cell; endothelial cell of venule; endothelial cell of venule:pulmonary; ionocyte; club cell:nasal; myofibroblast cell; neuroendocrine cell; pulmonary interstitial fibroblast; respiratory basal cell; tissue-resident macrophage; alveolar macrophage; basal cell; basophil; bronchial smooth muscle cell; dendritic cell; CD4-positive helper T cell; effector memory CD8-positive, alpha-beta T cell; lung pericyte; effector CD8-positive, alpha-beta T cell; endothelial cell of lymphatic vessel; endothelial cell of lymphatic vessel:differentiating; endothelial cell of lymphatic vessel:mature; lung ciliated cell; non-classical monocyte; serous cell of epithelium of bronchus; T cell:proliferating; type I pneumocyte; type II pneumocyte; vein endothelial cell; plasmacytoid dendritic cell, human; conventional dendritic cell; vascular associated smooth muscle cell; multi-ciliated epithelial cell:non-nasal; Non-classical monocytes; fibroblast of lung:alveolar; Monocyte-derived Mφ; respiratory goblet cell; intermediate monocyte; lung microvascular endothelial cell; adventitial cell; effector CD4-positive, alpha-beta T cell; Transitional Club-AT2; serous secreting cell:activated; SMG mucous; Neuroendocrine; SM activated stress response; Deuterosomal; EC venous systemic; fibroblast of lung; Interstitial Mph perivascular; Peribronchial fibroblasts; Basal resting; Monocyte-derived Mph; Goblet (subsegmental); Club (non-nasal); Multiciliated (nasal); EC general capillary; Lymphatic EC differentiating; Ionocyte; SMG serous (nasal); Alveolar Mph CCL3+; SMG serous (bronchial); CD8 T cells; Club (nasal); EC aerocyte capillary; Smooth muscle; Goblet (bronchial); Suprabasal; Mesothelium; EC arterial; pre-TB secretory; Goblet (nasal); Lymphatic EC proliferating; duct epithelial cell; Smooth muscle FAM83D+; Multiciliated (non-nasal); AT2 proliferating; EC venous pulmonary; Alveolar Mph proliferating; Plasmacytoid DCs; AT0; Alveolar Mph MT-positive; Tuft; Hillock-like; T cells proliferating; SMG duct; Hematopoietic stem cells; Lymphatic EC mature; Subpleural fibroblasts; nasal mucosa goblet cell; fibroblast of lung:adventitial",192.72958942897593204342
VHFLung,UBERON:0001004,Right Posterior Bronchopulmonary Segment,161360.708983395,1,5,5,0,57,50,0,107,"dendritic cell, human; endothelial cell of artery; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; classical monocyte; fibroblast; macrophage; mast cell; natural killer cell; pericyte; B cell; club cell:non-nasal; club cell; endothelial cell of venule:pulmonary; endothelial cell of venule; ionocyte; myofibroblast cell; pulmonary interstitial fibroblast; respiratory basal cell; tissue-resident macrophage; alveolar macrophage; mature NK T cell; monocyte; neutrophil; plasma cell; smooth muscle cell; intestinal tuft cell; tracheobronchial goblet cell; pulmonary ionocyte; alveolar type 1 fibroblast cell; alveolar type 2 fibroblast cell; capillary endothelial cell; capillary endothelial cell:aerocyte; CD1c-positive myeloid dendritic cell; club cell:nasal; CD4-positive helper T cell; effector memory CD8-positive, alpha-beta T cell; lung pericyte; basal cell; basophil; bronchial smooth muscle cell; dendritic cell; effector CD8-positive, alpha-beta T cell; endothelial cell of lymphatic vessel; endothelial cell of lymphatic vessel:mature; endothelial cell of lymphatic vessel:differentiating; lung ciliated cell; non-classical monocyte; serous cell of epithelium of bronchus; T cell:proliferating; type I pneumocyte; EC venous systemic; EC aerocyte capillary; Alveolar Mph proliferating; pre-TB secretory; EC arterial; EC venous pulmonary; Lymphatic EC proliferating; Tuft; SMG mucous; Neuroendocrine; AT0; CD8 T cells; Goblet (nasal); Lymphatic EC differentiating; Goblet (bronchial); SM activated stress response; Plasmacytoid DCs; Interstitial Mph perivascular; Suprabasal; EC general capillary; AT2 proliferating; SMG duct; Multiciliated (nasal); SMG serous (nasal); Hillock-like; Basal resting; Ionocyte; Mesothelium; Lymphatic EC mature; SMG serous (bronchial); Subpleural fibroblasts; effector CD4-positive, alpha-beta T cell; respiratory goblet cell; intermediate monocyte; lung microvascular endothelial cell; adventitial cell; serous secreting cell:activated; fibroblast of lung:alveolar; Non-classical monocytes; Transitional Club-AT2; Monocyte-derived Mφ; multi-ciliated epithelial cell:non-nasal; Monocyte-derived Mph; Deuterosomal; Goblet (subsegmental); Club (nasal); Smooth muscle FAM83D+; Smooth muscle; Alveolar Mph CCL3+; fibroblast of lung; T cells proliferating; Club (non-nasal); Peribronchial fibroblasts; Multiciliated (non-nasal); Alveolar Mph MT-positive; Hematopoietic stem cells; type II pneumocyte; vascular associated smooth muscle cell; vein endothelial cell; plasmacytoid dendritic cell, human; conventional dendritic cell; duct epithelial cell; nasal mucosa goblet cell; serous secreting cell:nasal",475.79613899613899613900
VHFLung,UBERON:0001004,Right Superior Bronchopulmonary Segment,234868.6743737205,0,2,2,0,54,45,0,99,"dendritic cell, human; endothelial cell of artery; natural killer cell; alveolar type 2 fibroblast cell; capillary endothelial cell; CD1c-positive myeloid dendritic cell; club cell:non-nasal; club cell; endothelial cell of venule:pulmonary; ionocyte; myofibroblast cell; pulmonary interstitial fibroblast; respiratory basal cell; tissue-resident macrophage; alveolar macrophage; CD4-positive helper T cell; effector memory CD8-positive, alpha-beta T cell; lung pericyte; basal cell; basophil; bronchial smooth muscle cell; dendritic cell; effector CD8-positive, alpha-beta T cell; endothelial cell of lymphatic vessel:mature; endothelial cell of lymphatic vessel; endothelial cell of lymphatic vessel:differentiating; lung ciliated cell; non-classical monocyte; pericyte; B cell; CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; classical monocyte; fibroblast; macrophage; mast cell; mature NK T cell; monocyte; neutrophil; plasma cell; smooth muscle cell; alveolar type 1 fibroblast cell; T cell:proliferating; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; vein endothelial cell; conventional dendritic cell; Club (non-nasal); Plasmacytoid DCs; Neuroendocrine; Monocyte-derived Mph; Subpleural fibroblasts; SMG mucous; EC general capillary; pre-TB secretory; Lymphatic EC differentiating; Goblet (subsegmental); Lymphatic EC mature; Goblet (nasal); CD8 T cells; AT2 proliferating; Peribronchial fibroblasts; Smooth muscle FAM83D+; Alveolar Mph CCL3+; Lymphatic EC proliferating; Suprabasal; Alveolar Mph MT-positive; Tuft; EC arterial; Deuterosomal; EC venous systemic; Interstitial Mph perivascular; AT0; fibroblast of lung; Multiciliated (nasal); SM activated stress response; Smooth muscle; Ionocyte; EC venous pulmonary; Hematopoietic stem cells; Mesothelium; T cells proliferating; SMG duct; SMG serous (bronchial); Alveolar Mph proliferating; Multiciliated (non-nasal); Basal resting; EC aerocyte capillary; SMG serous (nasal); Club (nasal); Hillock-like; Monocyte-derived Mφ; Non-classical monocytes; serous secreting cell:activated; fibroblast of lung:alveolar; multi-ciliated epithelial cell:non-nasal; Transitional Club-AT2; respiratory goblet cell; lung microvascular endothelial cell; intermediate monocyte; effector CD4-positive, alpha-beta T cell; Goblet (bronchial)",422.61538461538461538462
