sex,organ,as_label,cell_label,dataset_count,cell_id,mean_cell_count,cell_count
Female,VHFHeart,heart right ventricle,PC2_atria,2,http://purl.obolibrary.org/obo/CL_0000669,685,9590
Female,VHFHeart,heart right ventricle,PC3_str,2,http://purl.obolibrary.org/obo/CL_0000669,641,8974
Female,VHFHeart,heart right ventricle,Pericyte,13,http://purl.obolibrary.org/obo/CL_0000669,922.68235294117647058824,78428
Female,VHFHeart,heart right ventricle,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,6
Female,VHFHeart,heart right ventricle,SMC1_basic,13,http://purl.obolibrary.org/obo/CL_0000359,172.85882352941176470588,14693
Female,VHFHeart,heart right ventricle,Smooth Muscle,13,http://purl.obolibrary.org/obo/CL_0000192,133.8,11373
Female,VHFHeart,heart right ventricle,T,13,http://purl.obolibrary.org/obo/CL_0000084,48.10588235294117647059,4089
Female,VHFHeart,heart right ventricle,T/NK_cycling,2,http://purl.obolibrary.org/obo/CL_0000814,2.5,30
Female,VHFHeart,heart right ventricle,Venous Endothelial,13,http://purl.obolibrary.org/obo/CL_1000414,58.89411764705882352941,5006
Female,VHFHeart,heart right ventricle,Ventricular Cardiomycoyte,13,http://purl.obolibrary.org/obo/CL_0002131,2603.38823529411764705882,221288
Female,VHFHeart,heart right ventricle,aCM1,2,http://purl.obolibrary.org/obo/CL_0002129,1,13
Female,VHFHeart,heart right ventricle,aCM2,2,http://purl.obolibrary.org/obo/CL_0002129,2.61538461538461538462,34
Female,VHFHeart,heart right ventricle,aCM5,1,http://purl.obolibrary.org/obo/CL_0002129,3,18
Female,VHFHeart,heart right ventricle,gdT,2,http://purl.obolibrary.org/obo/CL_0000798,1.46153846153846153846,19
Female,VHFHeart,heart right ventricle,vCM1,7,http://purl.obolibrary.org/obo/CL_0002131,2563.11111111111111111111,115340
Female,VHFHeart,heart right ventricle,vCM2,3,http://purl.obolibrary.org/obo/CL_0002131,2128.8,42576
Female,VHFHeart,heart right ventricle,vCM3_stressed,2,http://purl.obolibrary.org/obo/CL_0002131,3948.69230769230769230769,51333
Female,VHFHeart,heart right ventricle,vCM4,1,http://purl.obolibrary.org/obo/CL_0002131,1898,13286
Female,VHFHeart,interventricular septum,Adip1,4,http://purl.obolibrary.org/obo/CL_0000136,33,792
Female,VHFHeart,interventricular septum,Adip2,2,http://purl.obolibrary.org/obo/CL_0000136,20.5,246
Female,VHFHeart,interventricular septum,Adipocyte,6,http://purl.obolibrary.org/obo/CL_0000136,20.16666666666666666667,726
Female,VHFHeart,interventricular septum,Arterial Endothelial,6,http://purl.obolibrary.org/obo/CL_1000413,84.33333333333333333333,3036
Female,VHFHeart,interventricular septum,Atrial Cardiomyocyte,3,http://purl.obolibrary.org/obo/CL_0002129,4,72
Female,VHFHeart,interventricular septum,B,6,http://purl.obolibrary.org/obo/CL_0000236,21.3,1278
Female,VHFHeart,interventricular septum,B_plasma,4,http://purl.obolibrary.org/obo/CL_0000786,5,120
Female,VHFHeart,interventricular septum,CD14+Mo,4,http://purl.obolibrary.org/obo/CL_0002057,169.25,4062
Female,VHFHeart,interventricular septum,CD16+Mo,6,http://purl.obolibrary.org/obo/CL_0002396,58.83333333333333333333,2118
Female,VHFHeart,interventricular septum,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,5,60
Female,VHFHeart,interventricular septum,CD4+T_Th1,2,http://purl.obolibrary.org/obo/CL_0000545,6,72
Female,VHFHeart,interventricular septum,CD4+T_Th17,2,http://purl.obolibrary.org/obo/CL_0000899,1,12
Female,VHFHeart,interventricular septum,CD4+T_Th2,3,http://purl.obolibrary.org/obo/CL_0000546,2,36
Female,VHFHeart,interventricular septum,CD4+T_act,5,http://purl.obolibrary.org/obo/CL_0001043,14.8,444
Female,VHFHeart,interventricular septum,CD4+T_naive,5,http://purl.obolibrary.org/obo/CL_0000895,34,1020
Female,VHFHeart,interventricular septum,CD4+T_reg,3,http://purl.obolibrary.org/obo/CL_0000792,1.33333333333333333333,24
Female,VHFHeart,interventricular septum,CD8+T_cytox,4,http://purl.obolibrary.org/obo/CL_0000794,3.25,78
Female,VHFHeart,interventricular septum,CD8+T_em,5,http://purl.obolibrary.org/obo/CL_0000913,4.8,144
Female,VHFHeart,interventricular septum,CD8+T_te,3,http://purl.obolibrary.org/obo/CL_0001050,13,234
Female,VHFHeart,interventricular septum,CD8+T_trans,6,http://purl.obolibrary.org/obo/CL_0000625,8,288
Female,VHFHeart,interventricular septum,Capillary Endothelial,6,http://purl.obolibrary.org/obo/CL_0002144,1359.16666666666666666667,48930
Female,VHFHeart,interventricular septum,DC,5,http://purl.obolibrary.org/obo/CL_0000451,15.2,456
Female,VHFHeart,interventricular septum,EC1_cap,3,http://purl.obolibrary.org/obo/CL_0002144,219.33333333333333333333,3948
Female,VHFHeart,interventricular septum,EC2_cap,1,http://purl.obolibrary.org/obo/CL_0002144,335,2010
Female,VHFHeart,interventricular septum,EC3_cap,2,http://purl.obolibrary.org/obo/CL_0002144,2328.5,27942
Female,VHFHeart,interventricular septum,EC4_immune,6,http://purl.obolibrary.org/obo/CL_0000115,139.66666666666666666667,5028
Female,VHFHeart,interventricular septum,EC5_art,6,http://purl.obolibrary.org/obo/CL_1000413,322.16666666666666666667,11598
Female,VHFHeart,interventricular septum,EC6_ven,6,http://purl.obolibrary.org/obo/CL_0002543,82.83333333333333333333,2982
Female,VHFHeart,interventricular septum,EC7_endocardial,5,http://purl.obolibrary.org/obo/CL_0002350,11.4,342
Female,VHFHeart,interventricular septum,EC8_ln,5,http://purl.obolibrary.org/obo/CL_0002138,10.2,306
Female,VHFHeart,interventricular septum,Endocardial,5,http://purl.obolibrary.org/obo/CL_0002350,10.6,318
Female,VHFHeart,interventricular septum,Endothelial,2,http://purl.obolibrary.org/obo/CL_0000115,1.5,18
Female,VHFHeart,interventricular septum,FB1,3,http://purl.obolibrary.org/obo/CL_0000057,1244.33333333333333333333,22398
Female,VHFHeart,interventricular septum,FB3,1,http://purl.obolibrary.org/obo/CL_0000057,1273,7638
Female,VHFHeart,interventricular septum,FB4_activated,1,http://purl.obolibrary.org/obo/CL_0000057,452,2712
Female,VHFHeart,interventricular septum,FB5,1,http://purl.obolibrary.org/obo/CL_0000057,566,3396
Female,VHFHeart,interventricular septum,Fibroblast,6,http://purl.obolibrary.org/obo/CL_0000057,999.33333333333333333333,35976
Female,VHFHeart,interventricular septum,ILC,4,http://purl.obolibrary.org/obo/CL_0001065,2.5,60
Female,VHFHeart,interventricular septum,LYVE1+IGF1+MP,3,http://purl.obolibrary.org/obo/CL_0000235,125,2250
Female,VHFHeart,interventricular septum,LYVE1+MP_cycling,1,http://purl.obolibrary.org/obo/CL_0000235,103,618
Female,VHFHeart,interventricular septum,LYVE1+TIMD4+MP,2,http://purl.obolibrary.org/obo/CL_0000235,400.5,4806
Female,VHFHeart,interventricular septum,Lymphatic Endothelial,5,http://purl.obolibrary.org/obo/CL_0002138,9.4,282
Female,VHFHeart,interventricular septum,MAIT-like,3,http://purl.obolibrary.org/obo/CL_0000791,13.33333333333333333333,240
Female,VHFHeart,interventricular septum,Macrophage,6,http://purl.obolibrary.org/obo/CL_0000235,126.16666666666666666667,4542
Female,VHFHeart,interventricular septum,Mast,6,http://purl.obolibrary.org/obo/CL_0000097,32,2304
Female,VHFHeart,interventricular septum,Mesothelial,2,http://purl.obolibrary.org/obo/CL_0000077,12,144
Female,VHFHeart,interventricular septum,Monocyte/cDC,6,http://purl.obolibrary.org/obo/CL_0011031,282.66666666666666666667,10176
Female,VHFHeart,interventricular septum,NC1_glial,4,http://purl.obolibrary.org/obo/CL_0010020,67.25,1614
Female,VHFHeart,interventricular septum,NC2_glial_NGF+,2,http://purl.obolibrary.org/obo/CL_0010020,25,300
Female,VHFHeart,interventricular septum,NK,5,http://purl.obolibrary.org/obo/CL_0000623,165.8,4974
Female,VHFHeart,interventricular septum,NK_CD16hi,6,http://purl.obolibrary.org/obo/CL_0000939,119.83333333333333333333,4314
Female,VHFHeart,interventricular septum,NK_CD56hi,4,http://purl.obolibrary.org/obo/CL_0000938,26,624
Female,VHFHeart,interventricular septum,Neuronal,6,http://purl.obolibrary.org/obo/CL_0002573,49.66666666666666666667,1788
Female,VHFHeart,interventricular septum,Neut,1,http://purl.obolibrary.org/obo/CL_0000775,22,132
Female,VHFHeart,interventricular septum,PC1_vent,6,http://purl.obolibrary.org/obo/CL_0000669,932,33552
Female,VHFHeart,interventricular septum,Pericyte,6,http://purl.obolibrary.org/obo/CL_0000669,990.5,35658
Female,VHFHeart,interventricular septum,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,6
Female,VHFHeart,interventricular septum,SMC1_basic,6,http://purl.obolibrary.org/obo/CL_0000359,235.66666666666666666667,8484
Female,VHFHeart,interventricular septum,Smooth Muscle,6,http://purl.obolibrary.org/obo/CL_0000192,171.83333333333333333333,6186
Female,VHFHeart,interventricular septum,T,6,http://purl.obolibrary.org/obo/CL_0000084,74.5,2682
Female,VHFHeart,interventricular septum,T/NK_cycling,2,http://purl.obolibrary.org/obo/CL_0000814,2.5,30
Female,VHFHeart,interventricular septum,Venous Endothelial,6,http://purl.obolibrary.org/obo/CL_1000414,65.16666666666666666667,2346
Female,VHFHeart,interventricular septum,Ventricular Cardiomycoyte,6,http://purl.obolibrary.org/obo/CL_0002131,2354.83333333333333333333,84774
Female,VHFHeart,interventricular septum,aCM1,1,http://purl.obolibrary.org/obo/CL_0002129,1,6
Female,VHFHeart,interventricular septum,aCM2,1,http://purl.obolibrary.org/obo/CL_0002129,1,6
Female,VHFHeart,interventricular septum,aCM5,1,http://purl.obolibrary.org/obo/CL_0002129,3,18
Female,VHFHeart,interventricular septum,gdT,1,http://purl.obolibrary.org/obo/CL_0000798,2,12
Female,VHFHeart,interventricular septum,vCM1,4,http://purl.obolibrary.org/obo/CL_0002131,2348.25,56358
Female,VHFHeart,interventricular septum,vCM2,1,http://purl.obolibrary.org/obo/CL_0002131,2301,13806
Female,VHFHeart,interventricular septum,vCM3_stressed,1,http://purl.obolibrary.org/obo/CL_0002131,2518,15108
Female,VHFHeart,left cardiac atrium,Adip1,6,http://purl.obolibrary.org/obo/CL_0000136,101.66666666666666666667,4270
Female,VHFHeart,left cardiac atrium,Adip2,1,http://purl.obolibrary.org/obo/CL_0000136,71,497
Female,VHFHeart,left cardiac atrium,Adipocyte,7,http://purl.obolibrary.org/obo/CL_0000136,84.71428571428571428571,4151
Female,VHFHeart,left cardiac atrium,Arterial Endothelial,7,http://purl.obolibrary.org/obo/CL_1000413,29.71428571428571428571,1456
Female,VHFHeart,left cardiac atrium,Atrial Cardiomyocyte,7,http://purl.obolibrary.org/obo/CL_0002129,1213.14285714285714285714,59444
Female,VHFHeart,left cardiac atrium,B,6,http://purl.obolibrary.org/obo/CL_0000236,5.81818181818181818182,448
Female,VHFHeart,left cardiac atrium,B_plasma,4,http://purl.obolibrary.org/obo/CL_0000786,1.75,49
Female,VHFHeart,left cardiac atrium,CD14+Mo,7,http://purl.obolibrary.org/obo/CL_0002057,32.71428571428571428571,1603
Female,VHFHeart,left cardiac atrium,CD16+Mo,7,http://purl.obolibrary.org/obo/CL_0002396,17,833
Female,VHFHeart,left cardiac atrium,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,1.5,21
Female,VHFHeart,left cardiac atrium,CD4+T_Th1,1,http://purl.obolibrary.org/obo/CL_0000545,2,14
Female,VHFHeart,left cardiac atrium,CD4+T_Th2,1,http://purl.obolibrary.org/obo/CL_0000546,1,7
Female,VHFHeart,left cardiac atrium,CD4+T_act,4,http://purl.obolibrary.org/obo/CL_0001043,14.5,406
Female,VHFHeart,left cardiac atrium,CD4+T_naive,7,http://purl.obolibrary.org/obo/CL_0000895,15.14285714285714285714,742
Female,VHFHeart,left cardiac atrium,CD4+T_reg,2,http://purl.obolibrary.org/obo/CL_0000792,1,14
Female,VHFHeart,left cardiac atrium,CD8+T_cytox,6,http://purl.obolibrary.org/obo/CL_0000794,3.5,147
Female,VHFHeart,left cardiac atrium,CD8+T_em,5,http://purl.obolibrary.org/obo/CL_0000913,5.8,203
Female,VHFHeart,left cardiac atrium,CD8+T_te,7,http://purl.obolibrary.org/obo/CL_0001050,17.28571428571428571429,847
Female,VHFHeart,left cardiac atrium,CD8+T_trans,6,http://purl.obolibrary.org/obo/CL_0000625,8,336
Female,VHFHeart,left cardiac atrium,Capillary Endothelial,7,http://purl.obolibrary.org/obo/CL_0002144,471.14285714285714285714,23086
Female,VHFHeart,left cardiac atrium,DC,5,http://purl.obolibrary.org/obo/CL_0000451,6,210
Female,VHFHeart,left cardiac atrium,EC10_CMC-like,6,http://purl.obolibrary.org/obo/CL_0000115,180.16666666666666666667,7567
Female,VHFHeart,left cardiac atrium,EC1_cap,4,http://purl.obolibrary.org/obo/CL_0002144,313.75,8785
Female,VHFHeart,left cardiac atrium,EC2_cap,2,http://purl.obolibrary.org/obo/CL_0002144,70,980
Female,VHFHeart,left cardiac atrium,EC3_cap,1,http://purl.obolibrary.org/obo/CL_0002144,83,581
Female,VHFHeart,left cardiac atrium,EC4_immune,1,http://purl.obolibrary.org/obo/CL_0000115,3,21
Female,VHFHeart,left cardiac atrium,EC5_art,7,http://purl.obolibrary.org/obo/CL_1000413,95.85714285714285714286,4697
Female,VHFHeart,left cardiac atrium,EC6_ven,7,http://purl.obolibrary.org/obo/CL_0002543,71.14285714285714285714,3486
Female,VHFHeart,left cardiac atrium,EC7_endocardial,5,http://purl.obolibrary.org/obo/CL_0002350,66.2,2317
Female,VHFHeart,left cardiac atrium,EC8_ln,6,http://purl.obolibrary.org/obo/CL_0002138,3.5,147
Female,VHFHeart,left cardiac atrium,Endocardial,4,http://purl.obolibrary.org/obo/CL_0002350,76.5,2142
Female,VHFHeart,left cardiac atrium,Endothelial,2,http://purl.obolibrary.org/obo/CL_0000115,1,14
Female,VHFHeart,left cardiac atrium,FB1,1,http://purl.obolibrary.org/obo/CL_0000057,364,2548
Female,VHFHeart,left cardiac atrium,FB2,5,http://purl.obolibrary.org/obo/CL_0000057,525.4,18389
Female,VHFHeart,left cardiac atrium,FB3,1,http://purl.obolibrary.org/obo/CL_0000057,858,6006
Female,VHFHeart,left cardiac atrium,Fibroblast,7,http://purl.obolibrary.org/obo/CL_0000057,555.85714285714285714286,27237
Female,VHFHeart,left cardiac atrium,ILC,3,http://purl.obolibrary.org/obo/CL_0001065,2.5,70
Female,VHFHeart,left cardiac atrium,LYVE1+IGF1+MP,4,http://purl.obolibrary.org/obo/CL_0000235,120.5,3374
Female,VHFHeart,left cardiac atrium,LYVE1+TIMD4+MP,3,http://purl.obolibrary.org/obo/CL_0000235,145.33333333333333333333,3052
Female,VHFHeart,left cardiac atrium,Lymphatic Endothelial,5,http://purl.obolibrary.org/obo/CL_0002138,3.4,119
Female,VHFHeart,left cardiac atrium,MAIT-like,4,http://purl.obolibrary.org/obo/CL_0000791,4.75,133
Female,VHFHeart,left cardiac atrium,Macrophage,7,http://purl.obolibrary.org/obo/CL_0000235,97.71428571428571428571,4788
Female,VHFHeart,left cardiac atrium,Mast,6,http://purl.obolibrary.org/obo/CL_0000097,26.54545454545454545455,2044
Female,VHFHeart,left cardiac atrium,Meso,4,http://purl.obolibrary.org/obo/CL_0000077,21,588
Female,VHFHeart,left cardiac atrium,Mesothelial,4,http://purl.obolibrary.org/obo/CL_0000077,23,644
Female,VHFHeart,left cardiac atrium,Monocyte/cDC,7,http://purl.obolibrary.org/obo/CL_0011031,99.71428571428571428571,4886
Female,VHFHeart,left cardiac atrium,NC1_glial,7,http://purl.obolibrary.org/obo/CL_0010020,69.57142857142857142857,3409
Female,VHFHeart,left cardiac atrium,NK,6,http://purl.obolibrary.org/obo/CL_0000623,50.5,2121
Female,VHFHeart,left cardiac atrium,NK_CD16hi,6,http://purl.obolibrary.org/obo/CL_0000939,28.66666666666666666667,1204
Female,VHFHeart,left cardiac atrium,NK_CD56hi,6,http://purl.obolibrary.org/obo/CL_0000938,15.5,651
Female,VHFHeart,left cardiac atrium,Neuronal,7,http://purl.obolibrary.org/obo/CL_0002573,68.28571428571428571429,3346
Female,VHFHeart,left cardiac atrium,Neut,1,http://purl.obolibrary.org/obo/CL_0000775,11,77
Female,VHFHeart,left cardiac atrium,PC1_vent,5,http://purl.obolibrary.org/obo/CL_0000669,635.8,22253
Female,VHFHeart,left cardiac atrium,PC2_atria,2,http://purl.obolibrary.org/obo/CL_0000669,814,11396
Female,VHFHeart,left cardiac atrium,Pericyte,7,http://purl.obolibrary.org/obo/CL_0000669,707,34643
Female,VHFHeart,left cardiac atrium,Purkinje_cell,1,http://purl.obolibrary.org/obo/CL_0002068,1,7
Female,VHFHeart,left cardiac atrium,SMC1_basic,3,http://purl.obolibrary.org/obo/CL_0000359,131,2751
Female,VHFHeart,left cardiac atrium,SMC2_art,4,http://purl.obolibrary.org/obo/CL_0000359,241,6748
Female,VHFHeart,left cardiac atrium,Smooth Muscle,7,http://purl.obolibrary.org/obo/CL_0000192,174.42857142857142857143,8547
Female,VHFHeart,left cardiac atrium,T,6,http://purl.obolibrary.org/obo/CL_0000084,67.83333333333333333333,2849
Female,VHFHeart,left cardiac atrium,T/NK_cycling,2,http://purl.obolibrary.org/obo/CL_0000814,1.5,21
Female,VHFHeart,left cardiac atrium,Venous Endothelial,7,http://purl.obolibrary.org/obo/CL_1000414,38,1862
Female,VHFHeart,left cardiac atrium,Ventricular Cardiomycoyte,6,http://purl.obolibrary.org/obo/CL_0002131,51.5,2163
Female,VHFHeart,left cardiac atrium,aCM1,4,http://purl.obolibrary.org/obo/CL_0002129,1097.5,30730
Female,VHFHeart,left cardiac atrium,aCM3,1,http://purl.obolibrary.org/obo/CL_0002129,3409,23863
Female,VHFHeart,left cardiac atrium,aCM4,2,http://purl.obolibrary.org/obo/CL_0002129,524.5,7343
Female,VHFHeart,left cardiac atrium,vCM1,4,http://purl.obolibrary.org/obo/CL_0002131,5,140
Female,VHFHeart,left cardiac atrium,vCM2,1,http://purl.obolibrary.org/obo/CL_0002131,24,168
Female,VHFHeart,left cardiac atrium,vCM4,2,http://purl.obolibrary.org/obo/CL_0002131,3.5,49
Female,VHFHeart,right cardiac atrium,AVN_P_cell,1,http://purl.obolibrary.org/obo/CL_0002072,1,6
Female,VHFHeart,right cardiac atrium,Adip1,4,http://purl.obolibrary.org/obo/CL_0000136,44.75,1074
Female,VHFHeart,right cardiac atrium,Adip2,2,http://purl.obolibrary.org/obo/CL_0000136,149,1788
Female,VHFHeart,right cardiac atrium,Adipocyte,6,http://purl.obolibrary.org/obo/CL_0000136,82.33333333333333333333,2964
Female,VHFHeart,right cardiac atrium,Arterial Endothelial,6,http://purl.obolibrary.org/obo/CL_1000413,31,1116
Female,VHFHeart,right cardiac atrium,Atrial Cardiomyocyte,6,http://purl.obolibrary.org/obo/CL_0002129,598.5,21546
Female,VHFHeart,right cardiac atrium,B,6,http://purl.obolibrary.org/obo/CL_0000236,5,330
Female,VHFHeart,right cardiac atrium,B_plasma,2,http://purl.obolibrary.org/obo/CL_0000786,2,24
Female,VHFHeart,right cardiac atrium,CD14+Mo,6,http://purl.obolibrary.org/obo/CL_0002057,5.83333333333333333333,210
Female,VHFHeart,right cardiac atrium,CD16+Mo,5,http://purl.obolibrary.org/obo/CL_0002396,14,420
Female,VHFHeart,right cardiac atrium,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,1,12
Female,VHFHeart,right cardiac atrium,CD4+T_Th1,1,http://purl.obolibrary.org/obo/CL_0000545,1,6
Female,VHFHeart,right cardiac atrium,CD4+T_Th2,2,http://purl.obolibrary.org/obo/CL_0000546,2,24
Female,VHFHeart,right cardiac atrium,CD4+T_act,6,http://purl.obolibrary.org/obo/CL_0001043,8.66666666666666666667,312
Female,VHFHeart,right cardiac atrium,CD4+T_naive,6,http://purl.obolibrary.org/obo/CL_0000895,7.5,270
Female,VHFHeart,right cardiac atrium,CD4+T_reg,2,http://purl.obolibrary.org/obo/CL_0000792,1,12
Female,VHFHeart,right cardiac atrium,CD8+T_cytox,4,http://purl.obolibrary.org/obo/CL_0000794,5.5,132
Female,VHFHeart,right cardiac atrium,CD8+T_em,5,http://purl.obolibrary.org/obo/CL_0000913,4.8,144
Female,VHFHeart,right cardiac atrium,CD8+T_te,6,http://purl.obolibrary.org/obo/CL_0001050,15.33333333333333333333,552
Female,VHFHeart,right cardiac atrium,CD8+T_trans,5,http://purl.obolibrary.org/obo/CL_0000625,11.8,354
Female,VHFHeart,right cardiac atrium,Capillary Endothelial,6,http://purl.obolibrary.org/obo/CL_0002144,219.33333333333333333333,7896
Female,VHFHeart,right cardiac atrium,DC,3,http://purl.obolibrary.org/obo/CL_0000451,5.33333333333333333333,96
Female,VHFHeart,right cardiac atrium,EC10_CMC-like,5,http://purl.obolibrary.org/obo/CL_0000115,51.4,1542
Female,VHFHeart,right cardiac atrium,EC1_cap,4,http://purl.obolibrary.org/obo/CL_0002144,92,2208
Female,VHFHeart,right cardiac atrium,EC2_cap,2,http://purl.obolibrary.org/obo/CL_0002144,34,408
Female,VHFHeart,right cardiac atrium,EC4_immune,1,http://purl.obolibrary.org/obo/CL_0000115,17,102
Female,VHFHeart,right cardiac atrium,EC5_art,6,http://purl.obolibrary.org/obo/CL_1000413,77.33333333333333333333,2784
Female,VHFHeart,right cardiac atrium,EC6_ven,6,http://purl.obolibrary.org/obo/CL_0002543,107.16666666666666666667,3858
Female,VHFHeart,right cardiac atrium,EC7_endocardial,6,http://purl.obolibrary.org/obo/CL_0002350,182.83333333333333333333,6582
Female,VHFHeart,right cardiac atrium,EC8_ln,2,http://purl.obolibrary.org/obo/CL_0002138,7.5,90
Female,VHFHeart,right cardiac atrium,Endocardial,6,http://purl.obolibrary.org/obo/CL_0002350,172.16666666666666666667,6198
Female,VHFHeart,right cardiac atrium,Endothelial,5,http://purl.obolibrary.org/obo/CL_0000115,57,1710
Female,VHFHeart,right cardiac atrium,FB2,3,http://purl.obolibrary.org/obo/CL_0000057,1249,22482
Female,VHFHeart,right cardiac atrium,FB3,1,http://purl.obolibrary.org/obo/CL_0000057,357,2142
Female,VHFHeart,right cardiac atrium,FB4_activated,2,http://purl.obolibrary.org/obo/CL_0000057,265.5,3186
Female,VHFHeart,right cardiac atrium,Fibroblast,6,http://purl.obolibrary.org/obo/CL_0000057,769.33333333333333333333,27696
Female,VHFHeart,right cardiac atrium,ILC,2,http://purl.obolibrary.org/obo/CL_0001065,1.5,18
Female,VHFHeart,right cardiac atrium,LYVE1+IGF1+MP,1,http://purl.obolibrary.org/obo/CL_0000235,166,996
Female,VHFHeart,right cardiac atrium,LYVE1+TIMD4+MP,4,http://purl.obolibrary.org/obo/CL_0000235,103,2472
Female,VHFHeart,right cardiac atrium,Lymphatic Endothelial,2,http://purl.obolibrary.org/obo/CL_0002138,8.5,102
Female,VHFHeart,right cardiac atrium,MAIT-like,3,http://purl.obolibrary.org/obo/CL_0000791,4,72
Female,VHFHeart,right cardiac atrium,Macrophage,5,http://purl.obolibrary.org/obo/CL_0000235,59,1770
Female,VHFHeart,right cardiac atrium,Mast,4,http://purl.obolibrary.org/obo/CL_0000097,4.375,210
Female,VHFHeart,right cardiac atrium,Meso,3,http://purl.obolibrary.org/obo/CL_0000077,24.33333333333333333333,438
Female,VHFHeart,right cardiac atrium,Mesothelial,3,http://purl.obolibrary.org/obo/CL_0000077,25,450
Female,VHFHeart,right cardiac atrium,MoMP,1,http://purl.obolibrary.org/obo/CL_0000235,104,624
Female,VHFHeart,right cardiac atrium,Monocyte/cDC,6,http://purl.obolibrary.org/obo/CL_0011031,91,3276
Female,VHFHeart,right cardiac atrium,NC1_glial,4,http://purl.obolibrary.org/obo/CL_0010020,62.25,1494
Female,VHFHeart,right cardiac atrium,NC2_glial_NGF+,2,http://purl.obolibrary.org/obo/CL_0010020,81.5,978
Female,VHFHeart,right cardiac atrium,NK,6,http://purl.obolibrary.org/obo/CL_0000623,13.5,486
Female,VHFHeart,right cardiac atrium,NK_CD16hi,6,http://purl.obolibrary.org/obo/CL_0000939,6.5,234
Female,VHFHeart,right cardiac atrium,NK_CD56hi,5,http://purl.obolibrary.org/obo/CL_0000938,7.4,222
Female,VHFHeart,right cardiac atrium,Neuronal,6,http://purl.obolibrary.org/obo/CL_0002573,67.33333333333333333333,2424
Female,VHFHeart,right cardiac atrium,PC2_atria,5,http://purl.obolibrary.org/obo/CL_0000669,148,4440
Female,VHFHeart,right cardiac atrium,PC4_CMC-like,1,http://purl.obolibrary.org/obo/CL_0000669,154,924
Female,VHFHeart,right cardiac atrium,Pericyte,6,http://purl.obolibrary.org/obo/CL_0000669,162.83333333333333333333,5862
Female,VHFHeart,right cardiac atrium,SMC1_basic,5,http://purl.obolibrary.org/obo/CL_0000359,131,3930
Female,VHFHeart,right cardiac atrium,SMC2_art,1,http://purl.obolibrary.org/obo/CL_0000359,138,828
Female,VHFHeart,right cardiac atrium,Smooth Muscle,6,http://purl.obolibrary.org/obo/CL_0000192,120.66666666666666666667,4344
Female,VHFHeart,right cardiac atrium,T,6,http://purl.obolibrary.org/obo/CL_0000084,55.33333333333333333333,1992
Female,VHFHeart,right cardiac atrium,T/NK_cycling,1,http://purl.obolibrary.org/obo/CL_0000814,1,6
Female,VHFHeart,right cardiac atrium,Venous Endothelial,6,http://purl.obolibrary.org/obo/CL_1000414,20,720
Female,VHFHeart,right cardiac atrium,Ventricular Cardiomycoyte,2,http://purl.obolibrary.org/obo/CL_0002131,2,24
Female,VHFHeart,right cardiac atrium,aCM1,1,http://purl.obolibrary.org/obo/CL_0002129,1317,7902
Female,VHFHeart,right cardiac atrium,aCM2,1,http://purl.obolibrary.org/obo/CL_0002129,218,1308
Female,VHFHeart,right cardiac atrium,aCM3,4,http://purl.obolibrary.org/obo/CL_0002129,536,12864
Female,VHFHeart,right cardiac atrium,vCM1,2,http://purl.obolibrary.org/obo/CL_0002131,2.5,30
Female,VHFHeart,right cardiac atrium,vCM3_stressed,1,http://purl.obolibrary.org/obo/CL_0002131,11,66
Female,VHFHeart,right cardiac atrium,vCM4,1,http://purl.obolibrary.org/obo/CL_0002131,1,6
Female,VHMHeart,right cardiac atrium,AVN_P_cell,1,http://purl.obolibrary.org/obo/CL_0002072,1,3
Female,VHMHeart,right cardiac atrium,Adip2,2,http://purl.obolibrary.org/obo/CL_0000136,118.5,711
Female,VHMHeart,right cardiac atrium,Adipocyte,2,http://purl.obolibrary.org/obo/CL_0000136,72.5,435
Female,VHMHeart,right cardiac atrium,Arterial Endothelial,2,http://purl.obolibrary.org/obo/CL_1000413,399,2394
Female,VHMHeart,right cardiac atrium,Atrial Cardiomyocyte,2,http://purl.obolibrary.org/obo/CL_0002129,7.5,45
Female,VHMHeart,right cardiac atrium,B,2,http://purl.obolibrary.org/obo/CL_0000236,11.5,138
Female,VHMHeart,right cardiac atrium,B_plasma,1,http://purl.obolibrary.org/obo/CL_0000786,3,9
Female,VHMHeart,right cardiac atrium,CD14+Mo,2,http://purl.obolibrary.org/obo/CL_0002057,22,132
Female,VHMHeart,right cardiac atrium,CD16+Mo,2,http://purl.obolibrary.org/obo/CL_0002396,135,810
Female,VHMHeart,right cardiac atrium,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,1.5,9
Female,VHMHeart,right cardiac atrium,CD4+T_act,2,http://purl.obolibrary.org/obo/CL_0001043,12.5,75
Female,VHMHeart,right cardiac atrium,CD4+T_naive,2,http://purl.obolibrary.org/obo/CL_0000895,54,324
Female,VHMHeart,right cardiac atrium,CD4+T_reg,1,http://purl.obolibrary.org/obo/CL_0000792,1,3
