rui_location,organ,organ_label,as_label,as_id,intersection_volume,as_volume,tissue_block_volume,total_collision_percentage
http://purl.org/ccf/1.5/20a0c365-6a97-4224-ae14-16fba10c13f8,VHMHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,3397.6319999999996,121604.2070274211,3584,6.636000000000001
http://purl.org/ccf/1.5/2156f837-2ab2-4305-8e7f-8084249e91cd,VHFHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,2687.1600000000003,229312.7801882646,2940,6.398
http://purl.org/ccf/1.5/1fe61622-ba53-47c9-967e-e764c21b8189,VHFHeart,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,2023.1999999999998,73521.72645229718,2400,5.901
http://purl.org/ccf/1.5/9abfed4e-2fde-4d80-a8aa-7439a106d895,VHFHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,6972.4800000000005,229312.7801882646,8640,5.649000000000001
http://purl.org/ccf/1.5/ca476545-5b98-476c-b2fd-1b8e1708faed,VHFHeart,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,504.90000000000003,33225.90134453539,540,5.610000000000001
http://purl.org/ccf/1.5/f1790d4b-bbc0-434c-b8ed-f21e8b8be903,VHMHeart,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,1348.032,73988.45321948585,1904,4.956
http://purl.org/ccf/1.5/502166ab-e841-4b65-9045-7c386166a9e8,VHFHeart,heart,left cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002079,369.90000000000003,21499.01206134312,540,4.795
http://purl.org/ccf/1.5/5475ae38-db50-4868-92ba-8718bf136c7b,VHMProstate,male reproductive system,central zone of prostate,http://purl.obolibrary.org/obo/UBERON_8410027,30.099999999999998,1753.812274828042,700,4.0200000000000005
http://purl.org/ccf/1.5/5475ae38-db50-4868-92ba-8718bf136c7b,VHMProstate,male reproductive system,peripheral zone of prostate,http://purl.obolibrary.org/obo/UBERON_8410026,319.2,4502.338753224233,700,4.0200000000000005
http://purl.org/ccf/1.5/5475ae38-db50-4868-92ba-8718bf136c7b,VHMProstate,male reproductive system,central zone of prostate,http://purl.obolibrary.org/obo/UBERON_8410027,33.6,1846.379635372036,700,4.0200000000000005
http://purl.org/ccf/1.5/5475ae38-db50-4868-92ba-8718bf136c7b,VHMProstate,male reproductive system,peripheral zone of prostate,http://purl.obolibrary.org/obo/UBERON_8410026,320.6,4398.494894308656,700,4.0200000000000005
http://purl.org/ccf/1.5/3bf6e5a0-a04d-498e-89b1-b2c2562e4483,VHMHeart,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,163.758,27714.95504327871,294,3.899
http://purl.org/ccf/1.5/3b5d2036-3c56-4cf8-808f-462c9e3681e5,VHFRightMammaryGland,Set of lactiferous glands in right breast,main lactiferous duct,http://purl.obolibrary.org/obo/UBERON_0015134,84.0,1271.451710078547,400,3.516
http://purl.org/ccf/1.5/3b5d2036-3c56-4cf8-808f-462c9e3681e5,VHFRightMammaryGland,Set of lactiferous glands in right breast,Interlobar adipose tissue of right mammary gland,http://purl.org/sig/ont/fma/fma73165,384.8,726890.7743565365,400,3.516
http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,VHFLung,respiratory system,Lateral segmental bronchus,http://purl.org/sig/ont/fma/fma7402,52.275,156.9014296454754,75,2.106
http://purl.org/ccf/1.5/6acd66b8-2659-4626-bef9-a80f135489ad,VHFLung,respiratory system,Cartilage of segmental bronchus,http://purl.org/sig/ont/fma/fma62662,0.375,1810.259913787757,75,2.106
http://purl.org/ccf/1.5/d8ed19a3-2960-472f-a1ed-189cdbb71fdc,VHFLeftMammaryGland,Set of lactiferous glands in left breast,main lactiferous duct,http://purl.obolibrary.org/obo/UBERON_0015134,32.0,1288.71294440644,8000,2.072
http://purl.org/ccf/1.5/d8ed19a3-2960-472f-a1ed-189cdbb71fdc,VHFLeftMammaryGland,Set of lactiferous glands in left breast,mammary lobe,http://purl.obolibrary.org/obo/UBERON_0018140,2048.0,20996.54314402936,8000,2.072
http://purl.org/ccf/1.5/d8ed19a3-2960-472f-a1ed-189cdbb71fdc,VHFLeftMammaryGland,Set of lactiferous glands in left breast,Interlobar adipose tissue of left mammary gland,http://purl.org/sig/ont/fma/fma73166,6208.0,714839.7002683214,8000,2.072
http://purl.org/ccf/1.5/cce37703-e4e8-454c-a0c4-4ff58652ab8f,VHMSkin,skin of body,skin,http://purl.obolibrary.org/obo/UBERON_0002097,1000,2109804.44224585,1000,2
http://purl.org/ccf/1.5/32aa316e-7b68-4d4e-ac4d-4194787529ea,VHMSpleen,spleen,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,2048.383,678747.4157597133,2048.383,2
http://purl.org/ccf/1.5/830da174-80d2-436e-ae02-4e36a3eedd43,VHMSkin,skin of body,skin,http://purl.obolibrary.org/obo/UBERON_0002097,7936.0,2109804.44224585,8000,1.984
http://purl.org/ccf/1.5/c0d63695-e48e-44c1-a1a3-db138d1f80d1,VHMUrinaryBladder,urinary bladder,fundus of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0006082,21.599999999999998,3445.191628091815,21.599999999999998,1.69
http://purl.org/ccf/1.5/c0d63695-e48e-44c1-a1a3-db138d1f80d1,VHMUrinaryBladder,urinary bladder,trigone of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001257,14.903999999999998,1104.272184246446,21.599999999999998,1.69
http://purl.org/ccf/1.5/0060612c-6d95-47d8-a8d0-0443fff344e9,VHMUrinaryBladder,urinary bladder,fundus of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0006082,24.96,3445.191628091815,24.96,1.545
http://purl.org/ccf/1.5/0060612c-6d95-47d8-a8d0-0443fff344e9,VHMUrinaryBladder,urinary bladder,trigone of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001257,13.603200000000001,1104.272184246446,24.96,1.545
http://purl.org/ccf/1.5/1fa8bd4e-49af-4121-a1b4-618af0b79d4c,VHMUrinaryBladder,urinary bladder,fundus of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0006082,360,3445.191628091815,360,1.466
http://purl.org/ccf/1.5/1fa8bd4e-49af-4121-a1b4-618af0b79d4c,VHMUrinaryBladder,urinary bladder,trigone of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0001257,167.76000000000002,1104.272184246446,360,1.466
http://purl.org/ccf/1.5/f6512db4-2809-4ffe-864d-ace61789dff6,VHMHeart,heart,right cardiac atrium,http://purl.obolibrary.org/obo/UBERON_0002078,321.6,27714.95504327871,800,1.206
http://purl.org/ccf/1.5/70ad7ae6-c9af-4975-98e2-98c249e36ddd,VHFLeftKidney,left kidney,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,1.544,113733.687213466,8,1.193
http://purl.org/ccf/1.5/70ad7ae6-c9af-4975-98e2-98c249e36ddd,VHFLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,8,6783.738001724028,8,1.193
http://purl.org/ccf/1.5/5c798396-639b-4964-9a91-501b42d23d6f,VHMHeart,heart,interventricular septum,http://purl.obolibrary.org/obo/UBERON_0002094,583.2,28091.8760666331,1800,1.163
http://purl.org/ccf/1.5/5c798396-639b-4964-9a91-501b42d23d6f,VHMHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,957.6,121604.2070274211,1800,1.163
http://purl.org/ccf/1.5/5c798396-639b-4964-9a91-501b42d23d6f,VHMHeart,heart,heart right ventricle,http://purl.obolibrary.org/obo/UBERON_0002080,552.6,73988.45321948585,1800,1.163
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,VHMLung,respiratory system,Cartilage of segmental bronchus,http://purl.org/sig/ont/fma/fma62662,2.475,2573.857607458668,75,1.1400000000000001
http://purl.org/ccf/1.5/da60f474-614a-4e0a-adbe-521ba44c7bf0,VHMLung,respiratory system,Lateral segmental bronchus,http://purl.org/sig/ont/fma/fma7402,11.775,752.2913243949046,75,1.1400000000000001
http://purl.org/ccf/1.5/c07ec91d-9dbe-4132-a93c-b960895b009d,VHMLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,22.040000000000003,119898.4423074725,40,1.098
http://purl.org/ccf/1.5/c07ec91d-9dbe-4132-a93c-b960895b009d,VHMLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,21.880000000000003,8041.465664953461,40,1.098
http://purl.org/ccf/1.5/7f7fe1b0-d9f6-48c2-a304-2ea5874c7392,VHMLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,1.2,119898.4423074725,30,1.04
http://purl.org/ccf/1.5/7f7fe1b0-d9f6-48c2-a304-2ea5874c7392,VHMLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,30,8041.465664953461,30,1.04
http://purl.org/ccf/1.5/1d965182-bf13-4738-af05-72b817121959,VHFRightKidney,right kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,49.35,5116.491624063666,50,1.026
http://purl.org/ccf/1.5/1d965182-bf13-4738-af05-72b817121959,VHFRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,1.95,84566.4834520329,50,1.026
http://purl.org/ccf/1.5/cf4ba102-edf7-4fe4-bb1d-860cdf57609d,VHMLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,14.299999999999999,4757.093155183277,100,1.015
http://purl.org/ccf/1.5/cf4ba102-edf7-4fe4-bb1d-860cdf57609d,VHMLeftKidney,left kidney,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,44.9,47652.10743135658,100,1.015
http://purl.org/ccf/1.5/cf4ba102-edf7-4fe4-bb1d-860cdf57609d,VHMLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,9.2,119898.4423074725,100,1.015
http://purl.org/ccf/1.5/cf4ba102-edf7-4fe4-bb1d-860cdf57609d,VHMLeftKidney,left kidney,hilum of kidney,http://purl.obolibrary.org/obo/UBERON_0008716,33.1,9931.640284981242,100,1.015
http://purl.org/ccf/1.5/373c77e0-1d77-4c28-b547-0eb9420f30bc,VHMSpleen,spleen,hilum of spleen,http://purl.obolibrary.org/obo/UBERON_0001248,2.4,47667.83079509188,1200,1.002
http://purl.org/ccf/1.5/373c77e0-1d77-4c28-b547-0eb9420f30bc,VHMSpleen,spleen,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,1200,678747.4157597133,1200,1.002
http://purl.org/ccf/1.5/dc29aac6-af08-4fa4-9d58-5cb1d93ee8dc,VHMSpleen,spleen,hilum of spleen,http://purl.obolibrary.org/obo/UBERON_0001248,2.4,47667.83079509188,1200,1.002
http://purl.org/ccf/1.5/dc29aac6-af08-4fa4-9d58-5cb1d93ee8dc,VHMSpleen,spleen,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,1200,678747.4157597133,1200,1.002
http://purl.org/ccf/1.5/3eeec08e-33bf-470c-a12d-ceeb2e282134,VHMSpleen,spleen,hilum of spleen,http://purl.obolibrary.org/obo/UBERON_0001248,2.4,47667.83079509188,1200,1.002
http://purl.org/ccf/1.5/3eeec08e-33bf-470c-a12d-ceeb2e282134,VHMSpleen,spleen,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,1200,678747.4157597133,1200,1.002
http://purl.org/ccf/1.5/b5efb4f3-6dee-4a3c-b55f-91e6c40c6003,VHMSpleen,spleen,hilum of spleen,http://purl.obolibrary.org/obo/UBERON_0001248,2.4,47667.83079509188,1200,1.002
http://purl.org/ccf/1.5/b5efb4f3-6dee-4a3c-b55f-91e6c40c6003,VHMSpleen,spleen,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,1200,678747.4157597133,1200,1.002
http://purl.org/ccf/1.5/f3f2fabb-6802-4fd4-920e-1914293db252,VHMLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,40,119898.4423074725,40,1.001
http://purl.org/ccf/1.5/f3f2fabb-6802-4fd4-920e-1914293db252,VHMLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,0.04,8041.465664953461,40,1.001
http://purl.org/ccf/1.5/9e77a7b5-e7e8-48e1-a30e-01eeaa300ed8,VHFSkin,skin of body,skin,http://purl.obolibrary.org/obo/UBERON_0002097,2730,1833227.326257925,2730,1
http://purl.org/ccf/1.5/ff034c0c-a625-48b8-891c-857e556db1c4,VHMSkin,skin of body,skin,http://purl.obolibrary.org/obo/UBERON_0002097,1386,2109804.44224585,1386,1
http://purl.org/ccf/1.5/56d63930-60f2-49f5-a3bb-afc8d865c152,VHMSkin,skin of body,skin,http://purl.obolibrary.org/obo/UBERON_0002097,2352,2109804.44224585,2352,1
http://purl.org/ccf/1.5/fcfcc65b-f91f-4447-a29b-c9836104570c,VHMSkin,skin of body,skin,http://purl.obolibrary.org/obo/UBERON_0002097,1008,2109804.44224585,1008,1
http://purl.org/ccf/1.5/5c7d77e3-e7e4-4f6c-bf86-01e78c3de7ad,VHMRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,64,98851.22053353456,64,1
http://purl.org/ccf/1.5/cb68d9a5-9884-4eef-afe8-e087cac7bf54,VHMRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,72,98851.22053353456,72,1
http://purl.org/ccf/1.5/f15f5400-2ef9-45fc-bf0f-72f14d6f8f9e,VHMLung,respiratory system,Right Medial Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7360,750,56009.8815045948,750,1
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,VHMLung,respiratory system,Right Lateral Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7361,500,353792.823235301,500,1
http://purl.org/ccf/1.5/db35f27d-313f-4dd6-819b-375cf106aac1,VHMRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,12,98851.22053353456,12,1
http://purl.org/ccf/1.5/e4853294-071d-4bef-bff3-2fd52a5c6af0,VHFRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,56,84566.4834520329,56,1
http://purl.org/ccf/1.5/769ca7e9-ead0-4882-966c-d6f5c273c2ee,VHMRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,180,98851.22053353456,180,1
http://purl.org/ccf/1.5/6a6392a9-8ac1-4666-a684-83d310ca055f,VHMRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,120,98851.22053353456,120,1
http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,VHMRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,30,98851.22053353456,30,1
http://purl.org/ccf/1.5/aed760ae-295a-43fc-b6cd-abdf6f012975,VHFLungV1.2,respiratory system,Right Posterior Basal Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7362,750,21222.82563556622,750,1
http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,VHMRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,48,98851.22053353456,48,1
http://purl.org/ccf/1.5/69ac0df4-f442-4d62-90dc-86fcbc38eb23,VHMRightKidney,right kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,40,4182.299171333609,40,1
http://purl.org/ccf/1.5/85ad9566-c363-4b61-a522-6576b253d9af,VHFRightKidney,right kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,30,2543.560982556981,30,1
http://purl.org/ccf/1.5/1ac64de5-0f15-4d54-add8-e8817a3aa538,VHFUrinaryBladder,urinary bladder,fundus of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0006082,60,27709.30409525465,60,1
http://purl.org/ccf/1.5/ca285e1d-d2b4-4089-9059-11c95d788154,VHFUrinaryBladder,urinary bladder,fundus of urinary bladder,http://purl.obolibrary.org/obo/UBERON_0006082,18,27709.30409525465,18,1
http://purl.org/ccf/1.5/e21afc3c-3a7c-4717-90d5-e5739fd8432c,VHMSpleen,spleen,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,1200,678747.4157597133,1200,1
http://purl.org/ccf/1.5/8959318d-4815-4b51-96f2-5a1096de49f3,VHFSpleen,spleen,diaphragmatic surface of spleen,http://purl.org/sig/ont/fma/fma15828,1200,389803.0917357645,1200,1
http://purl.org/ccf/1.5/731ade72-cdb7-4262-8be1-859396820dfd,VHFLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,12,6783.738001724028,12,1
http://purl.org/ccf/1.5/8f99a469-7d51-46dc-919d-2e002eeae868,VHFLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,30,3595.053854471722,30,1
http://purl.org/ccf/1.5/e88dfa31-cb6b-4eaa-b16c-e5c97de2701e,VHFLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,36,132321.2564316727,36,1
http://purl.org/ccf/1.5/8d126897-60f6-433e-a56b-cbe730475742,VHFLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,16,132321.2564316727,16,1
http://purl.org/ccf/1.5/2990ecc8-1854-4794-8f11-1b31c5c94e5f,VHMLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,12,119898.4423074725,12,1
http://purl.org/ccf/1.5/5166a7a1-bd21-4aa3-ba20-23453cb4c431,VHMLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,48,119898.4423074725,48,1
http://purl.org/ccf/1.5/37283102-d963-4639-8834-4813fbb3c247,VHMLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,8,2232.358351541486,8,1
http://purl.org/ccf/1.5/87be07c9-cf37-4001-a589-e2c048b5d3f3,VHMLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,8,119898.4423074725,8,1
http://purl.org/ccf/1.5/f66f91f9-c6c5-414d-b784-2faec33e0505,VHFRightKidney,right kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,119.88,5116.491624063666,120,0.999
http://purl.org/ccf/1.5/26edd761-8b50-453c-9b03-2337806c9e3a,VHFLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,9.99,1274.284913907529,10,0.999
http://purl.org/ccf/1.5/fb73e18b-9ddc-4fdf-b9a6-4b7735e5017b,VHMLung,respiratory system,Left posterior basal segmental bronchus,http://purl.org/sig/ont/fma/fma7508,498.0,632112.2721279962,500,0.996
http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,VHMLung,respiratory system,Right Medial Bronchopulmonary Segment,http://purl.org/sig/ont/fma/fma7360,746.25,56009.8815045948,750,0.995
http://purl.org/ccf/1.5/52c4948d-bdc2-4201-a991-61a2c0a565c0,VHFLeftKidney,left kidney,renal papilla,http://purl.obolibrary.org/obo/UBERON_0001228,0.72,297.7113439810947,24,0.995
http://purl.org/ccf/1.5/52c4948d-bdc2-4201-a991-61a2c0a565c0,VHFLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,23.16,1858.785413209742,24,0.995
http://purl.org/ccf/1.5/64c5c92d-dc07-40c4-a702-cbef17753fa6,VHFRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,11.532,84566.4834520329,12,0.992
http://purl.org/ccf/1.5/64c5c92d-dc07-40c4-a702-cbef17753fa6,VHFRightKidney,right kidney,kidney capsule,http://purl.obolibrary.org/obo/UBERON_0002015,0.372,10055.26167880638,12,0.992
http://purl.org/ccf/1.5/2a9e525a-4ad9-4085-bca9-31a2d0512008,VHFRightKidney,right kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,29.43,84566.4834520329,30,0.981
http://purl.org/ccf/1.5/bd004aeb-6e60-4d5b-8d40-cfdd55b8b6fe,VHFLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,9.203999999999999,9425.934370582614,52,0.97
http://purl.org/ccf/1.5/bd004aeb-6e60-4d5b-8d40-cfdd55b8b6fe,VHFLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,26.0,132321.2564316727,52,0.97
http://purl.org/ccf/1.5/bd004aeb-6e60-4d5b-8d40-cfdd55b8b6fe,VHFLeftKidney,left kidney,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,15.235999999999999,113733.687213466,52,0.97
http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,VHFLeftKidney,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,24.696,132321.2564316727,72,0.956
http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,VHFLeftKidney,left kidney,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,0.432,113733.687213466,72,0.956
http://purl.org/ccf/1.5/fd380a0c-2915-4d73-b3f4-d161badbaccb,VHFLeftKidney,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,43.704,1388.512332810831,72,0.956
http://purl.org/ccf/1.5/2ba5b803-1162-4a7e-9371-e1c445deb97f,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,left kidney,renal column,http://purl.obolibrary.org/obo/UBERON_0001284,22.0,113733.687213466,200,0.9540000000000001
http://purl.org/ccf/1.5/2ba5b803-1162-4a7e-9371-e1c445deb97f,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,left kidney,renal pyramid,http://purl.obolibrary.org/obo/UBERON_0004200,10.2,3428.909119622566,200,0.9540000000000001
http://purl.org/ccf/1.5/2ba5b803-1162-4a7e-9371-e1c445deb97f,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,left kidney,kidney capsule,http://purl.obolibrary.org/obo/UBERON_0002015,2.4,12774.60216278246,200,0.9540000000000001
http://purl.org/ccf/1.5/2ba5b803-1162-4a7e-9371-e1c445deb97f,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,left kidney,outer cortex of kidney,http://purl.obolibrary.org/obo/UBERON_0002189,156.20000000000002,132321.2564316727,200,0.9540000000000001
http://purl.org/ccf/1.5/8cde177e-fbbd-434f-b04d-271dd38f286a,VHMSkin,skin of body,skin,http://purl.obolibrary.org/obo/UBERON_0002097,4222.44,2109804.44224585,4440,0.951
http://purl.org/ccf/1.5/e13cd910-c2df-4b83-ad68-2e7409089fa4,VHFHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,3862.528,229312.7801882646,4096,0.943
http://purl.org/ccf/1.5/2816c343-c908-45bf-8964-974b1c54a5b9,VHFHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,3862.528,229312.7801882646,4096,0.943
http://purl.org/ccf/1.5/04baf323-eda0-4f72-bea1-aa943aa70894,VHFHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,3862.528,229312.7801882646,4096,0.943
http://purl.org/ccf/1.5/118235b7-38a4-4fcf-8834-bad5765f5eeb,VHMHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,1417.6,121604.2070274211,1600,0.886
http://purl.org/ccf/1.5/886e391d-0151-46d3-8a51-084bf6a06910,VHMHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,1417.6,121604.2070274211,1600,0.886
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,VHMHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,1417.6,121604.2070274211,1600,0.886
http://purl.org/ccf/1.5/5cb72454-f0fb-41d5-9cad-5797e1b447ae,VHMHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,1417.6,121604.2070274211,1600,0.886
http://purl.org/ccf/1.5/da28394d-789a-4fba-842a-f8ba5046b221,VHMHeart,heart,heart left ventricle,http://purl.obolibrary.org/obo/UBERON_0002084,1417.6,121604.2070274211,1600,0.886
http://purl.org/ccf/1.5/32214c14-bf21-4bf6-aea9-58ab721128ab,VHFLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,4415.0,136105.177158006,5000,0.883
http://purl.org/ccf/1.5/f9e28182-3ed3-4a3f-bd45-66ebce1efafb,VHFLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,4415.0,136105.177158006,5000,0.883
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,VHFLargeIntestine,large intestine,descending colon,http://purl.obolibrary.org/obo/UBERON_0001158,4415.0,136105.177158006,5000,0.883
