organId,organ,sex,modality,as1_label,as2_label,cosine_sim,as1_dataset_count,as2_dataset_count
UBERON:0004539,right kidney,Male,sc_bulk,outer cortex of kidney,hilum of kidney,0.5087009405146771,154,8
UBERON:0004539,right kidney,Female,sc_bulk,outer cortex of kidney,hilum of kidney,0.8630291850813402,154,8
UBERON:0002108,small intestine,Female,sc_bulk,jejunum,Horizontal part of duodenum,0.99800243468540765,16,18
UBERON:0002108,small intestine,Male,sc_bulk,jejunum,Horizontal part of duodenum,0.9742241111523510,16,18
UBERON:0002108,small intestine,Female,sc_proteomics,jejunum,Horizontal part of duodenum,0.7767372730030294,16,18
UBERON:0002108,small intestine,Male,sc_proteomics,jejunum,Horizontal part of duodenum,0.9897819721665768,16,18
UBERON:0002108,small intestine,Female,sc_proteomics,ileum,Horizontal part of duodenum,0.898779282314494,5,18
UBERON:0002108,small intestine,Female,sc_bulk,ileum,Horizontal part of duodenum,0.99274345530914355,5,18
UBERON:0002108,small intestine,Female,sc_bulk,Superior part of duodenum,Horizontal part of duodenum,0.97214970193940615,6,18
UBERON:0002108,small intestine,Female,sc_proteomics,Superior part of duodenum,Horizontal part of duodenum,0.7211960159620723,6,18
UBERON:0002108,small intestine,Female,sc_bulk,Horizontal part of duodenum,Ascending part of duodenum,1.0000000000000001,18,18
UBERON:0002108,small intestine,Female,sc_proteomics,Horizontal part of duodenum,Ascending part of duodenum,1,18,18
UBERON:0002108,small intestine,Male,sc_bulk,Horizontal part of duodenum,Ascending part of duodenum,1,18,18
UBERON:0002108,small intestine,Female,sc_proteomics,Superior part of duodenum,Ascending part of duodenum,0.7211960159620723,6,18
UBERON:0002108,small intestine,Female,sc_bulk,Superior part of duodenum,Ascending part of duodenum,0.9721497019394062,6,18
UBERON:0002108,small intestine,Male,sc_proteomics,Descending part of duodenum,Ascending part of duodenum,0.9906690739026441,18,18
UBERON:0002108,small intestine,Female,sc_proteomics,Descending part of duodenum,Ascending part of duodenum,0.7211960159620722,18,18
UBERON:0002108,small intestine,Female,sc_bulk,Descending part of duodenum,Ascending part of duodenum,0.9721497019394062,18,18
UBERON:0002108,small intestine,Male,sc_bulk,Descending part of duodenum,Ascending part of duodenum,0.9904481933796245,18,18
UBERON:0002108,small intestine,Female,sc_bulk,jejunum,Descending part of duodenum,0.9670646593186980,16,18
UBERON:0002108,small intestine,Female,sc_proteomics,jejunum,Descending part of duodenum,0.9500230832971583,16,18
UBERON:0002108,small intestine,Male,sc_proteomics,jejunum,Descending part of duodenum,0.9691012047378897,16,18
UBERON:0002108,small intestine,Female,sc_proteomics,ileum,Descending part of duodenum,0.8342696607074782,5,18
UBERON:0004539,right kidney,Male,sc_bulk,kidney capsule,kidney pyramid,0.48412803443584335,9,116
UBERON:0004538,left kidney,Female,sc_bulk,kidney capsule,kidney pyramid,0.8915099341762261,9,116
UBERON:0004538,left kidney,Female,sc_bulk,outer cortex of kidney,hilum of kidney,0.8630291850813402,154,8
UBERON:0004538,left kidney,Male,sc_bulk,outer cortex of kidney,hilum of kidney,0.5087009405146771,154,8
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior basal bronchopulmonary segment,Right superior bronchopulmonary segment,0.66930868443524374,14,4
UBERON:0001004,respiratory system,Female,sc_bulk,Medial bronchopulmonary segment,Right superior bronchopulmonary segment,0.72000127860841217778,50,4
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Right posterior bronchopulmonary segment,0.6758628946113662,2,16
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Right posterior bronchopulmonary segment,0.24963184820882015111,3,16
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Right posterior bronchopulmonary segment,0.64102221515423927889,7,16
UBERON:0001004,respiratory system,Female,sc_bulk,Lateral bronchopulmonary segment,Right apical segmental bronchus,0.55568943956388126111,31,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right superior bronchopulmonary segment,Right apical segmental bronchus,0.64059861183985331111,4,2
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Right apical segmental bronchus,0.70239092876335959333,2,2
UBERON:0004538,left kidney,Female,sc_bulk,kidney pyramid,hilum of kidney,0.7209473441913201,116,8
UBERON:0004538,left kidney,Male,sc_bulk,renal papilla,outer cortex of kidney,0.5071290645686843,6,154
UBERON:0004539,right kidney,Male,sc_bulk,renal papilla,outer cortex of kidney,0.5071290645686843,6,154
UBERON:0004539,right kidney,Male,sc_bulk,renal column,kidney pyramid,0.7164432710110644,23,116
UBERON:0004538,left kidney,Male,sc_bulk,renal column,kidney pyramid,0.7164432710110644,23,116
UBERON:0004539,right kidney,Female,sc_bulk,renal column,kidney pyramid,0.7854030761261146,23,116
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.06752930669977389483,50,1
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.07818666534644993283,9,1
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.72076052095947654333,31,9
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Superior lingular bronchopulmonary segment,0.57234201748151561889,3,9
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.71222394473608066333,21,9
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.36169153397772743333,16,9
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.66868263114256782222,14,9
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.69911178706144568222,50,9
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.07823364717907381533,31,1
UBERON:0001004,respiratory system,Male,sc_bulk,Inferior lingular bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.04548862266167344317,5,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Left apical segmental bronchus,0.63267129801924599889,14,10
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left apical segmental bronchus,0.60365459456917944667,50,10
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Left apical segmental bronchus,0.68463214068831287778,9,10
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior basal bronchopulmonary segment,Left medial basal segmental bronchus,0.500851693109755750475,1,1
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left medial basal segmental bronchus,0.0782336471790738326,31,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right superior segmental bronchus,Left medial basal segmental bronchus,0.21388914519519954533,5,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal bronchopulmonary segment,Left medial basal segmental bronchus,0.500851693109755750475,1,1
UBERON:0001004,respiratory system,Male,sc_bulk,Inferior lingular bronchopulmonary segment,Left medial basal segmental bronchus,0.04548862266167344817,5,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical segmental bronchus,Left medial basal segmental bronchus,0.0949488975641661105,10,1
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left medial basal segmental bronchus,0.04405501388918270783,3,1
UBERON:0001004,respiratory system,Female,sc_bulk,Right superior bronchopulmonary segment,Right anterior segmental bronchus,0.75280995444430148889,4,2
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Right anterior segmental bronchus,0.70944321103491531667,2,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior bronchopulmonary segment,Right anterior segmental bronchus,0.77787427494305376667,21,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right posterior bronchopulmonary segment,Right anterior segmental bronchus,0.73786639245441623333,16,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical segmental bronchus,Right anterior segmental bronchus,0.60848684511009366667,2,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Right anterior segmental bronchus,0.60061786640449403778,7,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior basal bronchopulmonary segment,Right anterior segmental bronchus,0.69848980087846706667,14,2
UBERON:0001004,respiratory system,Female,sc_bulk,Medial bronchopulmonary segment,Right anterior segmental bronchus,0.7880097183358396,50,2
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Right anterior bronchopulmonary segment,0.74742857616233013333,2,21
UBERON:0000948,heart,Male,sc_bulk,right cardiac atrium,heart left ventricle,0.237990876224743048,16,70
UBERON:0000948,heart,Female,sc_bulk,right cardiac atrium,heart left ventricle,0.27248628503776427011,16,70
UBERON:0000948,heart,Female,sc_bulk,left cardiac atrium,heart left ventricle,0.29751605403825355967,14,70
UBERON:0000948,heart,Male,sc_bulk,left cardiac atrium,heart left ventricle,0.287280903323570373,14,70
UBERON:0000948,heart,Female,sc_bulk,heart right ventricle,heart left ventricle,0.47232492998414715789,29,70
UBERON:0000948,heart,Male,sc_bulk,heart right ventricle,heart left ventricle,0.47800719511857889133,29,70
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior basal bronchopulmonary segment,Left apical bronchopulmonary segment,0.08782209297456622017,1,12
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left apical bronchopulmonary segment,0.72844742809408135,31,12
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal bronchopulmonary segment,Left apical bronchopulmonary segment,0.08782209297456622017,1,12
UBERON:0001004,respiratory system,Male,sc_bulk,Inferior lingular bronchopulmonary segment,Left apical bronchopulmonary segment,0.58001629480990465556,5,12
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left apical bronchopulmonary segment,0.54830424687684942444,3,12
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior bronchopulmonary segment,Right apical segmental bronchus,0.66891161798625154333,21,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right posterior bronchopulmonary segment,Right apical segmental bronchus,0.60870307026591251889,16,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Right apical segmental bronchus,0.57184234010057536667,7,2
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior basal bronchopulmonary segment,Right apical segmental bronchus,0.60145611519516590667,14,2
UBERON:0001004,respiratory system,Female,sc_bulk,Medial bronchopulmonary segment,Right apical segmental bronchus,0.51252836671541332889,50,2
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Inferior lingular bronchopulmonary segment,0.50000990595358049,3,5
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Inferior lingular bronchopulmonary segment,0.52321064445507011556,21,5
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Inferior lingular bronchopulmonary segment,0.25228534519328045222,16,5
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Inferior lingular bronchopulmonary segment,0.55062840365836986333,14,5
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Inferior lingular bronchopulmonary segment,0.60964801853588570778,50,5
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Inferior lingular bronchopulmonary segment,0.58314727225032440222,9,5
UBERON:0001004,respiratory system,Female,sc_bulk,Lateral bronchopulmonary segment,Right anterior segmental bronchus,0.72386324398083517778,31,2
UBERON:0001004,respiratory system,Male,sc_bulk,Left posterior bronchopulmonary segment,Left medial basal segmental bronchus,0.0943325105832692795,9,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left medial basal segmental bronchus,0.16383981225716396767,21,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left medial basal segmental bronchus,0.29916908484345950043,16,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Left medial basal segmental bronchus,0.07881637163685516233,14,1
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left medial basal segmental bronchus,0.06752930669977390133,50,1
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Left medial basal segmental bronchus,0.07818666534644993483,9,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior basal bronchopulmonary segment,Left posterior basal segmental bronchus,0.50085169310975570035,1,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.1638398122571639545,21,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.299169084843459515,16,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.078816371636855157,14,1
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.06752930669977389483,50,1
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Left medial basal bronchopulmonary segment,0.07818666534644993283,9,1
UBERON:0001004,respiratory system,Female,sc_bulk,Lateral bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.69794180103891314444,31,14
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Right anterior basal bronchopulmonary segment,0.65366939481853954333,2,14
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left posterior basal segmental bronchus,0.07823364717907383367,31,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal bronchopulmonary segment,Left posterior basal segmental bronchus,0.50085169310975570035,1,1
UBERON:0001004,respiratory system,Male,sc_bulk,Inferior lingular bronchopulmonary segment,Left posterior basal segmental bronchus,0.0454886226616734445,5,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical segmental bronchus,Left posterior basal segmental bronchus,0.09494889756416609383,10,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal segmental bronchus,Left posterior basal segmental bronchus,0.5008516931097557006,1,1
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral segmental bronchus,Left posterior basal segmental bronchus,0.19833578365441860433,9,1
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left posterior basal segmental bronchus,0.0440550138891826915,3,1
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Right anterior bronchopulmonary segment,0.50403402373716942889,3,21
UBERON:0001004,respiratory system,Female,sc_bulk,Right posterior bronchopulmonary segment,Right anterior bronchopulmonary segment,0.73066246225110344111,16,21
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Right anterior bronchopulmonary segment,0.42442274055886268444,16,21
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Right anterior bronchopulmonary segment,0.61190431438753506778,7,21
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Right apical bronchopulmonary segment,0.58582557135373001556,2,7
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Medial bronchopulmonary segment,0.64541314281561715667,2,50
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior segmental bronchus,Left posterior basal segmental bronchus,0.04867017863952116125,8,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left posterior basal segmental bronchus,0.163839812257163960,21,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left posterior basal segmental bronchus,0.29916908484345954867,16,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Left posterior basal segmental bronchus,0.07881637163685515817,14,1
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left posterior basal segmental bronchus,0.06752930669977389533,50,1
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left medial basal bronchopulmonary segment,0.04405501388918269417,3,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left posterior bronchopulmonary segment,0.7397856394983656,21,9
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left posterior bronchopulmonary segment,0.38415667747841486,16,9
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Left posterior bronchopulmonary segment,0.67038508887920181111,14,9
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left posterior bronchopulmonary segment,0.70319578582528721111,50,9
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Left posterior bronchopulmonary segment,0.76802590984705107778,9,9
UBERON:0002107,liver,Male,sc_bulk,capsule of liver,Diaphragmatic surface of liver,0.696972117221334415,2,2
UBERON:0002107,liver,Male,sc_bulk,Gastric impression of liver,Diaphragmatic surface of liver,0.6969721172213344525,2,2
UBERON:0002107,liver,Male,sc_bulk,capsule of liver,Gastric impression of liver,0.6969721172213345025,2,2
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left anterior bronchopulmonary segment,0.63781396502523483333,31,14
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left anterior bronchopulmonary segment,0.57949840746188232222,3,14
UBERON:0004539,right kidney,Female,sc_bulk,kidney capsule,kidney pyramid,0.8915099341762261,9,116
UBERON:0004539,right kidney,Female,sc_bulk,renal column,hilum of kidney,0.9436688762980749,23,8
UBERON:0004539,right kidney,Male,sc_bulk,renal column,hilum of kidney,0.9999999999999999,23,8
UBERON:0004539,right kidney,Female,sc_bulk,kidney capsule,hilum of kidney,0.6033820673569319,9,8
UBERON:0004538,left kidney,Female,sc_bulk,kidney capsule,hilum of kidney,0.6033820673569319,9,8
UBERON:0004538,left kidney,Male,sc_bulk,kidney capsule,hilum of kidney,0.15539363607857434,9,8
UBERON:0004539,right kidney,Male,sc_bulk,kidney capsule,hilum of kidney,0.15539363607857434,9,8
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left anterior basal bronchopulmonary segment,0.04405501388918269417,3,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical bronchopulmonary segment,Left medial basal segmental bronchus,0.08782209297456623342,12,1
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral segmental bronchus,Left medial basal segmental bronchus,0.19833578365441865283,9,1
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Left posterior basal segmental bronchus,0.07818666534644993983,9,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior basal bronchopulmonary segment,Right superior segmental bronchus,0.21388914519519952467,1,5
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical bronchopulmonary segment,Right superior segmental bronchus,0.61315404805198668889,12,5
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Right superior segmental bronchus,0.57790133545343888,31,5
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal bronchopulmonary segment,Right superior segmental bronchus,0.21388914519519952467,1,5
UBERON:0001004,respiratory system,Male,sc_bulk,Inferior lingular bronchopulmonary segment,Right superior segmental bronchus,0.44794966842380966778,5,5
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral segmental bronchus,Right superior segmental bronchus,0.48404562715218644889,9,5
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Right superior segmental bronchus,0.44620574593664250778,3,5
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.69907555403580251111,21,14
UBERON:0001004,respiratory system,Female,sc_bulk,Right posterior bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.70227282627536805556,16,14
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.62248404138498636778,7,14
UBERON:0001004,respiratory system,Female,sc_bulk,Medial bronchopulmonary segment,Right anterior basal bronchopulmonary segment,0.67633413968752186,50,14
UBERON:0001004,respiratory system,Female,sc_bulk,Lateral bronchopulmonary segment,Right superior bronchopulmonary segment,0.67779270028136452222,31,4
UBERON:0001004,respiratory system,Female,sc_bulk,right lung hilus,Right superior bronchopulmonary segment,0.72322925204613038222,2,4
UBERON:0001004,respiratory system,Female,sc_bulk,Right anterior bronchopulmonary segment,Right superior bronchopulmonary segment,0.75943913257521136667,21,4
UBERON:0001004,respiratory system,Female,sc_bulk,Right posterior bronchopulmonary segment,Right superior bronchopulmonary segment,0.70572476671543682778,16,4
UBERON:0001004,respiratory system,Female,sc_bulk,Right apical bronchopulmonary segment,Right superior bronchopulmonary segment,0.58571633323817836556,7,4
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Right superior segmental bronchus,0.43723667898779755333,16,5
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Right superior segmental bronchus,0.53633953805564913222,14,5
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Right superior segmental bronchus,0.55646402073901771,50,5
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Right superior segmental bronchus,0.61384658239067801667,9,5
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left anterior bronchopulmonary segment,0.61278910665803096333,21,14
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left anterior bronchopulmonary segment,0.31604547221296788778,16,14
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left anterior bronchopulmonary segment,0.62789552721027060222,50,14
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.07823364717907381533,31,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.500851693109755700425,1,1
UBERON:0001004,respiratory system,Male,sc_bulk,Inferior lingular bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.04548862266167344317,5,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.1638398122571639545,21,1
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.299169084843459515,16,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Left anterior basal bronchopulmonary segment,0.078816371636855157,14,1
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical bronchopulmonary segment,Left apical segmental bronchus,0.69106024014967415111,12,10
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Left apical segmental bronchus,0.63380851626908935222,31,10
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal bronchopulmonary segment,Left apical segmental bronchus,0.094948897564166066,1,10
UBERON:0001004,respiratory system,Male,sc_bulk,Inferior lingular bronchopulmonary segment,Left apical segmental bronchus,0.52254285484647661111,5,10
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral segmental bronchus,Left apical segmental bronchus,0.51147357030904763111,9,10
UBERON:0001004,respiratory system,Male,sc_bulk,left lung hilus,Left apical segmental bronchus,0.53494482190366536444,3,10
UBERON:0001004,respiratory system,Male,sc_bulk,Left posterior bronchopulmonary segment,Left apical segmental bronchus,0.70096319115581687778,9,10
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left apical segmental bronchus,0.64998129331577747,21,10
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left apical segmental bronchus,0.33618146475815869333,16,10
UBERON:0001004,respiratory system,Male,sc_bulk,Right anterior bronchopulmonary segment,Left anterior segmental bronchus,0.53307456064643482556,21,8
UBERON:0001004,respiratory system,Male,sc_bulk,Right posterior bronchopulmonary segment,Left anterior segmental bronchus,0.26572047813148780667,16,8
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior bronchopulmonary segment,Left anterior segmental bronchus,0.60016562152269577333,14,8
UBERON:0001004,respiratory system,Male,sc_bulk,Medial bronchopulmonary segment,Left anterior segmental bronchus,0.58472765639656916333,50,8
UBERON:0001004,respiratory system,Male,sc_bulk,Superior lingular bronchopulmonary segment,Left anterior segmental bronchus,0.60022795332680590778,9,8
UBERON:0001004,respiratory system,Male,sc_bulk,Left anterior basal bronchopulmonary segment,Lateral segmental bronchus,0.19833578365441863567,1,9
UBERON:0001004,respiratory system,Male,sc_bulk,Left apical bronchopulmonary segment,Lateral segmental bronchus,0.63254783919718845556,12,9
UBERON:0001004,respiratory system,Female,sc_bulk,Lateral bronchopulmonary segment,Lateral segmental bronchus,0.59366734025300914333,31,9
UBERON:0001004,respiratory system,Male,sc_bulk,Lateral bronchopulmonary segment,Lateral segmental bronchus,0.58752991465976160222,31,9
UBERON:0001004,respiratory system,Male,sc_bulk,Left medial basal bronchopulmonary segment,Lateral segmental bronchus,0.19833578365441863567,1,9
