sex,donor,consortium_name
Female,https://entity.api.hubmapconsortium.org/entities/aa97d20b4a8f3c1198826091bc5455d9,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/ab33ba540469ce7eea6ecc7a13b9075c,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/ab8f70d4776be3821f642e7f6495300c,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/adb1092f3014456035856038d28384bf,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/b5b4de30c90e4cb3def65407292942e9,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/c16891deebece9ef23d7f7c13c81b671,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/c425c304499d4ff1485cbd0721a50159,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/c624abbe9836c7e3b6a8d8216a316f30,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/ca8737a61a931bade511b710aed96098,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/cc561d0d3840fe8482938208fe032a54,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/dfe60e10cebff56bebed07ef38a7e6f1,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/e0176e0fc05285de9c79eafed45dad7f,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/e53072f540ac2013342a2d89d9067e3d,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/f8667a764f967d780c4ede50d602113e,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/fbe55a20368647cd1b05cf7abd4dce70,HuBMAP
Female,https://entity.api.hubmapconsortium.org/entities/fde7ac63c666fdaebe21e187293a8685,HuBMAP
Female,http://purl.org/ccf/1.5/0c1510fa-83b7-43aa-aa70-d261835ce604_LungMap_Female_AllenWangLungMap_FEMALE_tissueblock_Donor,LungMap
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139_Donor,NHLBI/LungMap
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231_Donor,NHLBI/LungMap
Female,https://portal.brain-map.org/explore/seattle-alzheimers-disease#Human-MTG-10x_SEA-AD_Female_Donor,SEA-AD
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor1,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor10,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor11,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor13,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor15,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor17,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor19,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor21,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor23,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor25,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor3,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor5,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor7,SPARC
Female,https://doi.org/10.1161/CIRCRESAHA.120.318458#Donor9,SPARC
Female,https://entity.api.sennetconsortium.org/entities/c7b0a004630fc3a29a6ee188c3890798,SenNet
Female,https://entity.api.sennetconsortium.org/entities/dd78494c9f7528f7bc9d076913e3936c,SenNet
Female,https://entity.api.sennetconsortium.org/entities/f13fc84efc71d008cac3a3d38e098d7d,SenNet
Female,https://entity.api.sennetconsortium.org/entities/a85236c4ccf27d67dff6b317fefa3084,SenNet
Female,https://entity.api.sennetconsortium.org/entities/004fb71922ad5a57e10e791e95441d99,SenNet
Female,https://entity.api.sennetconsortium.org/entities/3db53fb3ae133fb84f7d1d25561ba8cf,SenNet
Female,https://entity.api.sennetconsortium.org/entities/67aca6efa63e626fad3615e5ef174ed8,SenNet
Female,https://entity.api.sennetconsortium.org/entities/6e56c288ede753c38ad6d7086269d925,SenNet
Female,https://entity.api.sennetconsortium.org/entities/9399d738c58a3d76a44ba885aa79dbb6,SenNet
Female,http://purl.org/ccf/APAP10,UEdinburgh
Female,http://purl.org/ccf/APAP2,UEdinburgh
Female,http://purl.org/ccf/APAP5,UEdinburgh
Female,http://purl.org/ccf/APAP6,UEdinburgh
Female,http://purl.org/ccf/APAP7,UEdinburgh
Female,http://purl.org/ccf/APAP8,UEdinburgh
Female,http://purl.org/ccf/HEA1,UEdinburgh
Female,http://purl.org/ccf/HEA8,UEdinburgh
Female,http://purl.org/ccf/HEA9,UEdinburgh
Female,http://purl.org/ccf/NAE10,UEdinburgh
Female,http://purl.org/ccf/NAE11,UEdinburgh
Female,http://purl.org/ccf/NAE12,UEdinburgh
Female,http://purl.org/ccf/NAE3,UEdinburgh
Female,http://purl.org/ccf/NAE4,UEdinburgh
Female,http://purl.org/ccf/NAE5,UEdinburgh
Female,http://purl.org/ccf/NAE7,UEdinburgh
Female,http://purl.org/ccf/NAE8,UEdinburgh
Female,http://purl.org/ccf/NAE9,UEdinburgh
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/367d95c0-0eb0-4dae-8276-9407239421ee#H18.30.002_Donor,Allen Institute for Brain Science
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/367d95c0-0eb0-4dae-8276-9407239421ee#H200.1025_Donor,Allen Institute for Brain Science
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/367d95c0-0eb0-4dae-8276-9407239421ee#H200.1030_Donor,Allen Institute for Brain Science
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL1,CxG
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL2,CxG
