Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
skin,UBERON:0002097,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,41,7274
skin,UBERON:0002097,stromal cell,CL:0000499,stromal cell,CL:0000499,,43,282962
small intestine,UBERON:0002108,B cell,CL:0000236,B cell,CL:0000236,,67,7159
small intestine,UBERON:0002108,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,89,24744
small intestine,UBERON:0002108,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,86,9672
small intestine,UBERON:0002108,enterocyte of epithelium of small intestine,CL:1000334,enterocyte of epithelium of small intestine,CL:1000334,,110,150506
small intestine,UBERON:0002108,fibroblast,CL:0000057,fibroblast,CL:0000057,,96,72886
small intestine,UBERON:0002108,gut endothelial cell,CL:0000131,gut endothelial cell,CL:0000131,,94,8182
small intestine,UBERON:0002108,intestinal crypt stem cell of small intestine,CL:0009017,intestinal crypt stem cell of small intestine,CL:0009017,,66,2994
small intestine,UBERON:0002108,intestinal enteroendocrine cell,CL:0009006,intestinal enteroendocrine cell,CL:0009006,,92,1958
small intestine,UBERON:0002108,intestinal tuft cell,CL:0009080,intestinal tuft cell,CL:0009080,,79,5543
small intestine,UBERON:0002108,mast cell,CL:0000097,mast cell,CL:0000097,,47,579
small intestine,UBERON:0002108,monocyte,CL:0000576,monocyte,CL:0000576,,81,6907
small intestine,UBERON:0002108,neutrophil,CL:0000775,neutrophil,CL:0000775,,101,18125
small intestine,UBERON:0002108,paneth cell of epithelium of small intestine,CL:1000343,paneth cell of epithelium of small intestine,CL:1000343,,97,7382
small intestine,UBERON:0002108,plasma cell,CL:0000786,plasma cell,CL:0000786,,81,8051
small intestine,UBERON:0002108,small intestine goblet cell,CL:1000495,small intestine goblet cell,CL:1000495,,106,11845
small intestine,UBERON:0002108,transit amplifying cell of small intestine,CL:0009012,transit amplifying cell of small intestine,CL:0009012,,80,7751
spleen,UBERON:0002106,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,24,1821
spleen,UBERON:0002106,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,5,35
spleen,UBERON:0002106,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,29,15582
spleen,UBERON:0002106,"CD8-positive, alpha-beta memory T cell",CL:0000909,"CD8-positive, alpha-beta memory T cell",CL:0000909,,28,22681
spleen,UBERON:0002106,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,30,14914
spleen,UBERON:0002106,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,30,48925
spleen,UBERON:0002106,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,30,34463
spleen,UBERON:0002106,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,28,5734
spleen,UBERON:0002106,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,25,1593
spleen,UBERON:0002106,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,19,1610
spleen,UBERON:0002106,macrophage,CL:0000235,macrophage,CL:0000235,,30,20018
spleen,UBERON:0002106,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,28,22982
spleen,UBERON:0002106,memory B cell,CL:0000787,memory B cell,CL:0000787,,30,72263
spleen,UBERON:0002106,naive B cell,CL:0000788,naive B cell,CL:0000788,,28,38831
spleen,UBERON:0002106,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,29,24043
spleen,UBERON:0002106,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,26,4572
spleen,UBERON:0002106,neutrophil,CL:0000775,neutrophil,CL:0000775,,20,5010
spleen,UBERON:0002106,plasma cell,CL:0000786,plasma cell,CL:0000786,,30,22323
spleen,UBERON:0002106,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,3,42
spleen,UBERON:0002106,platelet,CL:0000233,platelet,CL:0000233,,28,4842
spleen,UBERON:0002106,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,26,2535
spleen,UBERON:0002106,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,30,9639
thymus,UBERON:0002370,B cell,CL:0000236,B cell,CL:0000236,,42,29410
thymus,UBERON:0002370,CD4-positive helper T cell,CL:0000492,CD4-positive helper T cell,CL:0000492,,42,65422
thymus,UBERON:0002370,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,41,10378
thymus,UBERON:0002370,DN1 thymic pro-T cell,CL:0000894,DN1 thymic pro-T cell,CL:0000894,,38,5070
thymus,UBERON:0002370,DN3 thymocyte,CL:0000807,DN3 thymocyte,CL:0000807,,42,333650
thymus,UBERON:0002370,DN4 thymocyte,CL:0000808,DN4 thymocyte,CL:0000808,,42,203940
thymus,UBERON:0002370,T follicular helper cell,CL:0002038,T follicular helper cell,CL:0002038,,37,5890
thymus,UBERON:0002370,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,32,4902
thymus,UBERON:0002370,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,33,6614
thymus,UBERON:0002370,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,35,9844
thymus,UBERON:0002370,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,36,2336
thymus,UBERON:0002370,fibroblast,CL:0000057,fibroblast,CL:0000057,,39,53064
thymus,UBERON:0002370,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,38,6022
thymus,UBERON:0002370,macrophage,CL:0000235,macrophage,CL:0000235,,40,6022
thymus,UBERON:0002370,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,40,6608
thymus,UBERON:0002370,medullary thymic epithelial cell,CL:0002365,medullary thymic epithelial cell,CL:0002365,,37,4634
thymus,UBERON:0002370,monocyte,CL:0000576,monocyte,CL:0000576,,38,3472
thymus,UBERON:0002370,naive regulatory T cell,CL:0002677,naive regulatory T cell,CL:0002677,,40,42506
thymus,UBERON:0002370,plasma cell,CL:0000786,plasma cell,CL:0000786,,42,93234
thymus,UBERON:0002370,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,31,19324
thymus,UBERON:0002370,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,29,14886
trachea,UBERON:0003126,B cell,CL:0000236,B cell,CL:0000236,,18,2034
trachea,UBERON:0003126,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,17,638
trachea,UBERON:0003126,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,18,5136
trachea,UBERON:0003126,T cell,CL:0000084,T cell,CL:0000084,,19,512
trachea,UBERON:0003126,basal cell,CL:0000646,basal cell,CL:0000646,,26,9808
trachea,UBERON:0003126,ciliated cell,CL:0000064,ciliated cell,CL:0000064,,29,6814
trachea,UBERON:0003126,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,12,5396
trachea,UBERON:0003126,fibroblast,CL:0000057,fibroblast,CL:0000057,,14,7608
trachea,UBERON:0003126,ionocyte,CL:0005006,ionocyte,CL:0005006,,13,147
trachea,UBERON:0003126,macrophage,CL:0000235,macrophage,CL:0000235,,23,6156
trachea,UBERON:0003126,mast cell,CL:0000097,mast cell,CL:0000097,,12,320
trachea,UBERON:0003126,mucus secreting cell,CL:0000319,mucus secreting cell,CL:0000319,,25,1989
trachea,UBERON:0003126,neutrophil,CL:0000775,neutrophil,CL:0000775,,15,1230
trachea,UBERON:0003126,plasma cell,CL:0000786,plasma cell,CL:0000786,,19,532
trachea,UBERON:0003126,secretory cell,CL:0000151,secretory cell,CL:0000151,,28,8415
trachea,UBERON:0003126,serous cell of epithelium of trachea,CL:1000330,serous cell of epithelium of trachea,CL:1000330,,23,5365
trachea,UBERON:0003126,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,11,1824
trachea,UBERON:0003126,tracheal goblet cell,CL:1000329,tracheal goblet cell,CL:1000329,,28,4926
urinary bladder,UBERON:0001255,B cell,CL:0000236,B cell,CL:0000236,,11,1894
urinary bladder,UBERON:0001255,T cell,CL:0000084,T cell,CL:0000084,,10,175
urinary bladder,UBERON:0001255,bladder urothelial cell,CL:1001428,bladder urothelial cell,CL:1001428,,13,36925
urinary bladder,UBERON:0001255,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,13,853
urinary bladder,UBERON:0001255,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,13,143
urinary bladder,UBERON:0001255,fibroblast,CL:0000057,fibroblast,CL:0000057,,13,3954
urinary bladder,UBERON:0001255,macrophage,CL:0000235,macrophage,CL:0000235,,13,999
urinary bladder,UBERON:0001255,mast cell,CL:0000097,mast cell,CL:0000097,,11,187
urinary bladder,UBERON:0001255,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,11,645
urinary bladder,UBERON:0001255,myofibroblast cell,CL:0000186,myofibroblast cell,CL:0000186,,13,5614
urinary bladder,UBERON:0001255,pericyte,CL:0000669,pericyte,CL:0000669,,13,1898
urinary bladder,UBERON:0001255,plasma cell,CL:0000786,plasma cell,CL:0000786,,6,54
urinary bladder,UBERON:0001255,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,13,87599
urinary bladder,UBERON:0001255,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,13,5320
uterus,UBERON:0000995,T cell,CL:0000084,T cell,CL:0000084,,19,1398
uterus,UBERON:0000995,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,,18,18240
uterus,UBERON:0000995,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,21,15568
uterus,UBERON:0000995,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,21,1829
uterus,UBERON:0000995,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,23,21471
uterus,UBERON:0000995,epithelial cell of uterus,CL:0002149,epithelial cell of uterus,CL:0002149,,24,118078
uterus,UBERON:0000995,fibroblast,CL:0000057,fibroblast,CL:0000057,,25,49040
uterus,UBERON:0000995,leukocyte,CL:0000738,leukocyte,CL:0000738,,12,211
uterus,UBERON:0000995,macrophage,CL:0000235,macrophage,CL:0000235,,18,1203
uterus,UBERON:0000995,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,17,768
uterus,UBERON:0000995,myometrial cell,CL:0002366,myometrial cell,CL:0002366,,15,14190
uterus,UBERON:0000995,pericyte,CL:0000669,pericyte,CL:0000669,,21,2537
uterus,UBERON:0000995,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,14,5406
