sex,dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
Male,https://entity.api.hubmapconsortium.org/entities/0110be17631ab95c722d476145feb00c,Kidney,44,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/01581ae58c54ef3c1161978d6a1bc2d3,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/015ee234392256bfdb315299622ccb87,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/018a905cdbdff684760859f594d3fd77,Kidney,22,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/01f827707585e5893726226b7311cd1a,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/026ab5fb8cf7681220b423d453a583aa,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-6,
Male,https://entity.api.hubmapconsortium.org/entities/02809d1028ddf24a3d96cddd28ada2c7,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/02ce2a860dcced0ccc13dd39cd8406c2,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/02e13b9b3cdc939cca397c42c2981dd1,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/02f525ee26b596004f7817a9943acad8,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0358be865f6a315183b56b1d4baf8958,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/03950103e80f2b03dc01220173596872,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/03e1ae44e4c4a92ded0c1960336b83af,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/03ff183794870a8fdc478d824372975a,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/04162af64b33eef6da0ab3e38a39fa8e,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/042dee3864a80e39e2501e84e844a697,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0430a44e418219aafce608f4286b2a9b,Kidney,46,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/044b28971204366347e7ed0b7ef0c279,Kidney,45,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/048723fd5863d45d8a8e867f21e8af9f,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0487454555924b54dd3f5b5232e3c77e,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/04e5fe708a31a40726cb204908cd5479,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/053eeb782b81f78b5e41802dfe859cdb,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/05473e0ef355dc349f32dd3e6bce828d,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/055730a8c5486ec9bf66af90102e5626,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/055944e2ee7579974aa7a2a11dff5637,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/058f837db913d4c3d0854eb2229c2695,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/059d18392b5a8805337a0c8ef5d19b46,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/05e7b4e244631a85240ee968a584a7b4,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/060ab67b1b2465f4416f843c29a68a06,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0678e3fbd4a0d199070da525283a4fbb,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/069a6930776ca28f8e10c3781aa13b56,Kidney,44,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/06c76c6687630a2b8d5f04c5bf8123d0,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/06d91f356533856964682a790a43e198,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/06ff98c01295ca5ea504a676f73f9a09,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-3,
Male,https://entity.api.hubmapconsortium.org/entities/07317dfade92994d6fbbe9faef1236f7,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/07975e1e99bcd25fef9e6c72c46a8922,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0804a7a9e430e6adfbc56f339d787211,Kidney,39,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0814cec685463a2304a2320ee032a0c4,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0835ed288ff7455be07c0dee8546a954,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/08c1aa2e74700e1170fc9218ae255992,Kidney,34,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/08d2245110a7f75bd7adade421b38a18,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0958dabdd6ea147193514524f8dc7cdd,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/09860b02b26a7ba0cfaafbebd163d84a,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0a13556dc03c91eca001161c82facf36,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0a21f3fa27109790483f2a0729be53de,Kidney,42,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0a6f5c1afbcc31622eb34daf88c2c016,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0a89c78b2de4c454c6df0a6e17ff17b6,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0aec1326f47254fd3bdddfd74bfd17f8,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0afb4197430ef0ab784ad1c05ebf2d20,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0b09a462b50278551a7927d6f353b4b0,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0b10b20b9bbf42d2fe59429a986b9827,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0b7015a55e38bd43b6cd6f58ddeb9059,Kidney,46,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0b8a9436d303fa03c39dc09dadf54c7f,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0bcea0ab24e8bc5b0529b6f4d899ddad,Kidney,36,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0bd1dc641ffe826cf5a2432706ff4d5c,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0bf9cb40adebcfb261dfbe9244607508,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0c061cba926d2fe054cfde8de998da11,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0c69a7bb0da555fe9cdc5f9446d3479c,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0ca61e7926956da9b8bdde2b1f3c43af,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0cecd7cf1da6f81d3654c1712a5d61a2,Kidney,46,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0d1eb3d774a694b79e844987f771b183,Kidney,31,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0d1f7b2917325a7778ffecacb7ddba6f,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0d59cba813cdae8a1ee493e954732911,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0da1265a2a39d7f76972e541863bd25c,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0dad96d381eab1a598b76038385e593f,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0db9481caed92aec4cddc606108692d5,Kidney,35,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0dc53cf7e5500c177c12de7c1e662f37,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0ddcb561cbe33f166b141410b94feb5c,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0e50fc4f127569121e970e804c201493,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0e532ea7b2f7c9ca69fff06de5d7457f,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0e71beaf2b67bae4c609df811a34d7ca,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0e9c6c75a7cdb5c2d4fdd242b4b0637f,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0eadc4c1d07019f1ab7d5f36944eaae2,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/0eeec0fb784350446438bf0a22e04880,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/0f3894d45b772804de43137fa8c353ed,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/102da8a3155714812a323aed945f4be4,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/109162ed40ede274202eab96bf640fa4,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/10b22d398b548c141167d4d9c4cbd79e,Kidney,43,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/10eca4e52be66cb6c2ab00ee9b21980d,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/110467cbd425b8bbf66e94ccd41ae2be,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/113912557e292b0570dcd845e39831cb,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1197c73d127193dd493ff542890a3d3d,Kidney,34,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/121faedf957b796cefb3bc63a23664b2,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/12673e0eae8b746960ceac636639fdaf,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/128c32899add42e327b367009ccf1629,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/12cc2c41d0669ab1067a0c1f52c06144,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/12de9dcdb62640f1687b832f69648a55,Kidney,41,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/12e0c68781d906f11e8d58ec039c6496,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/12ec5b881a24bd3da166fd64e52fcb93,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/12ef2bc519d442d4685ee956ccd18ccc,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/12fd290cb8260b7e2e289f8a83b44fb5,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/13a777a08bebe0bc9430485cc168eb26,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/13d882fbeae970f8fb08a6f0b76bf127,Kidney,37,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/13f68db2ce711221e402e6af2d8cad45,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/140f7a28c4957437e5c9597d9d3c50b8,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/142dde4b515934bdd9384c2aea081ebb,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/146063814f6bd2b6546e950d0ca5f8c3,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/149e1be22a4961f9c6240480710836a3,Kidney,43,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/14e791d78e93de385869c09b101e9ce3,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/14ef9adb59094fb3a0f7f1a35749bdca,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/15039c1e4e77bd81b297ff9fd98711ca,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1526dffefe8a8390ae7d569b4f4ec03e,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/154ec6344a58e4acb15ad01977b84baf,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/155da15afc9978b62d64bf0801d025dc,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/15882fef75843d5cef518853a0e8246d,Kidney,45,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1594ad3895fdc907b781a0e2395e949f,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/15ec310a304e1d4891cd33f4bc4cb197,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/16782d78da92510a67880e719af368f7,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/16784f68e919aeebfb0addaaa4f0cecb,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/16cf9755338257986a867a86d63c2b9b,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/16e22e3a18706dced8cfd07fdc9caf7d,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/16e9ba451dcad479781b272fb8a6ea05,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/16ed35d8f298f9fef4b8ed9da125ebc4,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1700b79939183b208c6d45fde6891002,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/173de2e80adf6a73ac8cff5ccce20dfc,Kidney,21,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1789590e753b67b472fd1cf786717d7f,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/17fb6d5db17936acc8fb613ce98ab808,Kidney,41,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/18088e0f3778230bd23812725ada7091,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/180dd06ae35a0fc771f0afe5deefcf23,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/181acc92a66264127a0c2696c3f91875,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1866ee8336c0a2169cfef9367532daf2,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/187ec1fd772164bc8b6a8ea6dbf770ae,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/18916ccb1c16524926484d466542ddb8,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/18bfa508859d631cae4c9747e275e21b,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/18c6afa0e332ef2d8ec63c6afd45b728,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/18e070c6e64dd701705e09b54b4eed4d,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/19be408fb97c09f603c906921d7b0945,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-5,
Male,https://entity.api.hubmapconsortium.org/entities/1a5d183de47779b24842322460cf1d77,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1a68337776416b28496f4d6604da0460,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1a7cbb832318d078b6f3e08a2b9f74b5,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1accbd367bac01690a733c77460371a7,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1b015d3b973ac6510bbb40f4112f0486,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-10,
Female,https://entity.api.hubmapconsortium.org/entities/1b2337a2b37b65e93f6c65c0484ff0d7,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1b2dede6f4a92c4114ae0e581b5466ce,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-4,
Female,https://entity.api.hubmapconsortium.org/entities/1b358830d3d9a1c99131de862b35b153,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1b5c7d45cb0e475b73f9280d092d34a5,Kidney,38,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1b83223cf1f4446c625adbfb375ab3fd,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1ba282aca9d844cb4bb0d9c79119a6d2,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1c2b5297ef5c87e0b46cada2c9af62ae,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1c6cdd06aa4687a55d0ce95817c6e718,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1c9310ad74bdebc6983fb1bda3dcaa6e,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1d1a8376b558398588f92688314f23c5,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1dc16eb0270ff73291dd45b6a96aa3c0,Kidney,26,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1dd9a68210ef57c390f90b06851877a4,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1e002a7b641312095138750498a541de,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1e259bab8974d0cc99756d8808997871,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1e4f36238979459b6cb35f3a36bb299d,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1e56c595c3f0e1cf126a80e00fd31c54,Kidney,,false,false,true,true,true,HuBMAP,,https://doi.org/10.1038/s41586-023-05769-1,
Female,https://entity.api.hubmapconsortium.org/entities/1e6fd664bc0f5f979f5c42cd3b6f5d9e,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1e766956a9c48e8e61ffb1ab28e8e4e4,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1e8a703fcc5647eb26f5dc5a22780d6a,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1e9014699d8452a281588dc4d2515d1a,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/1e995c94f5e0affd76af014834a3c3a0,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1e9b9d5ac57ac8bd4093f2503675a2cd,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1eadf62812799712d4b1232cc92b132f,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1ecea90835e01feccb855a188d010116,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/1ee73dc7326490f40486c3b7b62446bf,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/204b51455c4229d13288067bd9f572b0,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/206d669d243f6dab04cc126a52cdab8d,Kidney,38,true,true,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/209bfe48d7c281491865556a5bd3fe02,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/2100db577dfa010580c35518472e0e7f,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2107df00633f703d39e1ec74c271a9e5,Kidney,38,true,true,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/212f9434a0c25833a2d4f7348645a184,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/21303d6f9244888a2cb117beab601384,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2130d5f91ce61d7157a42c0497b06de8,Kidney,,false,false,true,false,true,HuBMAP,,,
Female,https://entity.api.hubmapconsortium.org/entities/214e07beb37bb537099f626f0582919b,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/2192b4d95d164631d8c984dcde3ea635,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21a7f3d62e0e6296fb728f65df1c37d5,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21b8a7d96484530225d87b7487d198a5,Kidney,,false,false,true,false,true,HuBMAP,,,
Male,https://entity.api.hubmapconsortium.org/entities/21cfe0f6c3368b06237716a6b48f5825,Kidney,,false,false,true,false,true,HuBMAP,,,
