dataset,count_dx,tool,cell_count,tool_cell_count
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#161$blood,,azimuth,1767,1767
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#161$blood,,popv,1767,1767
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#180$blood,,azimuth,391,391
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#180$blood,,popv,391,391
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#184$blood,,azimuth,8955,8955
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#184$blood,,popv,8955,8955
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#218$blood,,azimuth,4936,4936
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#218$blood,,popv,4936,4936
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#219$blood,,azimuth,1954,1954
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#219$blood,,popv,1954,1954
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#259$blood,,azimuth,3046,3046
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#259$blood,,popv,3046,3046
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#3$blood,,azimuth,4483,4483
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#3$blood,,popv,4483,4483
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#318$blood,,azimuth,2109,2109
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#318$blood,,popv,2109,2109
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#336$blood,,azimuth,7861,7861
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#336$blood,,popv,7861,7861
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#345$blood,,azimuth,2740,2740
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#345$blood,,popv,2740,2740
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#366$blood,,azimuth,5427,5427
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#366$blood,,popv,5427,5427
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#367$blood,,azimuth,5011,5011
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#367$blood,,popv,5011,5011
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#370$blood,,azimuth,470,470
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#370$blood,,popv,470,470
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#90$blood,,azimuth,8008,8008
https://api.cellxgene.cziscience.com/dp/v1/collections/0434a9d4-85fd-4554-b8e3-cf6c582bb2fa#90$blood,,popv,8008,8008
https://api.cellxgene.cziscience.com/dp/v1/collections/0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e#R229$islet%20of%20Langerhans,,celltypist,3459,3459
https://api.cellxgene.cziscience.com/dp/v1/collections/0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e#R237$islet%20of%20Langerhans,,celltypist,3846,3846
https://api.cellxgene.cziscience.com/dp/v1/collections/0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e#R239$islet%20of%20Langerhans,,celltypist,3882,3882
https://api.cellxgene.cziscience.com/dp/v1/collections/0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e#R245$islet%20of%20Langerhans,,celltypist,4523,4523
https://api.cellxgene.cziscience.com/dp/v1/collections/0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e#R266$islet%20of%20Langerhans,,celltypist,7754,7754
https://api.cellxgene.cziscience.com/dp/v1/collections/0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e#pig_donor$islet%20of%20Langerhans,,celltypist,20870,20870
https://api.cellxgene.cziscience.com/dp/v1/collections/0a77d4c0-d5d0-40f0-aa1a-5e1429bcbd7e#pooled$islet%20of%20Langerhans,,celltypist,6449,6449
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-001$blood,,azimuth,2340,2340
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-001$blood,,popv,2340,2340
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-002$blood,,azimuth,1731,1731
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-002$blood,,popv,1731,1731
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-004$blood,,azimuth,4367,4367
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-004$blood,,popv,4367,4367
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-005$blood,,azimuth,2082,2082
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-20-005$blood,,popv,2082,2082
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-002$blood,,azimuth,2134,2134
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-002$blood,,popv,2134,2134
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-006$blood,,azimuth,2383,2383
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-006$blood,,popv,2383,2383
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-008$blood,,azimuth,2014,2014
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-008$blood,,popv,2014,2014
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-013$blood,,azimuth,3358,3358
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-013$blood,,popv,3358,3358
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-014$blood,,azimuth,4379,4379
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-014$blood,,popv,4379,4379
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-017$blood,,azimuth,1901,1901
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-017$blood,,popv,1901,1901
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-020$blood,,azimuth,7724,7724
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-020$blood,,popv,7724,7724
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-021$blood,,azimuth,411,411
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-021$blood,,popv,411,411
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-028$blood,,azimuth,1738,1738
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-028$blood,,popv,1738,1738
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-029$blood,,azimuth,2556,2556
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-029$blood,,popv,2556,2556
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-031$blood,,azimuth,2252,2252
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-031$blood,,popv,2252,2252
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-033$blood,,azimuth,4560,4560
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-033$blood,,popv,4560,4560
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-034$blood,,azimuth,4395,4395
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-034$blood,,popv,4395,4395
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-036$blood,,azimuth,2314,2314
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-036$blood,,popv,2314,2314
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-037$blood,,azimuth,4741,4741
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-037$blood,,popv,4741,4741
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-046$blood,,azimuth,2486,2486
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-046$blood,,popv,2486,2486
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-073$blood,,azimuth,2895,2895
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-073$blood,,popv,2895,2895
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-074$blood,,azimuth,1122,1122
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-074$blood,,popv,1122,1122
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-077$blood,,azimuth,1354,1354
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-077$blood,,popv,1354,1354
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-079$blood,,azimuth,1748,1748
https://api.cellxgene.cziscience.com/dp/v1/collections/0aab20b3-c30c-4606-bd2e-d20dae739c45#CH-21-079$blood,,popv,1748,1748
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P1_HLADR%2B$lamina%20propria%20of%20large%20intestine,,celltypist,1196,1196
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P1_HLADR%2B$lamina%20propria%20of%20large%20intestine,,popv,1196,1196
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P1_HLADR%2B$lamina%20propria%20of%20small%20intestine,,celltypist,1558,1558
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P1_HLADR%2B$lamina%20propria%20of%20small%20intestine,,popv,1558,1558
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P2_HLADR%2B$lamina%20propria%20of%20large%20intestine,,popv,3393,3393
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P2_HLADR%2B$lamina%20propria%20of%20small%20intestine,,celltypist,2684,2684
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P2_HLADR%2B$lamina%20propria%20of%20small%20intestine,,popv,2684,2684
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P3_HLADR%2B$lamina%20propria%20of%20large%20intestine,,celltypist,4969,4969
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P3_HLADR%2B$lamina%20propria%20of%20large%20intestine,,popv,4969,4969
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P3_HLADR%2B$lamina%20propria%20of%20small%20intestine,,celltypist,4373,4373
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P3_HLADR%2B$lamina%20propria%20of%20small%20intestine,,popv,4373,4373
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P4_HLADR%2B$lamina%20propria%20of%20large%20intestine,,celltypist,2461,2461
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P4_HLADR%2B$lamina%20propria%20of%20large%20intestine,,popv,2461,2461
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P4_HLADR%2B$lamina%20propria%20of%20small%20intestine,,celltypist,822,822
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P4_HLADR%2B$lamina%20propria%20of%20small%20intestine,,popv,822,822
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P5_HLADR%2B$lamina%20propria%20of%20large%20intestine,,celltypist,3688,3688
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P5_HLADR%2B$lamina%20propria%20of%20large%20intestine,,popv,3688,3688
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P6_HLADR%2B$lamina%20propria%20of%20large%20intestine,,celltypist,3614,3614
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P6_HLADR%2B$lamina%20propria%20of%20large%20intestine,,popv,3614,3614
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$lamina%20propria%20of%20large%20intestine,,celltypist,9289,9289
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$lamina%20propria%20of%20large%20intestine,,popv,9289,9286
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$lamina%20propria%20of%20small%20intestine,,celltypist,8417,8417
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$lamina%20propria%20of%20small%20intestine,,popv,8417,8416
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$submucosa%20of%20ascending%20colon,,celltypist,7138,7138
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$submucosa%20of%20ascending%20colon,,popv,7138,7138
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$submucosa%20of%20ileum,,celltypist,9200,9200
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P7_Epcam-CD235ab-CD45-CD31-$submucosa%20of%20ileum,,popv,9200,9197
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P8_Epcam-CD235ab-CD45-$lamina%20propria%20of%20large%20intestine,,celltypist,10799,10799
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P8_Epcam-CD235ab-CD45-$lamina%20propria%20of%20large%20intestine,,popv,10799,10798
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P8_Epcam-CD235ab-CD45-$lamina%20propria%20of%20small%20intestine,,celltypist,8657,8657
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P8_Epcam-CD235ab-CD45-$lamina%20propria%20of%20small%20intestine,,popv,8657,8654
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P9_Epcam-CD235ab-CD45-$lamina%20propria%20of%20large%20intestine,,celltypist,854,854
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P9_Epcam-CD235ab-CD45-$lamina%20propria%20of%20large%20intestine,,popv,854,852
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P9_Epcam-CD235ab-CD45-$lamina%20propria%20of%20small%20intestine,,celltypist,12616,12616
https://api.cellxgene.cziscience.com/dp/v1/collections/0c3f148e-02ff-4c81-8946-29beaaf5fa59#P9_Epcam-CD235ab-CD45-$lamina%20propria%20of%20small%20intestine,,popv,12616,12601
https://api.cellxgene.cziscience.com/dp/v1/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5#C73$caudate%20lobe%20of%20liver,,celltypist,4992,4992
https://api.cellxgene.cziscience.com/dp/v1/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5#C73$caudate%20lobe%20of%20liver,,popv,4992,4991
https://api.cellxgene.cziscience.com/dp/v1/collections/0e54d4de-44f0-4d50-8649-b5c2bbe8f5d1#bladder_donor_6$urinary%20bladder,,popv,29834,29834
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#163-2$kidney,,azimuth,2535,2535
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#163-3$kidney,,azimuth,1335,1335
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#163-4$kidney,,azimuth,1339,1339
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#163-5$kidney,,azimuth,1328,1328
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#163-6$kidney,,azimuth,231,231
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-1$cortex%20of%20kidney,,azimuth,4627,4627
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-10$cortex%20of%20kidney,,azimuth,3661,3661
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-10$kidney,,azimuth,4041,4041
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-3$cortex%20of%20kidney,,azimuth,4410,4410
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-3$kidney,,azimuth,1639,1639
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-5$renal%20medulla,,azimuth,4108,4108
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-6$cortex%20of%20kidney,,azimuth,4900,4900
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-6$kidney,,azimuth,3038,3038
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-7$cortex%20of%20kidney,,azimuth,2937,2937
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#164-8$cortex%20of%20kidney,,azimuth,1159,1159
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#165-10$renal%20medulla,,azimuth,5829,5829
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#165-7$cortex%20of%20kidney,,azimuth,4124,4124
https://api.cellxgene.cziscience.com/dp/v1/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f#165-9$kidney,,azimuth,2926,2926
