sex,dataset,modality,organ,side,organ_id,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,46,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,46,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,46,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,46,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,46,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D046$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,46,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,47,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,47,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,47,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,47,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,47,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,47,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,47,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D062$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,47,true,true,false,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,48,true,true,false,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,48,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,48,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,48,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,48,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,48,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,48,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D088$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,48,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,40,true,true,false,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,42,true,true,false,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,42,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,42,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,42,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,42,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,42,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,42,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D139$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,42,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,50,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,false,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,50,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,50,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,50,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,50,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,50,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D150$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,50,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,38,true,true,false,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,38,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,38,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,38,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,38,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,38,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,38,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
male,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,38,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001004,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0013702,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000467,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0002048,40,true,true,false,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0001558,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000065,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D231$lung,sc_transcriptomics,lung,,http://purl.obolibrary.org/obo/UBERON_0000170,40,true,true,true,true,false,NHLBI/LungMap,LungMAP — Human data from a broad age healthy donor group,https://doi.org/10.7554/eLife.62522,Allen Wang
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0015410,21,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0004535,21,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0001009,21,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,21,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0013702,21,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,21,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0000467,21,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0000948,27,true,true,false,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0013702,27,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0015410,27,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
female,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle,sc_transcriptomics,heart,,http://purl.obolibrary.org/obo/UBERON_0004535,27,true,true,true,true,false,HCA,Cells of the adult human heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková
