organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.70958932816,2,2,1,1,20,5,37,25,Stroma; Neuroendocrine; B; TA; M1 Macrophage; DC; ICC; Paneth; M2 Macrophage; MUC1+ Enterocyte; NK; CD7+ Immune; CD57+ Enterocyte; Enterocyte; Endothelial; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; CD66+ Enterocyte; Cycling TA; Plasma; Goblet; Smooth muscle,848.04
VHFLargeIntestine,UBERON:0000059,transverse colon,171672.2417935184,2,2,2,0,20,5,37,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; ICC; Paneth; M2 Macrophage; Cycling TA; Goblet; M1 Macrophage; B; Smooth muscle; CD66+ Enterocyte; DC; MUC1+ Enterocyte; Stroma; Endothelial; Neuroendocrine; NK; Plasma; CD57+ Enterocyte; TA; Enterocyte; CD7+ Immune,1300.64
VHFLeftKidney,UBERON:0004538,outer cortex of kidney,132321.2564316727,1,3,2,1,36,1,1,37,Fibroblast; B; Afferent / Efferent Arteriole Endothelial; Non-classical monocyte; Cortical Vascular Smooth Muscle / Pericyte; Ascending Vasa Recta Endothelial; Vascular Smooth Muscle / Pericyte; T; Cortical Thick Ascending Limb; Cortical Collecting Duct Principal; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Mesangial; Distal Convoluted Tubule Type 1; Parietal Epithelial; Peritubular Capilary Endothelial ; Intercalated Type B; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Podocyte; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Outer Medullary Collecting Duct Principal; Descending Vasa Recta Endothelial ; Papillary Tip Epithelial; Lymphatic Endothelial; Natural Killer T; Glomerular Capillary Endothelial,166.703125
VHFLeftKidney,UBERON:0004538,renal column,72301.89436880287,0,2,1,1,26,1,1,27,Fibroblast; Podocyte; Afferent / Efferent Arteriole Endothelial; Medullary Fibroblast; Cortical Collecting Duct Principal; Vascular Smooth Muscle / Pericyte; Macula Densa; Descending Thin Limb Type 1; Distal Convoluted Tubule Type 1; Descending Thin Limb Type 3; Ascending Thin Limb; Descending Thin Limb Type 2; Connecting Tubule Principal; Proximal Tubule Epithelial Segment 3; Parietal Epithelial; Outer Medullary Collecting Duct Principal; Descending Vasa Recta Endothelial ; Peritubular Capilary Endothelial ; Outer Medullary Collecting Duct Intercalated Type A; Inner Medullary Collecting Duct; Ascending Vasa Recta Endothelial; Connecting Tubule; Cortical Collecting Duct Intercalated Type A; Cortical Thick Ascending Limb; Medullary Thick Ascending Limb; Glomerular Capillary Endothelial; Cortical Vascular Smooth Muscle / Pericyte,216.48148148148148148148
VHFLeftKidney,UBERON:0004538,renal pyramid,4416.4132409863705,4,6,3,3,32,2,1,34,Fibroblast; Neutrophil; Medullary Thick Ascending Limb; Proximal Tubule Epithelial Segment 3; Descending Thin Limb Type 3; Ascending Vasa Recta Endothelial; Connecting Tubule; Distal Convoluted Tubule Type 1; Afferent / Efferent Arteriole Endothelial; Macula Densa; M2 Macrophage; Cortical Thick Ascending Limb; Descending Thin Limb Type 2; Inner Medullary Collecting Duct; Outer Medullary Collecting Duct Principal; Medullary Fibroblast; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Cortical Vascular Smooth Muscle / Pericyte; Cortical Collecting Duct Principal; Descending Vasa Recta Endothelial ; Connecting Tubule Intercalated Type A; Parietal Epithelial; Vascular Smooth Muscle / Pericyte; Ascending Thin Limb; Connecting Tubule Principal; Glomerular Capillary Endothelial; Lymphatic Endothelial; Outer Medullary Collecting Duct Intercalated Type A; Peritubular Capilary Endothelial ; Intercalated Type B; Papillary Tip Epithelial; Monocyte-derived; Podocyte,193
VHFLeftUreter,UBERON:0001223,left ureter,668.6659597939507,2,2,1,1,19,1,0,20,"Fibroblast; Ascending Vasa Recta Endothelial; Descending Thin Limb Type 1; M2 Macrophage; Papillary Tip Epithelial; Distal Convoluted Tubule Type 1; Vascular Smooth Muscle / Pericyte; Descending Thin Limb Type 2; Medullary Fibroblast; Parietal Epithelial; Inner Medullary Collecting Duct; Connecting Tubule; Cortical Collecting Duct Principal; Cortical Collecting Duct Intercalated Type A; Cortical Vascular Smooth Muscle / Pericyte; Afferent / Efferent Arteriole Endothelial; Peritubular Capilary Endothelial ; Connecting Tubule Principal; Outer Medullary Collecting Duct Intercalated Type A; Descending Vasa Recta Endothelial ",519.9
VHFLung,UBERON:0001004,Lateral segmental bronchus,588.9754895789944,0,1,1,0,1,27,0,28,blood vessel endothelial cell; chondrocyte; ciliated cell; monocyte; alveolar macrophage; basal cell; club cell; epithelial cell; fibroblast; goblet cell; myofibroblast cell; T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; B cell; dendritic cell; endothelial cell; endothelial cell of artery; macrophage; mast cell; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; lung neuroendocrine cell; enucleate erythrocyte,159.8
VHFLung,UBERON:0001004,Left apical bronchopulmonary segment,113080.2759038704,0,1,1,0,2,4,0,6,Fibroblast; Endothelial cell; Epithelial cell; Muscle; Immune (myeloid); Immune (lymphocyte),2210
VHFLung,UBERON:0001004,Left posterior bronchopulmonary segment,155013.6722653357,0,1,1,0,2,4,0,6,Fibroblast; Endothelial cell; Epithelial cell; Muscle; Immune (myeloid); Immune (lymphocyte),2210
VHFLung,UBERON:0001004,Right Lateral Bronchopulmonary Segment,83916.23058980214,0,5,1,4,1,27,0,28,blood vessel endothelial cell; chondrocyte; ciliated cell; monocyte; B cell; dendritic cell; endothelial cell; endothelial cell of artery; macrophage; mast cell; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; alveolar macrophage; basal cell; club cell; epithelial cell; fibroblast; goblet cell; myofibroblast cell; T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; lung neuroendocrine cell; enucleate erythrocyte,159.8
VHFLung,UBERON:0001004,Right Medial Bronchopulmonary Segment,149921.3888392674,1,6,1,5,1,27,0,28,myofibroblast cell; T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; B cell; dendritic cell; endothelial cell; endothelial cell of artery; macrophage; mast cell; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; lung neuroendocrine cell; enucleate erythrocyte; blood vessel endothelial cell; chondrocyte; ciliated cell; monocyte; alveolar macrophage; basal cell; club cell; epithelial cell; fibroblast; goblet cell,159.8
VHFRightKidney,UBERON:0004539,outer cortex of kidney,84566.4834520329,1,3,1,2,26,1,1,27,Fibroblast; Afferent / Efferent Arteriole Endothelial; Ascending Vasa Recta Endothelial; Vascular Smooth Muscle / Pericyte; Cortical Thick Ascending Limb; Cortical Collecting Duct Principal; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Distal Convoluted Tubule Type 1; Parietal Epithelial; Peritubular Capilary Endothelial ; Intercalated Type B; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Outer Medullary Collecting Duct Principal; Descending Vasa Recta Endothelial ; Lymphatic Endothelial; Glomerular Capillary Endothelial,135.18518518518518518519
VHFRightKidney,UBERON:0004539,renal pyramid,2735.942439164323,3,4,3,1,32,2,1,34,Fibroblast; Neutrophil; Medullary Thick Ascending Limb; Proximal Tubule Epithelial Segment 3; Descending Thin Limb Type 3; Ascending Vasa Recta Endothelial; Connecting Tubule; Distal Convoluted Tubule Type 1; Afferent / Efferent Arteriole Endothelial; Macula Densa; Proximal Tubule Epithelial Segment 2; M2 Macrophage; Cortical Thick Ascending Limb; Descending Thin Limb Type 2; Inner Medullary Collecting Duct; Outer Medullary Collecting Duct Principal; Medullary Fibroblast; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Cortical Vascular Smooth Muscle / Pericyte; Cortical Collecting Duct Principal; Descending Vasa Recta Endothelial ; Parietal Epithelial; Vascular Smooth Muscle / Pericyte; Ascending Thin Limb; Connecting Tubule Principal; Glomerular Capillary Endothelial; Lymphatic Endothelial; Outer Medullary Collecting Duct Intercalated Type A; Peritubular Capilary Endothelial ; Intercalated Type B; Papillary Tip Epithelial; Renin-positive Juxtaglomerular Granular; Mesangial,211.17333333333333333333
VHFRightMammaryGland,FMA:57987,Interlobar adipose tissue of right mammary gland,726890.7114561738,1,1,1,0,2,4,0,6,Fibroblast; Endothelial cell; Epithelial cell; Muscle; Immune (myeloid); Adipocyte,574.70588235294117647059
VHFSkin,UBERON:0002097,skin of body,1833227.326257925,4,4,1,3,5,4,36,9,Fibroblast; Endothelial cell; Epithelial cell; Muscle; Epithelial cell (keratinocyte); Melanocyte; Immune (myeloid); Adipocyte; Other,36.22222222222222222222
VHFSmallIntestine,UBERON:0002108,ascending part of duodenum,2636.943136977779,0,2,2,0,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; CD57+ Enterocyte; DC; B; CD66+ Enterocyte; Goblet; MUC1+ Enterocyte; NK; CD7+ Immune; M2 Macrophage; M1 Macrophage; Plasma; Smooth muscle; Stroma; Paneth; ICC; Neuroendocrine; TA; Cycling TA; Endothelial; Enterocyte,1380.9
VHFSmallIntestine,UBERON:0002108,descending part of duodenum,4498.965831563491,0,2,1,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Smooth muscle; M1 Macrophage; Endothelial; NK; CD66+ Enterocyte; TA; Cycling TA; Neuroendocrine; B; CD7+ Immune; M2 Macrophage; Paneth; CD57+ Enterocyte; MUC1+ Enterocyte; ICC; Stroma; Enterocyte; DC; Plasma; Goblet,2673.8
VHFSmallIntestine,UBERON:0002108,distal part of ileum,4170.360444862809,0,2,2,0,20,5,29,25,M1 Macrophage; Plasma; Neuroendocrine; TA; MUC1+ Enterocyte; Cycling TA; DC; M2 Macrophage; Endothelial; Stroma; CD7+ Immune; Enterocyte; CD57+ Enterocyte; Goblet; B; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; ICC; Paneth; Smooth muscle; NK; CD66+ Enterocyte,1011.06431535269709543568
VHFSmallIntestine,UBERON:0002108,horizontal part of duodenum,4974.074167058989,0,2,2,0,20,5,0,25,Lymphatic; Nerve; CD57+ Enterocyte; DC; B; CD66+ Enterocyte; Goblet; MUC1+ Enterocyte; NK; CD7+ Immune; M2 Macrophage; M1 Macrophage; Plasma; Smooth muscle; Stroma; Paneth; ICC; Neuroendocrine; TA; Cycling TA; Endothelial; Enterocyte; Neutrophil; CD4+ T cell; CD8+ T,1380.9
VHFSmallIntestine,UBERON:0002108,ileum,48943.48376722476,0,2,2,0,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; ICC; Paneth; Smooth muscle; NK; CD66+ Enterocyte; M1 Macrophage; Plasma; Neuroendocrine; TA; MUC1+ Enterocyte; Cycling TA; Enterocyte; Stroma; CD57+ Enterocyte; Goblet; DC; CD7+ Immune; Endothelial; B; M2 Macrophage,1012.28
VHFSmallIntestine,UBERON:0002108,jejunum,32188.42710108468,1,1,1,0,20,5,29,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Plasma; M2 Macrophage; CD7+ Immune; Endothelial; Enterocyte; ICC; Paneth; DC; Goblet; CD66+ Enterocyte; TA; B; MUC1+ Enterocyte; NK; CD57+ Enterocyte; M1 Macrophage; Smooth muscle; Cycling TA; Neuroendocrine; Stroma,1759.60165975103734439834
VHFSmallIntestine,UBERON:0002108,superior part of duodenum,6614.696747237637,0,2,1,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Smooth muscle; M1 Macrophage; Endothelial; NK; CD66+ Enterocyte; TA; Cycling TA; Neuroendocrine; B; CD7+ Immune; M2 Macrophage; Paneth; CD57+ Enterocyte; MUC1+ Enterocyte; ICC; Stroma; Enterocyte; DC; Plasma; Goblet,2673.8
VHMHeart,UBERON:0000948,aortic valve,3027.459749680611,0,1,1,0,4,22,2,26,"CD14-positive monocyte; mature NK T cell; mesothelial cell; monocyte; CD8-positive, alpha-beta cytotoxic T cell; epicardial adipocyte; fibroblast; B cell; capillary endothelial cell; CD4-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell; endothelial cell of artery; endothelial cell of lymphatic vessel; macrophage; mast cell; native cell; natural killer cell; neural cell; pericyte; smooth muscle cell; vein endothelial cell; regular atrial cardiac myocyte; CD14-positive, CD16-positive monocyte; activated CD8-positive, alpha-beta T cell; activated CD4-positive, alpha-beta T cell",263.20454545454545454545
VHMHeart,UBERON:0000948,heart left ventricle,121604.2070274211,11,12,11,1,22,24,22,46,"natural killer cell; neural cell; monocyte; CD8-positive, alpha-beta cytotoxic T cell; epicardial adipocyte; fibroblast; Fibroblast; CD14-positive monocyte; mature NK T cell; mesothelial cell; mast cell; native cell; B cell; capillary endothelial cell; CD4-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell; endothelial cell of artery; endothelial cell of lymphatic vessel; macrophage; pericyte; smooth muscle cell; vein endothelial cell; B; regular ventricular cardiac myocyte; Ventricular Cardiomycoyte; Capillary Endothelial; Adipocyte; Neuronal; Mast; Monocyte/cDC; Pericyte; Mesothelial; Venous Endothelial; NK; Endocardial; Arterial Endothelial; T; Atrial Cardiomyocyte; Lymphatic Endothelial; Endothelial; Macrophage; CD14-positive, CD16-positive monocyte; activated CD4-positive, alpha-beta T cell; activated CD8-positive, alpha-beta T cell; Smooth Muscle",869.45880843785632839225
VHMHeart,UBERON:0000948,heart right ventricle,73988.45321948585,2,3,3,0,21,24,22,45,"B cell; capillary endothelial cell; CD4-positive, alpha-beta cytotoxic T cell; fibroblast; Fibroblast; CD14-positive monocyte; Lymphatic Endothelial; Pericyte; Arterial Endothelial; Ventricular Cardiomycoyte; Neuronal; Venous Endothelial; NK; T; Mesothelial; Endocardial; Capillary Endothelial; Monocyte/cDC; Adipocyte; B; Macrophage; CD14-positive, CD16-positive monocyte; activated CD4-positive, alpha-beta T cell; activated CD8-positive, alpha-beta T cell; regular ventricular cardiac myocyte; Mast; Atrial Cardiomyocyte; Smooth Muscle; natural killer cell; neural cell; pericyte; smooth muscle cell; vein endothelial cell; dendritic cell; endothelial cell; endothelial cell of artery; endothelial cell of lymphatic vessel; macrophage; mast cell; native cell; mature NK T cell; mesothelial cell; monocyte; CD8-positive, alpha-beta cytotoxic T cell; epicardial adipocyte",403.70528483184625943720
VHMHeart,UBERON:0000948,interventricular septum,28091.8760666331,0,1,1,0,4,22,19,26,"mature NK T cell; mesothelial cell; monocyte; CD8-positive, alpha-beta cytotoxic T cell; epicardial adipocyte; B cell; capillary endothelial cell; CD4-positive, alpha-beta cytotoxic T cell; dendritic cell; fibroblast; natural killer cell; neural cell; pericyte; endothelial cell; endothelial cell of artery; endothelial cell of lymphatic vessel; macrophage; mast cell; native cell; smooth muscle cell; vein endothelial cell; CD14-positive, CD16-positive monocyte; activated CD4-positive, alpha-beta T cell; activated CD8-positive, alpha-beta T cell; regular ventricular cardiac myocyte; CD14-positive monocyte",267.57022767075306479860
VHMHeart,UBERON:0000948,left cardiac atrium,31346.0636820313,0,1,1,0,4,22,22,26,"neural cell; pericyte; smooth muscle cell; vein endothelial cell; regular atrial cardiac myocyte; activated CD8-positive, alpha-beta T cell; CD14-positive, CD16-positive monocyte; activated CD4-positive, alpha-beta T cell; CD14-positive monocyte; mature NK T cell; mesothelial cell; monocyte; CD8-positive, alpha-beta cytotoxic T cell; epicardial adipocyte; fibroblast; B cell; capillary endothelial cell; CD4-positive, alpha-beta cytotoxic T cell; native cell; natural killer cell; dendritic cell; endothelial cell; endothelial cell of artery; endothelial cell of lymphatic vessel; macrophage; mast cell",261.42472556194458964976
VHMHeart,UBERON:0000948,right cardiac atrium,27714.91711157488,2,2,2,0,8,25,26,33,"B cell; capillary endothelial cell; CD4-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell; endothelial cell of artery; endothelial cell of lymphatic vessel; macrophage; fibroblast; mast cell; native cell; natural killer cell; neural cell; pericyte; smooth muscle cell; vein endothelial cell; Endothelial cell; Muscle; activated CD4-positive, alpha-beta T cell; regular atrial cardiac myocyte; Immune (lymphocyte); Adipocyte; Immune (myeloid); Glia; CD14-positive, CD16-positive monocyte; activated CD8-positive, alpha-beta T cell; epicardial adipocyte; Fibroblast; CD14-positive monocyte; mature NK T cell; mesothelial cell; monocyte; CD8-positive, alpha-beta cytotoxic T cell",222.15608108108108108108
VHMLargeIntestine,UBERON:0000059,ascending colon,238660.6294253222,6,6,4,2,20,5,37,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; M2 Macrophage; B; TA; Endothelial; Plasma; Enterocyte; Paneth; Smooth muscle; Neuroendocrine; Stroma; ICC; CD57+ Enterocyte; Goblet; DC; CD66+ Enterocyte; MUC1+ Enterocyte; M1 Macrophage; CD7+ Immune; NK; Cycling TA,1450.84
VHMLargeIntestine,UBERON:0000059,descending colon,119090.41265265169,7,7,5,2,20,5,37,25,NK; Stroma; TA; DC; M2 Macrophage; Paneth; Plasma; Neuroendocrine; CD7+ Immune; Smooth muscle; Endothelial; Cycling TA; ICC; MUC1+ Enterocyte; CD57+ Enterocyte; CD66+ Enterocyte; Enterocyte; Goblet; M1 Macrophage; B; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve,1764.736
VHMLargeIntestine,UBERON:0000059,rectum,55500.59872139351,0,6,4,2,20,5,36,25,M2 Macrophage; M1 Macrophage; CD7+ Immune; CD66+ Enterocyte; Goblet; Smooth muscle; Neuroendocrine; Plasma; DC; Paneth; NK; CD57+ Enterocyte; Cycling TA; MUC1+ Enterocyte; Endothelial; Enterocyte; TA; Stroma; B; ICC; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve,1408.87
VHMLargeIntestine,UBERON:0000059,sigmoid colon,80118.30615779269,0,6,4,2,20,5,37,25,Stroma; Neuroendocrine; B; TA; M1 Macrophage; DC; ICC; Paneth; M2 Macrophage; MUC1+ Enterocyte; NK; CD7+ Immune; CD57+ Enterocyte; Enterocyte; Endothelial; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; CD66+ Enterocyte; Cycling TA; Plasma; Goblet; Smooth muscle,1408.87
VHMLargeIntestine,UBERON:0000059,transverse colon,364972.6139651585,5,5,4,1,20,5,37,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; ICC; Paneth; M2 Macrophage; Cycling TA; Goblet; M1 Macrophage; B; Smooth muscle; CD66+ Enterocyte; DC; MUC1+ Enterocyte; Stroma; Endothelial; Neuroendocrine; NK; Plasma; CD57+ Enterocyte; TA; Enterocyte; CD7+ Immune,1111.43
VHMLeftKidney,UBERON:0004538,outer cortex of kidney,119897.30062042178,2,7,1,6,29,2,1,31,Fibroblast; Cortical Vascular Smooth Muscle / Pericyte; Ascending Vasa Recta Endothelial; Monocyte-derived; Neutrophil; Distal Convoluted Tubule Type 2; Vascular Smooth Muscle / Pericyte; Cortical Thick Ascending Limb; Cortical Collecting Duct Principal; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Proximal Tubule Epithelial Segment 2; Mesangial; Distal Convoluted Tubule Type 1; Peritubular Capilary Endothelial ; Intercalated Type B; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Podocyte; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Outer Medullary Collecting Duct Principal; Glomerular Capillary Endothelial,249.74193548387096774194
