sex,dataset,organ,cell_count,in_atlas,has_cell_summary,has_extraction_site,has_publication,in_high_quality_portal,portal,study_paper,doi,lead_author
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/20eea6c8-9d64-42c9-9b6f-c11b5249e0e9#donor_2336$interventricular%20septum,Heart,14,false,true,false,true,false,CxG,Single-cell genomics improves the discovery of risk variants and genes of atrial fibrillation,https://doi.org/10.1038/s41467-023-40505-5,Alan Selewa
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/20eea6c8-9d64-42c9-9b6f-c11b5249e0e9#donor_3231$apex%20of%20heart,Heart,14,false,true,false,true,false,CxG,Single-cell genomics improves the discovery of risk variants and genes of atrial fibrillation,https://doi.org/10.1038/s41467-023-40505-5,Alan Selewa
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/20eea6c8-9d64-42c9-9b6f-c11b5249e0e9#donor_3231$heart%20left%20ventricle,Heart,14,false,true,false,true,false,CxG,Single-cell genomics improves the discovery of risk variants and genes of atrial fibrillation,https://doi.org/10.1038/s41467-023-40505-5,Alan Selewa
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/20eea6c8-9d64-42c9-9b6f-c11b5249e0e9#donor_3231$heart%20right%20ventricle,Heart,14,false,true,false,true,false,CxG,Single-cell genomics improves the discovery of risk variants and genes of atrial fibrillation,https://doi.org/10.1038/s41467-023-40505-5,Alan Selewa
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/20eea6c8-9d64-42c9-9b6f-c11b5249e0e9#donor_3231$interventricular%20septum,Heart,13,false,true,false,true,false,CxG,Single-cell genomics improves the discovery of risk variants and genes of atrial fibrillation,https://doi.org/10.1038/s41467-023-40505-5,Alan Selewa
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#A61$atrioventricular%20node,Heart,13,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#A61$sinoatrial%20node,Heart,3,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH1$atrioventricular%20node,Heart,12,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH1$interventricular%20septum,Heart,11,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH1$sinoatrial%20node,Heart,16,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH2$atrioventricular%20node,Heart,10,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH2$sinoatrial%20node,Heart,41,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH5$sinoatrial%20node,Heart,18,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AH6$atrioventricular%20node,Heart,12,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV1$sinoatrial%20node,Heart,11,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV10$sinoatrial%20node,Heart,3,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV13$atrioventricular%20node,Heart,2,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV14$sinoatrial%20node,Heart,13,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#AV3$sinoatrial%20node,Heart,2,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D3$heart%20right%20ventricle,Heart,11,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D3$interventricular%20septum,Heart,9,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$apex%20of%20heart,Heart,7,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$heart%20left%20ventricle,Heart,14,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$heart%20right%20ventricle,Heart,16,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$interventricular%20septum,Heart,9,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$left%20cardiac%20atrium,Heart,30,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5$right%20cardiac%20atrium,Heart,11,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$apex%20of%20heart,Heart,7,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$heart%20left%20ventricle,Heart,7,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$heart%20right%20ventricle,Heart,8,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$left%20cardiac%20atrium,Heart,11,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D6$right%20cardiac%20atrium,Heart,12,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D7$heart%20left%20ventricle,Heart,10,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D7$right%20cardiac%20atrium,Heart,14,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$apex%20of%20heart,Heart,8,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$left%20cardiac%20atrium,Heart,14,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D8$right%20cardiac%20atrium,Heart,10,false,true,false,true,false,CxG,Spatially resolved multiomics of human cardiac niches,https://doi.org/10.1038/s41586-023-06311-1,Kazumasa Kanemaru
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor11$heart,Heart,15,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor13$heart,Heart,18,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor24$heart,Heart,13,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/38833785-fac5-48fd-944a-0f62a4c23ed1#Donor25$heart,Heart,14,false,true,false,true,false,CxG,Construction of a human cell landscape at single-cell level,https://doi.org/10.1038/s41586-020-2157-4,Xiaoping Han
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889151$apical%20region%20of%20left%20ventricle,Heart,37,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889152$apical%20region%20of%20left%20ventricle,Heart,19,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889153$apical%20region%20of%20left%20ventricle,Heart,15,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889154$apical%20region%20of%20left%20ventricle,Heart,19,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889155$apical%20region%20of%20left%20ventricle,Heart,33,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889156$apical%20region%20of%20left%20ventricle,Heart,18,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889157$apical%20region%20of%20left%20ventricle,Heart,28,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889158$apical%20region%20of%20left%20ventricle,Heart,17,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889159$apical%20region%20of%20left%20ventricle,Heart,18,false,true,false,true,false,CxG,Sex-Specific Control of Human Heart Maturation by the Progesterone Receptor,https://doi.org/10.1161/CIRCULATIONAHA.120.051921,Choon Boon Sim
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P1$heart%20left%20ventricle,Heart,43,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P10$heart%20left%20ventricle,Heart,19,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P11$heart%20left%20ventricle,Heart,18,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P12$heart%20left%20ventricle,Heart,43,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P13$heart%20left%20ventricle,Heart,18,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P14$heart%20left%20ventricle,Heart,20,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P15$heart%20left%20ventricle,Heart,19,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P16$heart%20left%20ventricle,Heart,19,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P17$heart%20left%20ventricle,Heart,42,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P18$heart%20left%20ventricle,Heart,20,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P19$heart%20left%20ventricle,Heart,20,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P2$heart%20left%20ventricle,Heart,20,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P20$heart%20left%20ventricle,Heart,20,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P3$heart%20left%20ventricle,Heart,19,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P4$heart%20left%20ventricle,Heart,18,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P5$heart%20left%20ventricle,Heart,20,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P6$heart%20left%20ventricle,Heart,19,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P7$heart%20left%20ventricle,Heart,16,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P8$heart%20left%20ventricle,Heart,43,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8191c283-0816-424b-9b61-c3e1d6258a77#P9$heart%20left%20ventricle,Heart,43,false,true,false,true,false,CxG,Spatial multi-omic map of human myocardial infarction,https://doi.org/10.1038/s41586-022-05060-x,Christoph Kuppe
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$abdominal%20aorta,Heart,13,false,true,false,true,false,CxG,A Coding and Non-Coding Atlas of the Human Arterial Cell,https://doi.org/10.1101/2024.09.10.612293,Quanyi Zhao
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$arch%20of%20aorta,Heart,13,false,true,false,true,false,CxG,A Coding and Non-Coding Atlas of the Human Arterial Cell,https://doi.org/10.1101/2024.09.10.612293,Quanyi Zhao
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$ascending%20aorta,Heart,11,false,true,false,true,false,CxG,A Coding and Non-Coding Atlas of the Human Arterial Cell,https://doi.org/10.1101/2024.09.10.612293,Quanyi Zhao
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient1$descending%20aorta,Heart,15,false,true,false,true,false,CxG,A Coding and Non-Coding Atlas of the Human Arterial Cell,https://doi.org/10.1101/2024.09.10.612293,Quanyi Zhao
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient2$abdominal%20aorta,Heart,12,false,true,false,true,false,CxG,A Coding and Non-Coding Atlas of the Human Arterial Cell,https://doi.org/10.1101/2024.09.10.612293,Quanyi Zhao
Male,https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient2$descending%20aorta,Heart,11,false,true,false,true,false,CxG,A Coding and Non-Coding Atlas of the Human Arterial Cell,https://doi.org/10.1101/2024.09.10.612293,Quanyi Zhao
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/8f17ac63-aaba-44b5-9b78-60f121da4c2f#patient3$arch%20of%20aorta,Heart,13,false,true,false,true,false,CxG,A Coding and Non-Coding Atlas of the Human Arterial Cell,https://doi.org/10.1101/2024.09.10.612293,Quanyi Zhao
