organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFLeftKidney,UBERON:0004538,hilum of kidney,8361.985667661724,0,1,1,0,4,40,0,44,Classical Dendritic; Distal Convoluted Tubule Type 1; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 2; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Connecting Tubule; Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Plasmacytoid Dendritic; B; Lymphatic Endothelial; Fibroblast; Natural Killer T; T; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Outer Medullary Collecting Duct Principal; Macula Densa; Monocyte-derived; Papillary Tip Epithelial; Parietal Epithelial; Podocyte; Intercalated Type B; Medullary Fibroblast; Ascending Vasa Recta Endothelial; Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Cortical Vascular Smooth Muscle / Pericyte; Plasma; Schwann / Neural; Descending Vasa Recta Endothelial ; Peritubular Capilary Endothelial ; Mesangial; M2 Macrophage,2296.71264367816091954023
VHFLeftKidney,UBERON:0004538,kidney capsule,12774.60216278246,0,2,2,0,4,41,1,45,Plasmacytoid Dendritic; B; Lymphatic Endothelial; Fibroblast; Natural Killer T; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Distal Convoluted Tubule Type 2; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 2; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Connecting Tubule Intercalated Type A; Connecting Tubule; Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Outer Medullary Collecting Duct Principal; Macula Densa; Monocyte-derived; Parietal Epithelial; Podocyte; Intercalated Type B; Medullary Fibroblast; Ascending Vasa Recta Endothelial; Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Cortical Vascular Smooth Muscle / Pericyte; Vascular Smooth Muscle / Pericyte; Plasma; Schwann / Neural; M2 Macrophage; Descending Vasa Recta Endothelial ; Peritubular Capilary Endothelial ; Mesangial,1670.256
VHFLeftKidney,UBERON:0004538,outer cortex of kidney,132321.2564316727,5,10,10,0,4,42,1,46,Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Cortical Vascular Smooth Muscle / Pericyte; Vascular Smooth Muscle / Pericyte; Plasma; Schwann / Neural; Descending Vasa Recta Endothelial ; M2 Macrophage; Peritubular Capilary Endothelial ; Mesangial; Intercalated Type B; Connecting Tubule; Papillary Tip Epithelial; Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Outer Medullary Collecting Duct Principal; Monocyte-derived; Macula Densa; Parietal Epithelial; Medullary Fibroblast; Ascending Vasa Recta Endothelial; Proximal Tubule Epithelial Segment 2; Plasmacytoid Dendritic; B; Lymphatic Endothelial; Fibroblast; Natural Killer T; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Distal Convoluted Tubule Type 2; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Connecting Tubule Intercalated Type A; Podocyte,761.50854700854700854701
VHFLeftKidney,UBERON:0004538,renal column,72301.89436880287,0,3,3,0,4,42,1,46,Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Natural Killer T; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Distal Convoluted Tubule Type 2; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 2; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Connecting Tubule Intercalated Type A; Connecting Tubule; Connecting Tubule Principal; Plasmacytoid Dendritic; B; Lymphatic Endothelial; Fibroblast; Outer Medullary Collecting Duct Principal; Macula Densa; Monocyte-derived; Papillary Tip Epithelial; Parietal Epithelial; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Intercalated Type B; Medullary Fibroblast; Ascending Vasa Recta Endothelial; Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Vascular Smooth Muscle / Pericyte; Cortical Vascular Smooth Muscle / Pericyte; Plasma; Schwann / Neural; M2 Macrophage; Mesangial; Peritubular Capilary Endothelial ; Descending Vasa Recta Endothelial ; Podocyte,1201.10721247563352826511
VHFLeftKidney,UBERON:0004538,renal pyramid,5051.401417812419,5,9,9,0,5,43,1,48,Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Intercalated Type A; Connecting Tubule; Plasmacytoid Dendritic; B; Lymphatic Endothelial; Natural Killer T; Fibroblast; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Distal Convoluted Tubule Type 2; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 2; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Outer Medullary Collecting Duct Principal; Monocyte-derived; Macula Densa; Podocyte; Intercalated Type B; Medullary Fibroblast; Papillary Tip Epithelial; Parietal Epithelial; Ascending Vasa Recta Endothelial; Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Vascular Smooth Muscle / Pericyte; Cortical Vascular Smooth Muscle / Pericyte; Neutrophil; Plasma; Schwann / Neural; Peritubular Capilary Endothelial ; Descending Vasa Recta Endothelial ; M2 Macrophage; Mesangial; Cycling Mononuclear Phagocyte,863.78903654485049833887
VHFLeftUreter,UBERON:0001223,left ureter,668.6659597939507,2,2,2,0,4,35,0,39,Plasmacytoid Dendritic; B; Lymphatic Endothelial; Fibroblast; Natural Killer T; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Proximal Tubule Epithelial Segment 1; Connecting Tubule; Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Descending Thin Limb Type 1; Outer Medullary Collecting Duct Intercalated Type A; Outer Medullary Collecting Duct Principal; Macula Densa; Monocyte-derived; Papillary Tip Epithelial; Schwann / Neural; Descending Vasa Recta Endothelial ; Peritubular Capilary Endothelial ; M2 Macrophage; Mesangial; Parietal Epithelial; Podocyte; Intercalated Type B; Medullary Fibroblast; Ascending Vasa Recta Endothelial; Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Cortical Vascular Smooth Muscle / Pericyte; Plasma,490.78125
VHFLung,UBERON:0001004,Lateral segmental bronchus,588.9754895789944,0,1,9,0,25,6,0,31,"plasma cell; B cell; dendritic cell; macrophage; fibroblast; neutrophil; type II pneumocyte; effector CD4-positive, alpha-beta T cell; adventitial cell; mature NK T cell; respiratory goblet cell; type I pneumocyte; CD8-positive, alpha-beta T cell; classical monocyte; pericyte; lung ciliated cell; endothelial cell of lymphatic vessel; effector CD8-positive, alpha-beta T cell; basal cell; vein endothelial cell; non-classical monocyte; vascular associated smooth muscle cell; smooth muscle cell; capillary endothelial cell; basophil; bronchial smooth muscle cell; endothelial cell of artery; intermediate monocyte; CD4-positive, alpha-beta T cell; club cell; lung microvascular endothelial cell",185.88235294117647058824
VHFLung,UBERON:0001004,Right Anterior Bronchopulmonary Segment,374148.9387129613,3,5,5,0,26,6,0,32,"macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell; non-classical monocyte; effector CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; classical monocyte; pericyte; lung microvascular endothelial cell; respiratory goblet cell; vascular associated smooth muscle cell; mature NK T cell; endothelial cell of lymphatic vessel; lung ciliated cell; capillary endothelial cell; club cell; basal cell; intermediate monocyte; endothelial cell of artery; effector CD8-positive, alpha-beta T cell; type I pneumocyte; blood vessel endothelial cell; vein endothelial cell; type II pneumocyte; bronchial smooth muscle cell; basophil; CD4-positive, alpha-beta T cell; pulmonary ionocyte; serous cell of epithelium of bronchus",356.71830985915492957746
VHFLung,UBERON:0001004,Right Apical Bronchopulmonary Segment,151252.0747039436,0,3,3,0,25,6,0,31,"macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell; pericyte; classical monocyte; lung ciliated cell; capillary endothelial cell; endothelial cell of lymphatic vessel; club cell; CD4-positive, alpha-beta T cell; effector CD8-positive, alpha-beta T cell; non-classical monocyte; vein endothelial cell; bronchial smooth muscle cell; type II pneumocyte; mature NK T cell; effector CD4-positive, alpha-beta T cell; type I pneumocyte; CD8-positive, alpha-beta T cell; endothelial cell of artery; basophil; basal cell; vascular associated smooth muscle cell; respiratory goblet cell; intermediate monocyte; lung microvascular endothelial cell; adventitial cell; pulmonary ionocyte",431.73469387755102040816
VHFLung,UBERON:0001004,Right Lateral Bronchopulmonary Segment,83916.23058980214,0,5,13,0,28,6,0,34,"fibroblast; macrophage; neutrophil; plasma cell; B cell; dendritic cell; type II pneumocyte; respiratory goblet cell; pulmonary ionocyte; club cell; blood vessel endothelial cell; mature NK T cell; vascular associated smooth muscle cell; pericyte; intermediate monocyte; endothelial cell of lymphatic vessel; CD8-positive, alpha-beta T cell; type I pneumocyte; bronchial smooth muscle cell; CD4-positive, alpha-beta T cell; vein endothelial cell; effector CD8-positive, alpha-beta T cell; non-classical monocyte; lung microvascular endothelial cell; effector CD4-positive, alpha-beta T cell; classical monocyte; endothelial cell of artery; capillary endothelial cell; adventitial cell; basophil; lung ciliated cell; basal cell; serous cell of epithelium of bronchus; smooth muscle cell",333.49911504424778761062
VHFLung,UBERON:0001004,Right Medial Bronchopulmonary Segment,149921.3888392674,1,6,14,0,27,6,0,33,"macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell; basophil; serous cell of epithelium of bronchus; lung microvascular endothelial cell; respiratory goblet cell; type II pneumocyte; adventitial cell; non-classical monocyte; endothelial cell of lymphatic vessel; vein endothelial cell; effector CD4-positive, alpha-beta T cell; mature NK T cell; CD8-positive, alpha-beta T cell; basal cell; pericyte; CD4-positive, alpha-beta T cell; bronchial smooth muscle cell; effector CD8-positive, alpha-beta T cell; intermediate monocyte; club cell; vascular associated smooth muscle cell; type I pneumocyte; endothelial cell of artery; classical monocyte; capillary endothelial cell; lung ciliated cell; blood vessel endothelial cell; smooth muscle cell",238.19251336898395721925
VHFLung,UBERON:0001004,Right Posterior Bronchopulmonary Segment,161360.708983395,1,5,5,0,27,6,0,33,"macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell; endothelial cell of lymphatic vessel; basophil; non-classical monocyte; vein endothelial cell; basal cell; effector CD8-positive, alpha-beta T cell; classical monocyte; club cell; CD4-positive, alpha-beta T cell; pericyte; vascular associated smooth muscle cell; type I pneumocyte; smooth muscle cell; bronchial smooth muscle cell; lung ciliated cell; effector CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; respiratory goblet cell; capillary endothelial cell; lung microvascular endothelial cell; endothelial cell of artery; mature NK T cell; type II pneumocyte; intermediate monocyte; adventitial cell; pulmonary ionocyte; serous cell of epithelium of bronchus",454.31677018633540372671
VHFLung,UBERON:0001004,Right Superior Bronchopulmonary Segment,234868.6743737205,0,2,2,0,24,6,0,30,"classical monocyte; club cell; CD4-positive, alpha-beta T cell; pericyte; vascular associated smooth muscle cell; type I pneumocyte; smooth muscle cell; bronchial smooth muscle cell; lung ciliated cell; effector CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; respiratory goblet cell; capillary endothelial cell; lung microvascular endothelial cell; endothelial cell of artery; mature NK T cell; type II pneumocyte; intermediate monocyte; endothelial cell of lymphatic vessel; basophil; non-classical monocyte; vein endothelial cell; basal cell; effector CD8-positive, alpha-beta T cell; macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell",567.13793103448275862069
VHFLung,UBERON:0001004,Right anterior basal bronchopulmonary segment,185551.30431289852,0,6,6,0,28,6,0,34,"macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell; type II pneumocyte; respiratory goblet cell; pulmonary ionocyte; club cell; blood vessel endothelial cell; mature NK T cell; vascular associated smooth muscle cell; pericyte; intermediate monocyte; endothelial cell of lymphatic vessel; CD8-positive, alpha-beta T cell; type I pneumocyte; bronchial smooth muscle cell; CD4-positive, alpha-beta T cell; vein endothelial cell; effector CD4-positive, alpha-beta T cell; effector CD8-positive, alpha-beta T cell; basophil; endothelial cell of artery; basal cell; classical monocyte; non-classical monocyte; lung microvascular endothelial cell; lung ciliated cell; smooth muscle cell; capillary endothelial cell; adventitial cell; serous cell of epithelium of bronchus",381.55990783410138248848
VHFLung,UBERON:0001004,Right anterior segmental bronchus,2374.754759128717,0,1,1,0,24,6,0,30,"macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell; non-classical monocyte; effector CD4-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; classical monocyte; pericyte; lung microvascular endothelial cell; respiratory goblet cell; vascular associated smooth muscle cell; mature NK T cell; endothelial cell of lymphatic vessel; lung ciliated cell; capillary endothelial cell; club cell; basal cell; intermediate monocyte; endothelial cell of artery; effector CD8-positive, alpha-beta T cell; type I pneumocyte; blood vessel endothelial cell; vein endothelial cell; type II pneumocyte; bronchial smooth muscle cell; basophil; CD4-positive, alpha-beta T cell",396.7
VHFLung,UBERON:0001004,Right apical segmental bronchus,2537.34632998989,0,1,1,0,25,4,0,29,"macrophage; fibroblast; neutrophil; plasma cell; CD4-positive, alpha-beta T cell; vein endothelial cell; type II pneumocyte; non-classical monocyte; mature NK T cell; effector CD8-positive, alpha-beta T cell; CD8-positive, alpha-beta T cell; respiratory goblet cell; pericyte; type I pneumocyte; bronchial smooth muscle cell; vascular associated smooth muscle cell; basal cell; basophil; lung ciliated cell; endothelial cell of lymphatic vessel; capillary endothelial cell; club cell; lung microvascular endothelial cell; classical monocyte; blood vessel endothelial cell; pulmonary ionocyte; endothelial cell of artery; effector CD4-positive, alpha-beta T cell; serous cell of epithelium of bronchus",201.65517241379310344828
VHFLung,UBERON:0001004,right lung hilus,-8137.27696488386,0,1,2,0,21,6,0,27,"basophil; basal cell; vascular associated smooth muscle cell; respiratory goblet cell; pericyte; classical monocyte; lung ciliated cell; capillary endothelial cell; endothelial cell of lymphatic vessel; club cell; macrophage; fibroblast; neutrophil; plasma cell; B cell; dendritic cell; CD4-positive, alpha-beta T cell; effector CD8-positive, alpha-beta T cell; non-classical monocyte; vein endothelial cell; bronchial smooth muscle cell; type II pneumocyte; mature NK T cell; effector CD4-positive, alpha-beta T cell; type I pneumocyte; CD8-positive, alpha-beta T cell; endothelial cell of artery",481.18518518518518518519
VHFRightKidney,UBERON:0004539,kidney capsule,10055.26167880638,0,1,1,0,4,39,1,43,Plasmacytoid Dendritic; B; Lymphatic Endothelial; Fibroblast; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Distal Convoluted Tubule Type 2; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 2; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Connecting Tubule Intercalated Type A; Connecting Tubule; Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Outer Medullary Collecting Duct Principal; Macula Densa; Monocyte-derived; Parietal Epithelial; Podocyte; Intercalated Type B; Medullary Fibroblast; Ascending Vasa Recta Endothelial; Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Vascular Smooth Muscle / Pericyte; Plasma; Schwann / Neural; M2 Macrophage; Descending Vasa Recta Endothelial ; Peritubular Capilary Endothelial ; Mesangial,144.83720930232558139535
VHFRightKidney,UBERON:0004539,outer cortex of kidney,84566.4834520329,2,4,4,0,4,42,1,46,Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Vascular Smooth Muscle / Pericyte; Cortical Vascular Smooth Muscle / Pericyte; Plasma; Schwann / Neural; Descending Vasa Recta Endothelial ; M2 Macrophage; Peritubular Capilary Endothelial ; Mesangial; Intercalated Type B; Connecting Tubule; Papillary Tip Epithelial; Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Outer Medullary Collecting Duct Principal; Monocyte-derived; Macula Densa; Parietal Epithelial; Medullary Fibroblast; Ascending Vasa Recta Endothelial; Proximal Tubule Epithelial Segment 2; Plasmacytoid Dendritic; B; Lymphatic Endothelial; Fibroblast; Natural Killer T; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Distal Convoluted Tubule Type 2; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Connecting Tubule Intercalated Type A; Podocyte,644.31466666666666666667
VHFRightKidney,UBERON:0004539,renal column,52318.48698040762,2,2,2,0,4,32,1,36,Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Connecting Tubule; Connecting Tubule Principal; B; Lymphatic Endothelial; Fibroblast; Outer Medullary Collecting Duct Principal; Macula Densa; Monocyte-derived; Papillary Tip Epithelial; Parietal Epithelial; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Intercalated Type B; Medullary Fibroblast; Mast; Afferent / Efferent Arteriole Endothelial; Cortical Vascular Smooth Muscle / Pericyte; Vascular Smooth Muscle / Pericyte; Plasma; Schwann / Neural; M2 Macrophage; Mesangial; Peritubular Capilary Endothelial ; Descending Vasa Recta Endothelial ; Podocyte,192.92982456140350877193
VHFRightKidney,UBERON:0004539,renal pyramid,2735.942439164323,3,4,4,0,5,43,1,48,Connecting Tubule Principal; Cortical Collecting Duct Intercalated Type A; Cortical Collecting Duct Principal; Renin-positive Juxtaglomerular Granular; Inner Medullary Collecting Duct; Cortical Thick Ascending Limb; Descending Thin Limb Type 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Ascending Thin Limb; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Intercalated Type A; Connecting Tubule; Plasmacytoid Dendritic; B; Lymphatic Endothelial; Natural Killer T; Fibroblast; T; Classical Dendritic; Distal Convoluted Tubule Type 1; Distal Convoluted Tubule Type 2; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 2; Proximal Tubule Epithelial Segment 3; Glomerular Capillary Endothelial; Outer Medullary Collecting Duct Principal; Macula Densa; Monocyte-derived; Podocyte; Intercalated Type B; Medullary Fibroblast; Papillary Tip Epithelial; Parietal Epithelial; Ascending Vasa Recta Endothelial; Mast; Non-classical monocyte; Afferent / Efferent Arteriole Endothelial; Vascular Smooth Muscle / Pericyte; Cortical Vascular Smooth Muscle / Pericyte; Neutrophil; Plasma; Schwann / Neural; Peritubular Capilary Endothelial ; Descending Vasa Recta Endothelial ; M2 Macrophage; Mesangial; Cycling Mononuclear Phagocyte,1351.04575163398692810458
VHFRightLymphNode,UBERON:0002509,Lymph vasculature,58.31088988301714,0,1,1,0,8,8,1,16,"macrophage; neutrophil; plasma cell; stromal cell; T cell; endothelial cell; innate lymphoid cell; B cell; regulatory T cell; type I NK T cell; classical monocyte; effector CD8-positive, alpha-beta T cell; mature NK T cell; mature conventional dendritic cell; effector CD4-positive, alpha-beta T cell; erythrocyte",488.85714285714285714286
VHFRightLymphNode,UBERON:0002509,capsule of lymph node,942.1033890956932,0,1,1,0,8,8,3,16,"macrophage; neutrophil; plasma cell; stromal cell; T cell; endothelial cell; innate lymphoid cell; B cell; type I NK T cell; effector CD8-positive, alpha-beta T cell; mature NK T cell; classical monocyte; mature conventional dendritic cell; effector CD4-positive, alpha-beta T cell; erythrocyte; regulatory T cell",488.85714285714285714286
VHFRightLymphNode,UBERON:0002509,efferent lymphatic vessel,30.88316543840386,0,1,1,0,8,8,2,16,"macrophage; neutrophil; plasma cell; stromal cell; T cell; endothelial cell; innate lymphoid cell; B cell; regulatory T cell; type I NK T cell; classical monocyte; effector CD8-positive, alpha-beta T cell; mature NK T cell; mature conventional dendritic cell; effector CD4-positive, alpha-beta T cell; erythrocyte",488.85714285714285714286
