sex,organ,as_label,cell_label,dataset_count,cell_id,mean_cell_count,cell_count
Female,VHFHeart,heart right ventricle,Ganglion cell,13,http://purl.obolibrary.org/obo/CL_0000740,16.94117647058823529412,1440
Female,VHFHeart,heart right ventricle,Glial cell of intestine,5,http://purl.obolibrary.org/obo/CL_0000125,1.40625,45
Female,VHFHeart,heart right ventricle,HSC,1,http://purl.obolibrary.org/obo/CL_0000037,2,12
Female,VHFHeart,heart right ventricle,Horizontal cell,12,http://purl.obolibrary.org/obo/CL_0000745,4.10256410256410256410,320
Female,VHFHeart,heart right ventricle,ILC,7,http://purl.obolibrary.org/obo/CL_0001065,2,114
Female,VHFHeart,heart right ventricle,KLRB1 CD8 T cell,3,http://purl.obolibrary.org/obo/CL_0000909,2.35,47
Female,VHFHeart,heart right ventricle,KLRB1 cytotoxic CD4 T,5,http://purl.obolibrary.org/obo/CL_0000934,1.18181818181818181818,39
Female,VHFHeart,heart right ventricle,LYVE1 macrophage,12,http://purl.obolibrary.org/obo/CL_0000235,160.53164556962025316456,12682
Female,VHFHeart,heart right ventricle,LYVE1+IGF1+MP,8,http://purl.obolibrary.org/obo/CL_0000235,111.40384615384615384615,5793
Female,VHFHeart,heart right ventricle,LYVE1+MP_cycling,13,http://purl.obolibrary.org/obo/CL_4033076,11.32941176470588235294,963
Female,VHFHeart,heart right ventricle,LYVE1+TIMD4+MP,3,http://purl.obolibrary.org/obo/CL_0000235,339,6441
Female,VHFHeart,heart right ventricle,Late hemoglobin+ erythroblast,3,http://purl.obolibrary.org/obo/CL_0000765,1.66666666666666666667,30
Female,VHFHeart,heart right ventricle,Lymphatic EC,10,http://purl.obolibrary.org/obo/CL_0002138,11.69230769230769230769,760
Female,VHFHeart,heart right ventricle,Lymphatic Endothelial,10,http://purl.obolibrary.org/obo/CL_0002138,11.33846153846153846154,737
Female,VHFHeart,heart right ventricle,M1 macrophage,4,http://purl.obolibrary.org/obo/CL_0000863,3.92,98
Female,VHFHeart,heart right ventricle,MAIT cell,1,http://purl.obolibrary.org/obo/CL_0000940,3,18
Female,VHFHeart,heart right ventricle,MAIT-like,7,http://purl.obolibrary.org/obo/CL_0000791,6.10869565217391304348,281
Female,VHFHeart,heart right ventricle,MPP,1,http://purl.obolibrary.org/obo/CL_0000837,1,6
Female,VHFHeart,heart right ventricle,Macrophage,13,http://purl.obolibrary.org/obo/CL_0000235,130.68235294117647058824,11108
Female,VHFHeart,heart right ventricle,Mammillary body neuron,11,http://purl.obolibrary.org/obo/CL_4023074,5.76712328767123287671,421
Female,VHFHeart,heart right ventricle,Mast,13,http://purl.obolibrary.org/obo/CL_0000097,27.06748466257668711656,4412
Female,VHFHeart,heart right ventricle,Mast cell,13,http://purl.obolibrary.org/obo/CL_0000097,26,2210
Female,VHFHeart,heart right ventricle,Memory B cell,3,http://purl.obolibrary.org/obo/CL_0000787,7.10526315789473684211,135
Female,VHFHeart,heart right ventricle,Memory CD4 T cell,9,http://purl.obolibrary.org/obo/CL_0000897,8.26666666666666666667,496
Female,VHFHeart,heart right ventricle,Memory T cell,10,http://purl.obolibrary.org/obo/CL_0000813,17.75384615384615384615,1154
Female,VHFHeart,heart right ventricle,Meso,1,http://purl.obolibrary.org/obo/CL_0000077,3,21
Female,VHFHeart,heart right ventricle,Mesothelial,4,http://purl.obolibrary.org/obo/CL_0000077,6.61538461538461538462,172
Female,VHFHeart,heart right ventricle,Metallothionein+ fibroblast,1,http://purl.obolibrary.org/obo/CL_0000057,1048,7336
Female,VHFHeart,heart right ventricle,Microglia,7,http://purl.obolibrary.org/obo/CL_0000129,2.71111111111111111111,122
Female,VHFHeart,heart right ventricle,MoMP,2,http://purl.obolibrary.org/obo/CL_0000235,143.5,2009
Female,VHFHeart,heart right ventricle,Monocyte/DC,2,http://purl.obolibrary.org/obo/CL_0011031,2,24
Female,VHFHeart,heart right ventricle,Monocyte/cDC,13,http://purl.obolibrary.org/obo/CL_0011031,155.70588235294117647059,13235
Female,VHFHeart,heart right ventricle,Myofibroblast,1,http://purl.obolibrary.org/obo/CL_0000186,1,6
Female,VHFHeart,heart right ventricle,NC1_glial,11,http://purl.obolibrary.org/obo/CL_0010020,47.69863013698630136986,3482
Female,VHFHeart,heart right ventricle,NC2_glial_NGF+,2,http://purl.obolibrary.org/obo/CL_0010020,25,300
Female,VHFHeart,heart right ventricle,NK,12,http://purl.obolibrary.org/obo/CL_0000623,79.97468354430379746835,6318
Female,VHFHeart,heart right ventricle,NK_CD16hi,12,http://purl.obolibrary.org/obo/CL_0000939,60.05128205128205128205,4684
Female,VHFHeart,heart right ventricle,NK_CD56hi,8,http://purl.obolibrary.org/obo/CL_0000938,29.34615384615384615385,1526
Female,VHFHeart,heart right ventricle,Naive B cell,3,http://purl.obolibrary.org/obo/CL_0000788,4.78947368421052631579,91
Female,VHFHeart,heart right ventricle,Naive CD4 T cell,9,http://purl.obolibrary.org/obo/CL_0000895,19.66101694915254237288,1160
Female,VHFHeart,heart right ventricle,Naive T cell,7,http://purl.obolibrary.org/obo/CL_0000898,1.58695652173913043478,73
Female,VHFHeart,heart right ventricle,Neuronal,13,http://purl.obolibrary.org/obo/CL_0002573,40.55294117647058823529,3447
Female,VHFHeart,heart right ventricle,Neut,2,http://purl.obolibrary.org/obo/CL_0000775,12.5,150
Female,VHFHeart,heart right ventricle,Neutrophil,3,http://purl.obolibrary.org/obo/CL_0000775,2.8,56
Female,VHFHeart,heart right ventricle,PC1_vent,9,http://purl.obolibrary.org/obo/CL_0000669,997.42105263157894736842,56853
Female,VHFHeart,heart right ventricle,PC2_atria,2,http://purl.obolibrary.org/obo/CL_0000669,680,9520
Female,VHFHeart,heart right ventricle,PC3_str,2,http://purl.obolibrary.org/obo/CL_0000669,641.5,8981
Female,VHFHeart,heart right ventricle,PCOLCE2 fibroblast,5,http://purl.obolibrary.org/obo/CL_0000057,1205.15625,38565
Female,VHFHeart,heart right ventricle,Pericyte,13,http://purl.obolibrary.org/obo/CL_0000669,888.34705882352941176471,151019
Female,VHFHeart,heart right ventricle,Plasma cell,12,http://purl.obolibrary.org/obo/CL_0000786,9.84615384615384615385,768
Female,VHFHeart,heart right ventricle,Platelet,1,http://purl.obolibrary.org/obo/CL_0000233,1,6
Female,VHFHeart,heart right ventricle,Rod-bipolar cell,1,http://purl.obolibrary.org/obo/CL_0000751,1,7
Female,VHFHeart,heart right ventricle,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,6
Female,VHFHeart,heart right ventricle,SCN7A fibroblast,7,http://purl.obolibrary.org/obo/CL_0000057,649.43478260869565217391,29874
Female,VHFHeart,heart right ventricle,SMC1_basic,13,http://purl.obolibrary.org/obo/CL_0000359,171.24705882352941176471,14556
Female,VHFHeart,heart right ventricle,SV2C inhibitory neuron,5,http://purl.obolibrary.org/obo/CL_4023064,4.3125,138
Female,VHFHeart,heart right ventricle,Skeletal muscle cell,1,http://purl.obolibrary.org/obo/CL_0000188,1,7
Female,VHFHeart,heart right ventricle,Smooth Muscle,13,http://purl.obolibrary.org/obo/CL_0000192,133.8,11373
Female,VHFHeart,heart right ventricle,T,13,http://purl.obolibrary.org/obo/CL_0000084,48.10588235294117647059,4089
Female,VHFHeart,heart right ventricle,T/NK_cycling,2,http://purl.obolibrary.org/obo/CL_0000814,2.5,30
Female,VHFHeart,heart right ventricle,Tfh cell,1,http://purl.obolibrary.org/obo/CL_0002038,1,6
Female,VHFHeart,heart right ventricle,Tissue-resident NK cell,2,http://purl.obolibrary.org/obo/CL_0000623,1,14
Female,VHFHeart,heart right ventricle,Treg cell,9,http://purl.obolibrary.org/obo/CL_0000792,2.91666666666666666667,175
Female,VHFHeart,heart right ventricle,Vascular smooth muscle cell,13,http://purl.obolibrary.org/obo/CL_0000359,173.09411764705882352941,14713
Female,VHFHeart,heart right ventricle,Venous EC,13,http://purl.obolibrary.org/obo/CL_0002543,82.21176470588235294118,6988
Female,VHFHeart,heart right ventricle,Venous Endothelial,13,http://purl.obolibrary.org/obo/CL_1000414,58.89411764705882352941,5006
Female,VHFHeart,heart right ventricle,Ventricular Cardiomycoyte,13,http://purl.obolibrary.org/obo/CL_0002131,2603.38823529411764705882,221288
Female,VHFHeart,heart right ventricle,Ventricular cardiomyocyte,13,http://purl.obolibrary.org/obo/CL_2000046,2557.22352941176470588235,217364
Female,VHFHeart,heart right ventricle,aCM1,1,http://purl.obolibrary.org/obo/CL_0002129,1,7
Female,VHFHeart,heart right ventricle,aCM2,2,http://purl.obolibrary.org/obo/CL_0002129,3.07692307692307692308,40
Female,VHFHeart,heart right ventricle,aCM5,1,http://purl.obolibrary.org/obo/CL_0002129,3,18
Female,VHFHeart,heart right ventricle,abT (entry) cell,6,http://purl.obolibrary.org/obo/CL_0000789,2,80
Female,VHFHeart,heart right ventricle,cDC1,10,http://purl.obolibrary.org/obo/CL_0002394,5.78461538461538461538,376
Female,VHFHeart,heart right ventricle,cDC2,13,http://purl.obolibrary.org/obo/CL_0002399,18.54117647058823529412,1576
Female,VHFHeart,heart right ventricle,gdT,2,http://purl.obolibrary.org/obo/CL_0000798,1.92307692307692307692,25
Female,VHFHeart,heart right ventricle,pDC,1,http://purl.obolibrary.org/obo/CL_0000784,2,12
Female,VHFHeart,heart right ventricle,vCM1,7,http://purl.obolibrary.org/obo/CL_0002131,2562.53333333333333333333,115314
Female,VHFHeart,heart right ventricle,vCM2,3,http://purl.obolibrary.org/obo/CL_0002131,2127.6,42552
Female,VHFHeart,heart right ventricle,vCM3_stressed,2,http://purl.obolibrary.org/obo/CL_0002131,3949.15384615384615384615,51339
Female,VHFHeart,heart right ventricle,vCM4,1,http://purl.obolibrary.org/obo/CL_0002131,1898,13286
Female,VHFHeart,interventricular septum,Adip1,4,http://purl.obolibrary.org/obo/CL_0000136,33.25,798
Female,VHFHeart,interventricular septum,Adip2,2,http://purl.obolibrary.org/obo/CL_0000136,20,240
Female,VHFHeart,interventricular septum,Adipocyte,6,http://purl.obolibrary.org/obo/CL_0000136,20.16666666666666666667,1452
Female,VHFHeart,interventricular septum,Aerocyte,1,http://purl.obolibrary.org/obo/CL_4028003,1,6
Female,VHFHeart,interventricular septum,Alveolar macrophage,1,http://purl.obolibrary.org/obo/CL_0000583,1,6
Female,VHFHeart,interventricular septum,Amacrine cell,5,http://purl.obolibrary.org/obo/CL_0000561,4.6,138
Female,VHFHeart,interventricular septum,Arterial EC,6,http://purl.obolibrary.org/obo/CL_1000413,223,8028
Female,VHFHeart,interventricular septum,Arterial Endothelial,6,http://purl.obolibrary.org/obo/CL_1000413,84.33333333333333333333,3036
Female,VHFHeart,interventricular septum,Astrocyte,1,http://purl.obolibrary.org/obo/CL_0000127,6,36
Female,VHFHeart,interventricular septum,Atrial Cardiomyocyte,3,http://purl.obolibrary.org/obo/CL_0002129,4,72
Female,VHFHeart,interventricular septum,Atrial cardiomyocyte,6,http://purl.obolibrary.org/obo/CL_0002129,11.5,414
Female,VHFHeart,interventricular septum,B,6,http://purl.obolibrary.org/obo/CL_0000236,21.3,1278
Female,VHFHeart,interventricular septum,B_plasma,4,http://purl.obolibrary.org/obo/CL_0000786,5,120
Female,VHFHeart,interventricular septum,CD14 monocyte,4,http://purl.obolibrary.org/obo/CL_0001054,203,4872
Female,VHFHeart,interventricular septum,CD14+Mo,4,http://purl.obolibrary.org/obo/CL_0002057,171.75,4122
Female,VHFHeart,interventricular septum,CD16 NK cell,5,http://purl.obolibrary.org/obo/CL_0000939,129.8,3894
Female,VHFHeart,interventricular septum,CD16 monocyte,4,http://purl.obolibrary.org/obo/CL_0000576,24.75,594
Female,VHFHeart,interventricular septum,CD16+Mo,6,http://purl.obolibrary.org/obo/CL_0002396,57.66666666666666666667,2076
Female,VHFHeart,interventricular septum,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,5.5,66
Female,VHFHeart,interventricular septum,CD4+T_Th1,2,http://purl.obolibrary.org/obo/CL_0000545,6,72
Female,VHFHeart,interventricular septum,CD4+T_Th17,2,http://purl.obolibrary.org/obo/CL_0000899,1,12
Female,VHFHeart,interventricular septum,CD4+T_Th2,3,http://purl.obolibrary.org/obo/CL_0000546,2,36
Female,VHFHeart,interventricular septum,CD4+T_act,5,http://purl.obolibrary.org/obo/CL_0001043,14.6,438
Female,VHFHeart,interventricular septum,CD4+T_naive,5,http://purl.obolibrary.org/obo/CL_0000895,33.8,1014
Female,VHFHeart,interventricular septum,CD4+T_reg,3,http://purl.obolibrary.org/obo/CL_0000792,1.33333333333333333333,24
Female,VHFHeart,interventricular septum,CD56 NK cell,4,http://purl.obolibrary.org/obo/CL_0000938,11.25,270
Female,VHFHeart,interventricular septum,CD8+T_cytox,5,http://purl.obolibrary.org/obo/CL_0000794,2.8,84
Female,VHFHeart,interventricular septum,CD8+T_em,5,http://purl.obolibrary.org/obo/CL_0000913,5.2,156
Female,VHFHeart,interventricular septum,CD8+T_te,3,http://purl.obolibrary.org/obo/CL_0001050,13,234
Female,VHFHeart,interventricular septum,CD8+T_trans,6,http://purl.obolibrary.org/obo/CL_0000625,7.83333333333333333333,282
Female,VHFHeart,interventricular septum,CXCL14 inhibitory neuron,6,http://purl.obolibrary.org/obo/CL_0000540,10,360
Female,VHFHeart,interventricular septum,Capillary EC,6,http://purl.obolibrary.org/obo/CL_0002144,1141.16666666666666666667,41082
Female,VHFHeart,interventricular septum,Capillary Endothelial,6,http://purl.obolibrary.org/obo/CL_0002144,1359.16666666666666666667,48930
Female,VHFHeart,interventricular septum,Cone-OFF-bipolar cell,2,http://purl.obolibrary.org/obo/CL_0000750,1.5,18
Female,VHFHeart,interventricular septum,Cycling T/NK cell,1,http://purl.obolibrary.org/obo/CL_0000542,5,30
Female,VHFHeart,interventricular septum,D1 medium spiny neuron,1,http://purl.obolibrary.org/obo/CL_4023026,2,12
Female,VHFHeart,interventricular septum,DC,5,http://purl.obolibrary.org/obo/CL_0000451,15,450
Female,VHFHeart,interventricular septum,DIAPH3+ macrophage,1,http://purl.obolibrary.org/obo/CL_0000235,100,600
Female,VHFHeart,interventricular septum,Double negative T cell,1,http://purl.obolibrary.org/obo/CL_0002489,1,6
Female,VHFHeart,interventricular septum,EC1_cap,3,http://purl.obolibrary.org/obo/CL_0002144,222,3996
Female,VHFHeart,interventricular septum,EC2_cap,1,http://purl.obolibrary.org/obo/CL_0002144,336,2016
Female,VHFHeart,interventricular septum,EC3_cap,2,http://purl.obolibrary.org/obo/CL_0002144,2319.5,27834
Female,VHFHeart,interventricular septum,EC4_immune,6,http://purl.obolibrary.org/obo/CL_0000115,140,5040
Female,VHFHeart,interventricular septum,EC5_art,6,http://purl.obolibrary.org/obo/CL_1000413,323.83333333333333333333,11658
Female,VHFHeart,interventricular septum,EC6_ven,6,http://purl.obolibrary.org/obo/CL_0002543,83.5,3006
Female,VHFHeart,interventricular septum,EC7_endocardial,5,http://purl.obolibrary.org/obo/CL_0002350,11.4,342
Female,VHFHeart,interventricular septum,EC8_ln,5,http://purl.obolibrary.org/obo/CL_0002138,10.4,312
Female,VHFHeart,interventricular septum,Endocardial,5,http://purl.obolibrary.org/obo/CL_0002350,10.6,318
Female,VHFHeart,interventricular septum,Endocardial cell,5,http://purl.obolibrary.org/obo/CL_0002350,10.6,318
Female,VHFHeart,interventricular septum,Endothelial,2,http://purl.obolibrary.org/obo/CL_0000115,1.5,18
Female,VHFHeart,interventricular septum,Endothelial���mesenchymal transition EC,2,http://purl.obolibrary.org/obo/CL_0000115,1,12
Female,VHFHeart,interventricular septum,FB1,3,http://purl.obolibrary.org/obo/CL_0000057,1245.33333333333333333333,22416
Female,VHFHeart,interventricular septum,FB3,1,http://purl.obolibrary.org/obo/CL_0000057,1273,7638
Female,VHFHeart,interventricular septum,FB4_activated,1,http://purl.obolibrary.org/obo/CL_0000057,451,2706
Female,VHFHeart,interventricular septum,FB5,1,http://purl.obolibrary.org/obo/CL_0000057,566,3396
Female,VHFHeart,interventricular septum,Fetal HBG+ erythrocyte,1,http://purl.obolibrary.org/obo/CL_0000232,2,12
Female,VHFHeart,interventricular septum,Fibroblast,6,http://purl.obolibrary.org/obo/CL_0000057,999.33333333333333333333,35976
Female,VHFHeart,interventricular septum,GZMB CD8 T cell,3,http://purl.obolibrary.org/obo/CL_0000909,6.33333333333333333333,114
Female,VHFHeart,interventricular septum,GZMK CD8 T cell,5,http://purl.obolibrary.org/obo/CL_4052021,13.8,414
Female,VHFHeart,interventricular septum,Ganglion cell,6,http://purl.obolibrary.org/obo/CL_0000740,23.66666666666666666667,852
Female,VHFHeart,interventricular septum,Glial cell of intestine,3,http://purl.obolibrary.org/obo/CL_0000125,1.33333333333333333333,24
Female,VHFHeart,interventricular septum,HSC,1,http://purl.obolibrary.org/obo/CL_0000037,2,12
Female,VHFHeart,interventricular septum,Horizontal cell,6,http://purl.obolibrary.org/obo/CL_0000745,3.83333333333333333333,138
Female,VHFHeart,interventricular septum,ILC,4,http://purl.obolibrary.org/obo/CL_0001065,2,72
Female,VHFHeart,interventricular septum,KLRB1 CD8 T cell,1,http://purl.obolibrary.org/obo/CL_0000909,2,12
Female,VHFHeart,interventricular septum,KLRB1 cytotoxic CD4 T,2,http://purl.obolibrary.org/obo/CL_0000934,1.5,18
Female,VHFHeart,interventricular septum,LYVE1 macrophage,5,http://purl.obolibrary.org/obo/CL_0000235,189.4,5682
Female,VHFHeart,interventricular septum,LYVE1+IGF1+MP,4,http://purl.obolibrary.org/obo/CL_0000235,114.5,2748
Female,VHFHeart,interventricular septum,LYVE1+MP_cycling,6,http://purl.obolibrary.org/obo/CL_4033076,9.83333333333333333333,354
Female,VHFHeart,interventricular septum,LYVE1+TIMD4+MP,2,http://purl.obolibrary.org/obo/CL_0000235,381,4572
Female,VHFHeart,interventricular septum,Late hemoglobin+ erythroblast,3,http://purl.obolibrary.org/obo/CL_0000765,1.66666666666666666667,30
Female,VHFHeart,interventricular septum,Lymphatic EC,5,http://purl.obolibrary.org/obo/CL_0002138,10.4,312
Female,VHFHeart,interventricular septum,Lymphatic Endothelial,5,http://purl.obolibrary.org/obo/CL_0002138,9.4,282
Female,VHFHeart,interventricular septum,M1 macrophage,3,http://purl.obolibrary.org/obo/CL_0000863,4.66666666666666666667,84
Female,VHFHeart,interventricular septum,MAIT cell,1,http://purl.obolibrary.org/obo/CL_0000940,3,18
Female,VHFHeart,interventricular septum,MAIT-like,3,http://purl.obolibrary.org/obo/CL_0000791,13.66666666666666666667,246
Female,VHFHeart,interventricular septum,MPP,1,http://purl.obolibrary.org/obo/CL_0000837,1,6
Female,VHFHeart,interventricular septum,Macrophage,6,http://purl.obolibrary.org/obo/CL_0000235,126.16666666666666666667,4542
Female,VHFHeart,interventricular septum,Mammillary body neuron,4,http://purl.obolibrary.org/obo/CL_4023074,8.5,204
Female,VHFHeart,interventricular septum,Mast,6,http://purl.obolibrary.org/obo/CL_0000097,31.91666666666666666667,2298
Female,VHFHeart,interventricular septum,Mast cell,6,http://purl.obolibrary.org/obo/CL_0000097,31.83333333333333333333,1146
Female,VHFHeart,interventricular septum,Memory B cell,2,http://purl.obolibrary.org/obo/CL_0000787,9.5,114
Female,VHFHeart,interventricular septum,Memory CD4 T cell,3,http://purl.obolibrary.org/obo/CL_0000897,16.66666666666666666667,300
Female,VHFHeart,interventricular septum,Memory T cell,5,http://purl.obolibrary.org/obo/CL_0000813,21.2,636
Female,VHFHeart,interventricular septum,Mesothelial,2,http://purl.obolibrary.org/obo/CL_0000077,12,144
Female,VHFHeart,interventricular septum,Microglia,4,http://purl.obolibrary.org/obo/CL_0000129,2.75,66
Female,VHFHeart,interventricular septum,Monocyte/DC,2,http://purl.obolibrary.org/obo/CL_0011031,2,24
Female,VHFHeart,interventricular septum,Monocyte/cDC,6,http://purl.obolibrary.org/obo/CL_0011031,282.66666666666666666667,10176
Female,VHFHeart,interventricular septum,Myofibroblast,1,http://purl.obolibrary.org/obo/CL_0000186,1,6
Female,VHFHeart,interventricular septum,NC1_glial,4,http://purl.obolibrary.org/obo/CL_0010020,67.5,1620
Female,VHFHeart,interventricular septum,NC2_glial_NGF+,2,http://purl.obolibrary.org/obo/CL_0010020,25,300
Female,VHFHeart,interventricular septum,NK,5,http://purl.obolibrary.org/obo/CL_0000623,165.8,4974
Female,VHFHeart,interventricular septum,NK_CD16hi,6,http://purl.obolibrary.org/obo/CL_0000939,118.83333333333333333333,4278
Female,VHFHeart,interventricular septum,NK_CD56hi,4,http://purl.obolibrary.org/obo/CL_0000938,26.25,630
Female,VHFHeart,interventricular septum,Naive B cell,2,http://purl.obolibrary.org/obo/CL_0000788,7,84
Female,VHFHeart,interventricular septum,Naive CD4 T cell,4,http://purl.obolibrary.org/obo/CL_0000895,35.5,852
Female,VHFHeart,interventricular septum,Naive T cell,3,http://purl.obolibrary.org/obo/CL_0000898,1.33333333333333333333,24
Female,VHFHeart,interventricular septum,Neuronal,6,http://purl.obolibrary.org/obo/CL_0002573,49.66666666666666666667,1788
Female,VHFHeart,interventricular septum,Neut,2,http://purl.obolibrary.org/obo/CL_0000775,12.5,150
Female,VHFHeart,interventricular septum,Neutrophil,1,http://purl.obolibrary.org/obo/CL_0000775,7,42
Female,VHFHeart,interventricular septum,PC1_vent,6,http://purl.obolibrary.org/obo/CL_0000669,933.5,33606
Female,VHFHeart,interventricular septum,PCOLCE2 fibroblast,3,http://purl.obolibrary.org/obo/CL_0000057,1058.66666666666666666667,19056
Female,VHFHeart,interventricular septum,Pericyte,6,http://purl.obolibrary.org/obo/CL_0000669,944.33333333333333333333,67992
Female,VHFHeart,interventricular septum,Plasma cell,6,http://purl.obolibrary.org/obo/CL_0000786,14.33333333333333333333,516
Female,VHFHeart,interventricular septum,Platelet,1,http://purl.obolibrary.org/obo/CL_0000233,1,6
Female,VHFHeart,interventricular septum,SAN_P_cell,1,http://purl.obolibrary.org/obo/CL_1000477,1,6
Female,VHFHeart,interventricular septum,SCN7A fibroblast,3,http://purl.obolibrary.org/obo/CL_0000057,817.33333333333333333333,14712
Female,VHFHeart,interventricular septum,SMC1_basic,6,http://purl.obolibrary.org/obo/CL_0000359,232.83333333333333333333,8382
Female,VHFHeart,interventricular septum,SV2C inhibitory neuron,3,http://purl.obolibrary.org/obo/CL_4023064,3,54
Female,VHFHeart,interventricular septum,Smooth Muscle,6,http://purl.obolibrary.org/obo/CL_0000192,171.83333333333333333333,6186
Female,VHFHeart,interventricular septum,T,6,http://purl.obolibrary.org/obo/CL_0000084,74.5,2682
Female,VHFHeart,interventricular septum,T/NK_cycling,2,http://purl.obolibrary.org/obo/CL_0000814,2.5,30
Female,VHFHeart,interventricular septum,Tfh cell,1,http://purl.obolibrary.org/obo/CL_0002038,1,6
Female,VHFHeart,interventricular septum,Treg cell,3,http://purl.obolibrary.org/obo/CL_0000792,7,126
Female,VHFHeart,interventricular septum,Vascular smooth muscle cell,6,http://purl.obolibrary.org/obo/CL_0000359,232.33333333333333333333,8364
Female,VHFHeart,interventricular septum,Venous EC,6,http://purl.obolibrary.org/obo/CL_0002543,98.83333333333333333333,3558
Female,VHFHeart,interventricular septum,Venous Endothelial,6,http://purl.obolibrary.org/obo/CL_1000414,65.16666666666666666667,2346
Female,VHFHeart,interventricular septum,Ventricular Cardiomycoyte,6,http://purl.obolibrary.org/obo/CL_0002131,2354.83333333333333333333,84774
Female,VHFHeart,interventricular septum,Ventricular cardiomyocyte,6,http://purl.obolibrary.org/obo/CL_2000046,2291.33333333333333333333,82488
Female,VHFHeart,interventricular septum,aCM2,1,http://purl.obolibrary.org/obo/CL_0002129,2,12
Female,VHFHeart,interventricular septum,aCM5,1,http://purl.obolibrary.org/obo/CL_0002129,3,18
Female,VHFHeart,interventricular septum,abT (entry) cell,2,http://purl.obolibrary.org/obo/CL_0000789,2,24
Female,VHFHeart,interventricular septum,cDC1,5,http://purl.obolibrary.org/obo/CL_0002394,8.8,264
Female,VHFHeart,interventricular septum,cDC2,6,http://purl.obolibrary.org/obo/CL_0002399,23.16666666666666666667,834
Female,VHFHeart,interventricular septum,gdT,1,http://purl.obolibrary.org/obo/CL_0000798,3,18
Female,VHFHeart,interventricular septum,pDC,1,http://purl.obolibrary.org/obo/CL_0000784,2,12
Female,VHFHeart,interventricular septum,vCM1,4,http://purl.obolibrary.org/obo/CL_0002131,2347.75,56346
Female,VHFHeart,interventricular septum,vCM2,1,http://purl.obolibrary.org/obo/CL_0002131,2297,13782
Female,VHFHeart,interventricular septum,vCM3_stressed,1,http://purl.obolibrary.org/obo/CL_0002131,2519,15114
Female,VHFHeart,left cardiac atrium,Adip1,6,http://purl.obolibrary.org/obo/CL_0000136,102.83333333333333333333,4319
Female,VHFHeart,left cardiac atrium,Adip2,1,http://purl.obolibrary.org/obo/CL_0000136,70,490
Female,VHFHeart,left cardiac atrium,Adipocyte,7,http://purl.obolibrary.org/obo/CL_0000136,81.64285714285714285714,8001
Female,VHFHeart,left cardiac atrium,Alveolar macrophage,3,http://purl.obolibrary.org/obo/CL_0000583,1.33333333333333333333,28
Female,VHFHeart,left cardiac atrium,Amacrine cell,6,http://purl.obolibrary.org/obo/CL_0000561,2.16666666666666666667,91
Female,VHFHeart,left cardiac atrium,Arterial EC,7,http://purl.obolibrary.org/obo/CL_1000413,80.14285714285714285714,3927
Female,VHFHeart,left cardiac atrium,Arterial Endothelial,7,http://purl.obolibrary.org/obo/CL_1000413,29.71428571428571428571,1456
Female,VHFHeart,left cardiac atrium,Astrocyte,5,http://purl.obolibrary.org/obo/CL_0000127,5.2,182
Female,VHFHeart,left cardiac atrium,Atrial Cardiomyocyte,7,http://purl.obolibrary.org/obo/CL_0002129,1213.14285714285714285714,59444
Female,VHFHeart,left cardiac atrium,Atrial cardiomyocyte,7,http://purl.obolibrary.org/obo/CL_0002129,1202.14285714285714285714,58905
Female,VHFHeart,left cardiac atrium,B,6,http://purl.obolibrary.org/obo/CL_0000236,5.81818181818181818182,448
Female,VHFHeart,left cardiac atrium,B_plasma,4,http://purl.obolibrary.org/obo/CL_0000786,1.75,49
Female,VHFHeart,left cardiac atrium,CD14 monocyte,5,http://purl.obolibrary.org/obo/CL_0001054,48.2,1687
Female,VHFHeart,left cardiac atrium,CD14+Mo,7,http://purl.obolibrary.org/obo/CL_0002057,33.28571428571428571429,1631
Female,VHFHeart,left cardiac atrium,CD16 NK cell,6,http://purl.obolibrary.org/obo/CL_0000939,30.5,1281
Female,VHFHeart,left cardiac atrium,CD16 monocyte,5,http://purl.obolibrary.org/obo/CL_0000576,7.2,252
Female,VHFHeart,left cardiac atrium,CD16+Mo,7,http://purl.obolibrary.org/obo/CL_0002396,16.85714285714285714286,826
Female,VHFHeart,left cardiac atrium,CD4+T_Tfh,2,http://purl.obolibrary.org/obo/CL_0000492,1.5,21
Female,VHFHeart,left cardiac atrium,CD4+T_Th1,1,http://purl.obolibrary.org/obo/CL_0000545,2,14
Female,VHFHeart,left cardiac atrium,CD4+T_Th2,1,http://purl.obolibrary.org/obo/CL_0000546,1,7
Female,VHFHeart,left cardiac atrium,CD4+T_act,5,http://purl.obolibrary.org/obo/CL_0001043,11.8,413
Female,VHFHeart,left cardiac atrium,CD4+T_naive,7,http://purl.obolibrary.org/obo/CL_0000895,15.14285714285714285714,742
Female,VHFHeart,left cardiac atrium,CD4+T_reg,2,http://purl.obolibrary.org/obo/CL_0000792,1,14
Female,VHFHeart,left cardiac atrium,CD56 NK cell,5,http://purl.obolibrary.org/obo/CL_0000938,7.6,266
Female,VHFHeart,left cardiac atrium,CD8+T_cytox,6,http://purl.obolibrary.org/obo/CL_0000794,3.66666666666666666667,154
Female,VHFHeart,left cardiac atrium,CD8+T_em,5,http://purl.obolibrary.org/obo/CL_0000913,5.8,203
