sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Female,VHFLeftKidney,renal pyramid,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,130.36363636363636363636,2868
Female,VHFLeftKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,2203.80555555555555555556,79337
Female,VHFLeftKidney,renal pyramid,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,4.46666666666666666667,67
Female,VHFLeftKidney,renal pyramid,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,146.3125,4682
Female,VHFLeftKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,411.625,13172
Female,VHFLeftKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,1420.38888888888888888889,51134
Female,VHFLeftKidney,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,5573.06060606060606060606,183911
Female,VHFLeftKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,347.4,1737
Female,VHFLeftKidney,renal pyramid,Cycling Mononuclear Phagocyte,http://purl.obolibrary.org/obo/CL_4033078,1,5
Female,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,3714.61111111111111111111,133726
Female,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,1815.37142857142857142857,63538
Female,VHFLeftKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,270.72222222222222222222,9746
Female,VHFLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,651.11111111111111111111,23440
Female,VHFLeftKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,2726.42424242424242424242,89972
Female,VHFLeftKidney,renal pyramid,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,4.5,36
Female,VHFLeftKidney,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,878.42857142857142857143,30745
Female,VHFLeftKidney,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,119.09677419354838709677,3692
Female,VHFLeftKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,2708.30555555555555555556,97499
Female,VHFLeftKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,309.48387096774193548387,9594
Female,VHFLeftKidney,renal pyramid,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,10.25,287
Female,VHFLeftKidney,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,60.13888888888888888889,2165
Female,VHFLeftKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,407.25,14661
Female,VHFLeftKidney,renal pyramid,Mast,http://purl.obolibrary.org/obo/CL_0000097,38.5,616
Female,VHFLeftKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,1231.19444444444444444444,44323
Female,VHFLeftKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,2503.69696969696969696970,82622
Female,VHFLeftKidney,renal pyramid,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,229.46666666666666666667,6884
Female,VHFLeftKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,96.48571428571428571429,3377
Female,VHFLeftKidney,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,1.85714285714285714286,39
Female,VHFLeftKidney,renal pyramid,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,1,2
Female,VHFLeftKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,3.04761904761904761905,64
Female,VHFLeftKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,392.0625,12546
Female,VHFLeftKidney,renal pyramid,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,220.75,7947
Female,VHFLeftKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,65.32142857142857142857,1829
Female,VHFLeftKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,555.17647058823529411765,18876
Female,VHFLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,249.94117647058823529412,8498
Female,VHFLeftKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,15.9375,255
Female,VHFLeftKidney,renal pyramid,Plasmacytoid Dendritic,http://purl.obolibrary.org/obo/CL_0001058,2,18
Female,VHFLeftKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,46.3,1389
Female,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,909.15625,29093
Female,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,52.5,420
Female,VHFLeftKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,132.48387096774193548387,4107
Female,VHFLeftKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,17.17647058823529411765,292
Female,VHFLeftKidney,renal pyramid,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,13.6,272
Female,VHFLeftKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,93.52777777777777777778,3367
Female,VHFLeftKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,334.22580645161290322581,10361
Female,VHFRightKidney,renal papilla,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,760.5,1521
Female,VHFRightKidney,renal papilla,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,508.5,1017
Female,VHFRightKidney,renal papilla,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,790,1580
Female,VHFRightKidney,renal papilla,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,1,2
Female,VHFRightKidney,renal papilla,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,60,60
Female,VHFRightKidney,renal papilla,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,360,720
Female,VHFRightKidney,renal papilla,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,33,66
Female,VHFRightKidney,renal papilla,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,337,674
Female,VHFRightKidney,renal papilla,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,37,74
Female,VHFRightKidney,renal papilla,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,478.5,957
Female,VHFRightKidney,renal papilla,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,563,1126
Female,VHFRightKidney,renal papilla,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,1,1
Female,VHFRightKidney,renal papilla,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,78.5,157
Female,VHFRightKidney,renal papilla,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,20,20
Female,VHFRightKidney,renal papilla,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,2454,4908
Female,VHFRightKidney,renal papilla,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,1,1
Female,VHFRightKidney,renal papilla,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,1,2
Female,VHFRightKidney,renal papilla,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,114.5,229
Female,VHFRightKidney,renal papilla,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,7,14
Female,VHFRightKidney,renal papilla,Mast,http://purl.obolibrary.org/obo/CL_0000097,4.5,9
Female,VHFRightKidney,renal papilla,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,2029,4058
Female,VHFRightKidney,renal papilla,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,477,954
Female,VHFRightKidney,renal papilla,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,22.5,45
Female,VHFRightKidney,renal papilla,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,6,12
Female,VHFRightKidney,renal papilla,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1,2
Female,VHFRightKidney,renal papilla,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,110,220
Female,VHFRightKidney,renal papilla,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,187.5,375
Female,VHFRightKidney,renal papilla,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,65.5,131
Female,VHFRightKidney,renal papilla,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,6,12
Female,VHFRightKidney,renal papilla,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,22.5,45
Female,VHFRightKidney,renal papilla,Plasma,http://purl.obolibrary.org/obo/CL_0000786,4,8
Female,VHFRightKidney,renal papilla,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,12,24
Female,VHFRightKidney,renal papilla,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,2,2
Female,VHFRightKidney,renal papilla,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,76.5,153
Female,VHFRightKidney,renal papilla,T,http://purl.obolibrary.org/obo/CL_0000084,31,62
Female,VHFRightKidney,renal papilla,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,180.5,361
Female,VHFRightKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,161.8,1618
Female,VHFRightKidney,renal pyramid,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,2771.6,41574
Female,VHFRightKidney,renal pyramid,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,387.46666666666666666667,5812
Female,VHFRightKidney,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,517.44444444444444444444,4657
Female,VHFRightKidney,renal pyramid,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,122.66666666666666666667,736
Female,VHFRightKidney,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,4173.73333333333333333333,62606
Female,VHFRightKidney,renal pyramid,Connecting Tubule Intercalated Type A,http://purl.obolibrary.org/obo/CL_4030020,1.125,9
Female,VHFRightKidney,renal pyramid,Connecting Tubule Principal,http://purl.obolibrary.org/obo/CL_4030018,222.85714285714285714286,3120
Female,VHFRightKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,768.84615384615384615385,9995
Female,VHFRightKidney,renal pyramid,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,2949.73333333333333333333,44246
Female,VHFRightKidney,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,4798.53333333333333333333,71978
Female,VHFRightKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,523.44444444444444444444,4711
Female,VHFRightKidney,renal pyramid,Cycling Mononuclear Phagocyte,http://purl.obolibrary.org/obo/CL_4033078,1,1
Female,VHFRightKidney,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,2547.8,38217
Female,VHFRightKidney,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,1107.73333333333333333333,16616
Female,VHFRightKidney,renal pyramid,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,828.66666666666666666667,12430
Female,VHFRightKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,373.86666666666666666667,5608
Female,VHFRightKidney,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,7838.92857142857142857143,109745
Female,VHFRightKidney,renal pyramid,Distal Convoluted Tubule Type 2,http://purl.obolibrary.org/obo/CL_4030017,17.33333333333333333333,104
Female,VHFRightKidney,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,284.8,4272
Female,VHFRightKidney,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,27.75,333
Female,VHFRightKidney,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,13035.73333333333333333333,195536
Female,VHFRightKidney,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,264.54545454545454545455,2910
Female,VHFRightKidney,renal pyramid,Lymphatic Endothelial,http://purl.obolibrary.org/obo/CL_0002138,38.8,582
Female,VHFRightKidney,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,123.46666666666666666667,1852
Female,VHFRightKidney,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,1003.69230769230769230769,13048
Female,VHFRightKidney,renal pyramid,Mast,http://purl.obolibrary.org/obo/CL_0000097,17.46153846153846153846,227
Female,VHFRightKidney,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,2265.33333333333333333333,33980
Female,VHFRightKidney,renal pyramid,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,4683.06666666666666666667,70246
Female,VHFRightKidney,renal pyramid,Mesangial,http://purl.obolibrary.org/obo/CL_0000650,343,3430
Female,VHFRightKidney,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,41.21428571428571428571,577
Female,VHFRightKidney,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,4.14285714285714285714,29
Female,VHFRightKidney,renal pyramid,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,1,2
Female,VHFRightKidney,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,1.75,21
Female,VHFRightKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000717,191.13333333333333333333,2867
Female,VHFRightKidney,renal pyramid,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,953.86666666666666666667,14308
Female,VHFRightKidney,renal pyramid,Papillary Tip Epithelial,http://purl.obolibrary.org/obo/CL_1000597,17.66666666666666666667,159
Female,VHFRightKidney,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,953.23076923076923076923,12392
Female,VHFRightKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,295.73333333333333333333,4436
Female,VHFRightKidney,renal pyramid,Plasma,http://purl.obolibrary.org/obo/CL_0000786,9.41666666666666666667,113
Female,VHFRightKidney,renal pyramid,Plasmacytoid Dendritic,http://purl.obolibrary.org/obo/CL_0001058,1,1
Female,VHFRightKidney,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,148.09090909090909090909,1629
Female,VHFRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,455.75,5469
Female,VHFRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,http://purl.obolibrary.org/obo/CL_4030010,26.8,268
Female,VHFRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,431,6465
Female,VHFRightKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,http://purl.obolibrary.org/obo/CL_0000648,35.16666666666666666667,211
Female,VHFRightKidney,renal pyramid,Schwann / Neural,http://purl.obolibrary.org/obo/CL_0002573,76,684
Female,VHFRightKidney,renal pyramid,T,http://purl.obolibrary.org/obo/CL_0000084,69.46666666666666666667,1042
Female,VHFRightKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,161.66666666666666666667,970
Female,VHMLeftKidney,renal papilla,Ascending Thin Limb,http://purl.obolibrary.org/obo/CL_1001107,506,506
Female,VHMLeftKidney,renal papilla,Ascending Vasa Recta Endothelial,http://purl.obolibrary.org/obo/CL_1001131,950,950
Female,VHMLeftKidney,renal papilla,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,176,176
Female,VHMLeftKidney,renal papilla,Cortical Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000714,8,8
Female,VHMLeftKidney,renal papilla,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,186,186
Female,VHMLeftKidney,renal papilla,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,1,1
Female,VHMLeftKidney,renal papilla,Descending Thin Limb Type 3,http://purl.obolibrary.org/obo/CL_4030014,679,679
Female,VHMLeftKidney,renal papilla,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,169,169
Female,VHMLeftKidney,renal papilla,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,3,3
Female,VHMLeftKidney,renal papilla,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,3975,3975
Female,VHMLeftKidney,renal papilla,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,148,148
Female,VHMLeftKidney,renal papilla,Mast,http://purl.obolibrary.org/obo/CL_0000097,1,1
Female,VHMLeftKidney,renal papilla,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,3723,3723
Female,VHMLeftKidney,renal papilla,Medullary Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001108,5,5
Female,VHMLeftKidney,renal papilla,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,9,9
Female,VHMLeftKidney,renal papilla,Outer Medullary Collecting Duct Principal,http://purl.obolibrary.org/obo/CL_1000716,371,371
Female,VHMLeftKidney,renal papilla,Plasma,http://purl.obolibrary.org/obo/CL_0000786,7,7
Female,VHMLeftKidney,renal papilla,T,http://purl.obolibrary.org/obo/CL_0000084,21,21
Female,VHMLeftKidney,renal papilla,Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,58,58
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Afferent / Efferent Arteriole Endothelial,http://purl.obolibrary.org/obo/CL_1000412,16,16
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,B,http://purl.obolibrary.org/obo/CL_0000236,432,432
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Classical Dendritic,http://purl.obolibrary.org/obo/CL_0000990,4,4
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Connecting Tubule,http://purl.obolibrary.org/obo/CL_1000768,25,25
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Cortical Collecting Duct Intercalated Type A,http://purl.obolibrary.org/obo/CL_1000715,13,13
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Cortical Thick Ascending Limb,http://purl.obolibrary.org/obo/CL_1001109,5,5
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,http://purl.obolibrary.org/obo/CL_1001318,3,3
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Descending Thin Limb Type 1,http://purl.obolibrary.org/obo/CL_4030012,6383,6383
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Descending Thin Limb Type 2,http://purl.obolibrary.org/obo/CL_4030013,1940,1940
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Distal Convoluted Tubule Type 1,http://purl.obolibrary.org/obo/CL_4030016,6,6
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Fibroblast,http://purl.obolibrary.org/obo/CL_1000692,2,2
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Glomerular Capillary Endothelial,http://purl.obolibrary.org/obo/CL_1001005,53,53
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Inner Medullary Collecting Duct,http://purl.obolibrary.org/obo/CL_1000718,304,304
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Intercalated Type B,http://purl.obolibrary.org/obo/CL_0002201,4,4
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,31,31
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Macula Densa,http://purl.obolibrary.org/obo/CL_1000850,7,7
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Medullary Fibroblast,http://purl.obolibrary.org/obo/CL_4030022,1,1
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Monocyte-derived,http://purl.obolibrary.org/obo/CL_0011031,105,105
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Natural Killer T,http://purl.obolibrary.org/obo/CL_0000814,188,188
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,23,23
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Non-classical monocyte,http://purl.obolibrary.org/obo/CL_0000875,177,177
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Parietal Epithelial,http://purl.obolibrary.org/obo/CL_1000452,97,97
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,11,11
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Podocyte,http://purl.obolibrary.org/obo/CL_0000653,2,2
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Proximal Tubule Epithelial Segment 1,http://purl.obolibrary.org/obo/CL_4030009,340,340
Female,https://purl.humanatlas.io/ref-organ/kidney-female-left/v1.3#primary,renal pyramid,Proximal Tubule Epithelial Segment 3,http://purl.obolibrary.org/obo/CL_4030011,321,321
