Organ_Label,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match,dataset_count,cell_count
blood,UBERON:0000178,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,2779,532301
blood,UBERON:0000178,neutrophil,CL:0000775,neutrophil,CL:0000775,,312,38460
blood,UBERON:0000178,plasma cell,CL:0000786,plasma cell,CL:0000786,,2509,80341
blood,UBERON:0000178,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,541,9227
blood,UBERON:0000178,platelet,CL:0000233,platelet,CL:0000233,,1663,50237
blood,UBERON:0000178,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,2786,298464
blood vasculature,UBERON:0004537,B cell,CL:0000236,B cell,CL:0000236,,13,868
blood vasculature,UBERON:0004537,T cell,CL:0000084,T cell,CL:0000084,,26,7230
blood vasculature,UBERON:0004537,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,26,23886
blood vasculature,UBERON:0004537,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,25,2686
blood vasculature,UBERON:0004537,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,16,408
blood vasculature,UBERON:0004537,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,5,120
blood vasculature,UBERON:0004537,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,7,28
blood vasculature,UBERON:0004537,fibroblast,CL:0000057,fibroblast,CL:0000057,,26,35704
blood vasculature,UBERON:0004537,macrophage,CL:0000235,macrophage,CL:0000235,,26,36974
blood vasculature,UBERON:0004537,mast cell,CL:0000097,mast cell,CL:0000097,,24,928
blood vasculature,UBERON:0004537,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,18,972
blood vasculature,UBERON:0004537,pericyte,CL:0000669,pericyte,CL:0000669,,26,18046
blood vasculature,UBERON:0004537,plasma cell,CL:0000786,plasma cell,CL:0000786,,21,760
blood vasculature,UBERON:0004537,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,26,54694
bone marrow,UBERON:0002371,"B cell, CD19-positive",CL:0001201,"B cell, CD19-positive",CL:0001201,,1,4
bone marrow,UBERON:0002371,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,158,218388
bone marrow,UBERON:0002371,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,131,148776
bone marrow,UBERON:0002371,common myeloid progenitor,CL:0000049,common myeloid progenitor,CL:0000049,,112,24168
bone marrow,UBERON:0002371,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,82,44380
bone marrow,UBERON:0002371,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,146,151868
bone marrow,UBERON:0002371,granulocyte,CL:0000094,granulocyte,CL:0000094,,137,181390
bone marrow,UBERON:0002371,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,133,251684
bone marrow,UBERON:0002371,macrophage,CL:0000235,macrophage,CL:0000235,,136,69048
bone marrow,UBERON:0002371,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,126,86118
bone marrow,UBERON:0002371,memory B cell,CL:0000787,memory B cell,CL:0000787,,135,113912
bone marrow,UBERON:0002371,monocyte,CL:0000576,monocyte,CL:0000576,,170,208812
bone marrow,UBERON:0002371,naive B cell,CL:0000788,naive B cell,CL:0000788,,80,10346
bone marrow,UBERON:0002371,neutrophil,CL:0000775,neutrophil,CL:0000775,,53,51032
bone marrow,UBERON:0002371,plasma cell,CL:0000786,plasma cell,CL:0000786,,170,109970
eye,UBERON:0000970,B cell,CL:0000236,B cell,CL:0000236,,126,7123
eye,UBERON:0000970,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,138,927
eye,UBERON:0000970,Mueller cell,CL:0000636,Mueller cell,CL:0000636,,423,241280
eye,UBERON:0000970,T cell,CL:0000084,T cell,CL:0000084,,311,30632
eye,UBERON:0000970,bipolar neuron,CL:0000103,bipolar neuron,CL:0000103,,5,6
eye,UBERON:0000970,blood vessel endothelial cell,CL:0000071,blood vessel endothelial cell,CL:0000071,,3,3
eye,UBERON:0000970,conjunctival epithelial cell,CL:1000432,conjunctival epithelial cell,CL:1000432,,239,134260
eye,UBERON:0000970,corneal epithelial cell,CL:0000575,corneal epithelial cell,CL:0000575,,127,149974
eye,UBERON:0000970,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,180,6974
eye,UBERON:0000970,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,211,57918
eye,UBERON:0000970,epithelial cell of lacrimal sac,CL:1000436,epithelial cell of lacrimal sac,CL:1000436,,42,585
eye,UBERON:0000970,erythroid lineage cell,CL:0000764,erythroid lineage cell,CL:0000764,,84,1011
eye,UBERON:0000970,eye photoreceptor cell,CL:0000287,eye photoreceptor cell,CL:0000287,,276,295213
eye,UBERON:0000970,fat cell,CL:0000136,fat cell,CL:0000136,,29,321
eye,UBERON:0000970,fibroblast,CL:0000057,fibroblast,CL:0000057,,238,266401
eye,UBERON:0000970,keratocyte,CL:0002363,keratocyte,CL:0002363,,250,280312
eye,UBERON:0000970,macrophage,CL:0000235,macrophage,CL:0000235,,168,7595
eye,UBERON:0000970,melanocyte,CL:0000148,melanocyte,CL:0000148,,167,66760
eye,UBERON:0000970,microglial cell,CL:0000129,microglial cell,CL:0000129,,244,29019
eye,UBERON:0000970,monocyte,CL:0000576,monocyte,CL:0000576,,108,1227
eye,UBERON:0000970,pigmented ciliary epithelial cell,CL:0002303,pigmented ciliary epithelial cell,CL:0002303,,129,30319
eye,UBERON:0000970,plasma cell,CL:0000786,plasma cell,CL:0000786,,75,1846
eye,UBERON:0000970,radial glial cell,CL:0000681,radial glial cell,CL:0000681,,277,21380
eye,UBERON:0000970,retinal bipolar neuron,CL:0000748,retinal bipolar neuron,CL:0000748,,313,1442873
eye,UBERON:0000970,retinal blood vessel endothelial cell,CL:0002585,retinal blood vessel endothelial cell,CL:0002585,,262,80417
eye,UBERON:0000970,retinal pigment epithelial cell,CL:0002586,retinal pigment epithelial cell,CL:0002586,,33,2295
eye,UBERON:0000970,sensory neuron,CL:0000101,sensory neuron,CL:0000101,,23,113
eye,UBERON:0000970,stem cell,CL:0000034,stem cell,CL:0000034,,194,67097
eye,UBERON:0000970,stromal cell,CL:0000499,stromal cell,CL:0000499,,497,1006577
eye,UBERON:0000970,surface ectodermal cell,CL:0000114,surface ectodermal cell,CL:0000114,,193,7308
large intestine,UBERON:0000059,B cell,CL:0000236,B cell,CL:0000236,,225,29837
large intestine,UBERON:0000059,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,215,43030
large intestine,UBERON:0000059,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,221,26108
large intestine,UBERON:0000059,colon epithelial cell,CL:0011108,colon epithelial cell,CL:0011108,,9,22
large intestine,UBERON:0000059,enterocyte of epithelium of large intestine,CL:0002071,enterocyte of epithelium of large intestine,CL:0002071,,233,361107
large intestine,UBERON:0000059,epithelial cell of large intestine,CL:0002253,epithelial cell of large intestine,CL:0002253,,19,54
large intestine,UBERON:0000059,fibroblast,CL:0000057,fibroblast,CL:0000057,,165,126344
large intestine,UBERON:0000059,gut endothelial cell,CL:0000131,gut endothelial cell,CL:0000131,,174,15456
large intestine,UBERON:0000059,intestinal crypt stem cell of large intestine,CL:0009016,intestinal crypt stem cell of large intestine,CL:0009016,,44,176
large intestine,UBERON:0000059,intestinal enteroendocrine cell,CL:1001516,intestinal enteroendocrine cell,CL:1001516,,195,4850
large intestine,UBERON:0000059,intestinal tuft cell,CL:0019032,intestinal tuft cell,CL:0019032,,191,14073
large intestine,UBERON:0000059,large intestine goblet cell,CL:1000320,large intestine goblet cell,CL:1000320,,217,84496
large intestine,UBERON:0000059,mast cell,CL:0000097,mast cell,CL:0000097,,159,4655
large intestine,UBERON:0000059,monocyte,CL:0000576,monocyte,CL:0000576,,121,9390
large intestine,UBERON:0000059,neutrophil,CL:0000775,neutrophil,CL:0000775,,163,20362
large intestine,UBERON:0000059,paneth cell of colon,CL:0009009,paneth cell of colon,CL:0009009,,229,24491
large intestine,UBERON:0000059,plasma cell,CL:0000786,plasma cell,CL:0000786,,199,75392
large intestine,UBERON:0000059,transit amplifying cell of colon,CL:0009011,transit amplifying cell of colon,CL:0009011,,209,12007
liver,UBERON:0002107,T cell,CL:0000084,T cell,CL:0000084,,72,75522
liver,UBERON:0002107,endothelial cell of hepatic sinusoid,CL:1000398,endothelial cell of hepatic sinusoid,CL:1000398,,69,37876
liver,UBERON:0002107,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,31,3649
liver,UBERON:0002107,fibroblast,CL:0000057,fibroblast,CL:0000057,,52,8746
liver,UBERON:0002107,hepatocyte,CL:0000182,hepatocyte,CL:0000182,,56,128355
liver,UBERON:0002107,intrahepatic cholangiocyte,CL:0002538,intrahepatic cholangiocyte,CL:0002538,,61,10787
liver,UBERON:0002107,liver dendritic cell,CL:2000055,liver dendritic cell,CL:2000055,,66,13747
liver,UBERON:0002107,macrophage,CL:0000235,macrophage,CL:0000235,,78,91119
liver,UBERON:0002107,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,73,122173
liver,UBERON:0002107,monocyte,CL:0000576,monocyte,CL:0000576,,76,95142
liver,UBERON:0002107,neutrophil,CL:0000775,neutrophil,CL:0000775,,79,172022
liver,UBERON:0002107,plasma cell,CL:0000786,plasma cell,CL:0000786,,75,12673
lung,UBERON:0002048,B cell,CL:0000236,B cell,CL:0000236,,616,67160
lung,UBERON:0002048,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,728,514320
lung,UBERON:0002048,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,715,269855
lung,UBERON:0002048,adventitial cell,CL:4028006,adventitial cell,CL:4028006,,516,30937
lung,UBERON:0002048,basal cell,CL:0000646,basal cell,CL:0000646,,644,215653
lung,UBERON:0002048,basophil,CL:0000767,basophil,CL:0000767,,644,72122
lung,UBERON:0002048,blood vessel endothelial cell,CL:0000071,blood vessel endothelial cell,CL:0000071,,335,4293
lung,UBERON:0002048,bronchial epithelial cell,CL:0002328,bronchial epithelial cell,CL:0002328,,9,13
lung,UBERON:0002048,bronchial smooth muscle cell,CL:0002598,bronchial smooth muscle cell,CL:0002598,,520,21203
lung,UBERON:0002048,capillary endothelial cell,CL:0002144,capillary endothelial cell,CL:0002144,,619,322213
lung,UBERON:0002048,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,698,147863
lung,UBERON:0002048,club cell,CL:0000158,club cell,CL:0000158,,634,105395
lung,UBERON:0002048,dendritic cell,CL:0000451,dendritic cell,CL:0000451,,705,94742
lung,UBERON:0002048,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,455,5949
lung,UBERON:0002048,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,444,6992
lung,UBERON:0002048,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,594,41803
lung,UBERON:0002048,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,565,39504
lung,UBERON:0002048,fibroblast,CL:0000057,fibroblast,CL:0000057,,668,462668
lung,UBERON:0002048,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,449,3391
lung,UBERON:0002048,lung ciliated cell,CL:1000271,lung ciliated cell,CL:1000271,,657,93350
lung,UBERON:0002048,lung microvascular endothelial cell,CL:2000016,lung microvascular endothelial cell,CL:2000016,,459,14808
lung,UBERON:0002048,macrophage,CL:0000235,macrophage,CL:0000235,,679,692461
lung,UBERON:0002048,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,633,117472
lung,UBERON:0002048,mesothelial cell,CL:0000077,mesothelial cell,CL:0000077,,236,2581
lung,UBERON:0002048,microvascular endothelial cell,CL:2000008,microvascular endothelial cell,CL:2000008,,5,5
lung,UBERON:0002048,neutrophil,CL:0000775,neutrophil,CL:0000775,,514,34983
lung,UBERON:0002048,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,681,91960
lung,UBERON:0002048,pericyte,CL:0000669,pericyte,CL:0000669,,421,29169
lung,UBERON:0002048,plasma cell,CL:0000786,plasma cell,CL:0000786,,652,36047
lung,UBERON:0002048,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,,328,3750
lung,UBERON:0002048,pneumocyte,CL:0000322,pneumocyte,CL:0000322,,86,236
lung,UBERON:0002048,pulmonary ionocyte,CL:0017000,pulmonary ionocyte,CL:0017000,,192,25954
lung,UBERON:0002048,respiratory goblet cell,CL:0002370,respiratory goblet cell,CL:0002370,,632,83550
lung,UBERON:0002048,serous cell of epithelium of bronchus,CL:1000331,serous cell of epithelium of bronchus,CL:1000331,,29,1320
lung,UBERON:0002048,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,196,1296
lung,UBERON:0002048,type I pneumocyte,CL:0002062,type I pneumocyte,CL:0002062,,685,273863
lung,UBERON:0002048,type II pneumocyte,CL:0002063,type II pneumocyte,CL:0002063,,679,711978
lung,UBERON:0002048,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,459,10548
lung,UBERON:0002048,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,623,86914
mammary gland,UBERON:0001911,B cell,CL:0000236,B cell,CL:0000236,,2,21
mammary gland,UBERON:0001911,T cell,CL:0000084,T cell,CL:0000084,,2,3598
mammary gland,UBERON:0001911,basal cell,CL:0000646,basal cell,CL:0000646,,2,1889
mammary gland,UBERON:0001911,endothelial cell of artery,CL:1000413,endothelial cell of artery,CL:1000413,,2,453
mammary gland,UBERON:0001911,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,,2,142
mammary gland,UBERON:0001911,fibroblast of breast,CL:4006000,fibroblast of breast,CL:4006000,,2,5459
mammary gland,UBERON:0001911,luminal epithelial cell of mammary gland,CL:0002326,luminal epithelial cell of mammary gland,CL:0002326,,2,16774
mammary gland,UBERON:0001911,macrophage,CL:0000235,macrophage,CL:0000235,,2,691
mammary gland,UBERON:0001911,mast cell,CL:0000097,mast cell,CL:0000097,,2,56
mammary gland,UBERON:0001911,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,2,13
mammary gland,UBERON:0001911,pericyte,CL:0000669,pericyte,CL:0000669,,2,149
mammary gland,UBERON:0001911,plasma cell,CL:0000786,plasma cell,CL:0000786,,2,291
mammary gland,UBERON:0001911,vascular associated smooth muscle cell,CL:0000359,vascular associated smooth muscle cell,CL:0000359,,2,458
mammary gland,UBERON:0001911,vein endothelial cell,CL:0002543,vein endothelial cell,CL:0002543,,2,942
mesenteric lymph node,UBERON:0002509,B cell,CL:0000236,B cell,CL:0000236,,34,27539
mesenteric lymph node,UBERON:0002509,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,29,117
mesenteric lymph node,UBERON:0002509,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,20,154
mesenteric lymph node,UBERON:0002509,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,1,1
mesenteric lymph node,UBERON:0002509,T cell,CL:0000084,T cell,CL:0000084,,34,10852
mesenteric lymph node,UBERON:0002509,classical monocyte,CL:0000860,classical monocyte,CL:0000860,,17,76
mesenteric lymph node,UBERON:0002509,"effector CD4-positive, alpha-beta T cell",CL:0001044,"effector CD4-positive, alpha-beta T cell",CL:0001044,,34,20788
mesenteric lymph node,UBERON:0002509,"effector CD8-positive, alpha-beta T cell",CL:0001050,"effector CD8-positive, alpha-beta T cell",CL:0001050,,35,12602
mesenteric lymph node,UBERON:0002509,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,9,541
mesenteric lymph node,UBERON:0002509,erythrocyte,CL:0000232,erythrocyte,CL:0000232,,7,45
mesenteric lymph node,UBERON:0002509,hematopoietic stem cell,CL:0000037,hematopoietic stem cell,CL:0000037,,19,74
mesenteric lymph node,UBERON:0002509,innate lymphoid cell,CL:0001065,innate lymphoid cell,CL:0001065,,34,4382
mesenteric lymph node,UBERON:0002509,intermediate monocyte,CL:0002393,intermediate monocyte,CL:0002393,,23,118
mesenteric lymph node,UBERON:0002509,macrophage,CL:0000235,macrophage,CL:0000235,,29,698
mesenteric lymph node,UBERON:0002509,mast cell,CL:0000097,mast cell,CL:0000097,,15,40
mesenteric lymph node,UBERON:0002509,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,32,3628
mesenteric lymph node,UBERON:0002509,mature conventional dendritic cell,CL:0000841,mature conventional dendritic cell,CL:0000841,,10,21
mesenteric lymph node,UBERON:0002509,neutrophil,CL:0000775,neutrophil,CL:0000775,,7,21
mesenteric lymph node,UBERON:0002509,non-classical monocyte,CL:0000875,non-classical monocyte,CL:0000875,,9,11
mesenteric lymph node,UBERON:0002509,plasma cell,CL:0000786,plasma cell,CL:0000786,,33,383
mesenteric lymph node,UBERON:0002509,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,33,5534
mesenteric lymph node,UBERON:0002509,stromal cell,CL:0000499,stromal cell,CL:0000499,,7,430
mesenteric lymph node,UBERON:0002509,type I NK T cell,CL:0000921,type I NK T cell,CL:0000921,,35,10307
pancreas,UBERON:0001264,B cell,CL:0000236,B cell,CL:0000236,,10,11806
pancreas,UBERON:0001264,T cell,CL:0000084,T cell,CL:0000084,,9,6087
pancreas,UBERON:0001264,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,14,8981
pancreas,UBERON:0001264,fibroblast,CL:0000057,fibroblast,CL:0000057,,7,3869
pancreas,UBERON:0001264,mast cell,CL:0000097,mast cell,CL:0000097,,9,27
pancreas,UBERON:0001264,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,8,512
pancreas,UBERON:0001264,myeloid cell,CL:0000763,myeloid cell,CL:0000763,,14,3816
pancreas,UBERON:0001264,pancreatic A cell,CL:0000171,pancreatic A cell,CL:0000171,,11,2522
pancreas,UBERON:0001264,pancreatic PP cell,CL:0002275,pancreatic PP cell,CL:0002275,,12,1348
pancreas,UBERON:0001264,pancreatic acinar cell,CL:0002064,pancreatic acinar cell,CL:0002064,,14,26882
pancreas,UBERON:0001264,pancreatic ductal cell,CL:0002079,pancreatic ductal cell,CL:0002079,,13,11607
pancreas,UBERON:0001264,pancreatic stellate cell,CL:0002410,pancreatic stellate cell,CL:0002410,,14,9358
pancreas,UBERON:0001264,plasma cell,CL:0000786,plasma cell,CL:0000786,,5,22
pancreas,UBERON:0001264,type B pancreatic cell,CL:0000169,type B pancreatic cell,CL:0000169,,12,3148
prostate gland,UBERON:0002367,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,31,10135
prostate gland,UBERON:0002367,basal cell of prostate epithelium,CL:0002341,basal cell of prostate epithelium,CL:0002341,,35,39742
prostate gland,UBERON:0002367,club cell,CL:0000158,club cell,CL:0000158,,35,61602
prostate gland,UBERON:0002367,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,28,17125
prostate gland,UBERON:0002367,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,33,6651
prostate gland,UBERON:0002367,erythroid progenitor cell,CL:0000038,erythroid progenitor cell,CL:0000038,,4,147
prostate gland,UBERON:0002367,fibroblast,CL:0000057,fibroblast,CL:0000057,,35,8147
prostate gland,UBERON:0002367,luminal cell of prostate epithelium,CL:0002340,luminal cell of prostate epithelium,CL:0002340,,35,15257
prostate gland,UBERON:0002367,macrophage,CL:0000235,macrophage,CL:0000235,,27,8850
prostate gland,UBERON:0002367,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,28,6406
prostate gland,UBERON:0002367,monocyte,CL:0000576,monocyte,CL:0000576,,27,1239
prostate gland,UBERON:0002367,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,35,9821
prostate gland,UBERON:0002367,stromal cell,CL:0000499,stromal cell,CL:0000499,,21,8048
skin,UBERON:0002097,CD141-positive myeloid dendritic cell,CL:0002394,CD141-positive myeloid dendritic cell,CL:0002394,,18,644
skin,UBERON:0002097,CD1c-positive myeloid dendritic cell,CL:0002399,CD1c-positive myeloid dendritic cell,CL:0002399,,68,46912
skin,UBERON:0002097,CD4-positive helper T cell,CL:0000492,CD4-positive helper T cell,CL:0000492,,28,584
skin,UBERON:0002097,"CD4-positive, alpha-beta T cell",https://purl.org/ccf/ASCTB-TEMP_cd4-positive-alpha-beta-t-cell,"CD4-positive, alpha-beta T cell",https://purl.org/ccf/ASCTB-TEMP_cd4-positive-alpha-beta-t-cell,,9,26
skin,UBERON:0002097,"CD4-positive, alpha-beta memory T cell",CL:0000897,"CD4-positive, alpha-beta memory T cell",CL:0000897,,67,14554
skin,UBERON:0002097,"CD8-positive, alpha-beta T cell",https://purl.org/ccf/ASCTB-TEMP_cd8-positive-alpha-beta-t-cell,"CD8-positive, alpha-beta T cell",https://purl.org/ccf/ASCTB-TEMP_cd8-positive-alpha-beta-t-cell,,3,6
skin,UBERON:0002097,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,,62,4460
skin,UBERON:0002097,"CD8-positive, alpha-beta memory T cell",CL:0000909,"CD8-positive, alpha-beta memory T cell",CL:0000909,,68,30850
skin,UBERON:0002097,Langerhans cell,CL:0000453,Langerhans cell,CL:0000453,,49,20428
skin,UBERON:0002097,T cell,CL:0000084,T cell,CL:0000084,,68,77034
skin,UBERON:0002097,conventional dendritic cell,https://purl.org/ccf/ASCTB-TEMP_conventional-dendritic-cell,conventional dendritic cell,https://purl.org/ccf/ASCTB-TEMP_conventional-dendritic-cell,,3,8
skin,UBERON:0002097,endothelial cell,CL:0000115,endothelial cell,CL:0000115,,68,83074
skin,UBERON:0002097,epithelial cell,CL:0000066,epithelial cell,CL:0000066,,68,207878
skin,UBERON:0002097,macrophage,CL:0000235,macrophage,CL:0000235,,68,107008
skin,UBERON:0002097,mast cell,CL:0000097,mast cell,CL:0000097,,48,10254
skin,UBERON:0002097,mature NK T cell,CL:0000814,mature NK T cell,CL:0000814,,68,62762
skin,UBERON:0002097,melanocyte,CL:0000148,melanocyte,CL:0000148,,68,46624
skin,UBERON:0002097,muscle cell,CL:0000187,muscle cell,CL:0000187,,66,40662
skin,UBERON:0002097,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,44,2672
skin,UBERON:0002097,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,39,2810
skin,UBERON:0002097,plasma cell,CL:0000786,plasma cell,CL:0000786,,65,7042
skin,UBERON:0002097,regulatory T cell,CL:0000815,regulatory T cell,CL:0000815,,48,8248
skin,UBERON:0002097,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,,53,2384
skin,UBERON:0002097,stromal cell,CL:0000499,stromal cell,CL:0000499,,68,347120
small intestine,UBERON:0002108,B cell,CL:0000236,B cell,CL:0000236,,204,74984
small intestine,UBERON:0002108,"CD4-positive, alpha-beta T cell",CL:0000624,"CD4-positive, alpha-beta T cell",CL:0000624,,266,230776
small intestine,UBERON:0002108,"CD8-positive, alpha-beta T cell",CL:0000625,"CD8-positive, alpha-beta T cell",CL:0000625,,266,181438
small intestine,UBERON:0002108,enterocyte of epithelium of small intestine,CL:1000334,enterocyte of epithelium of small intestine,CL:1000334,,313,1000696
small intestine,UBERON:0002108,epithelial cell of small intestine,CL:0002254,epithelial cell of small intestine,CL:0002254,,7,18
small intestine,UBERON:0002108,fibroblast,CL:0000057,fibroblast,CL:0000057,,211,354210
small intestine,UBERON:0002108,gut endothelial cell,CL:0000131,gut endothelial cell,CL:0000131,,229,71748
small intestine,UBERON:0002108,intestinal crypt stem cell of small intestine,CL:0009017,intestinal crypt stem cell of small intestine,CL:0009017,,261,129266
small intestine,UBERON:0002108,intestinal enteroendocrine cell,CL:0009006,intestinal enteroendocrine cell,CL:0009006,,273,19374
small intestine,UBERON:0002108,intestinal tuft cell,CL:0009080,intestinal tuft cell,CL:0009080,,242,18186
small intestine,UBERON:0002108,mast cell,CL:0000097,mast cell,CL:0000097,,148,23014
small intestine,UBERON:0002108,monocyte,CL:0000576,monocyte,CL:0000576,,180,21044
