organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHFLargeIntestine,sigmoid colon,Lymphatic,http://purl.obolibrary.org/obo/CL_0002138,879,1758
VHFLargeIntestine,sigmoid colon,M1 Macrophage,http://purl.obolibrary.org/obo/CL_0000863,10.5,21
VHFLargeIntestine,sigmoid colon,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,1790,3580
VHFLargeIntestine,sigmoid colon,MUC1+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,636,636
VHFLargeIntestine,sigmoid colon,NK,http://purl.obolibrary.org/obo/CL_0000623,30.5,61
VHFLargeIntestine,sigmoid colon,Nerve,http://purl.obolibrary.org/obo/CL_0000540,830.5,1661
VHFLargeIntestine,sigmoid colon,Neuroendocrine,http://purl.obolibrary.org/obo/CL_0000165,29.5,59
VHFLargeIntestine,sigmoid colon,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,631,1262
VHFLargeIntestine,sigmoid colon,Plasma,http://purl.obolibrary.org/obo/CL_0000786,217,217
VHFLargeIntestine,sigmoid colon,Smooth muscle,http://purl.obolibrary.org/obo/CL_0002504,5027.5,10055
VHFLargeIntestine,sigmoid colon,Stroma,http://purl.obolibrary.org/obo/CL_0000499,2878,5756
VHFLargeIntestine,sigmoid colon,TA,http://purl.obolibrary.org/obo/CL_0009010,161.5,323
VHFLargeIntestine,transverse colon,B,http://purl.obolibrary.org/obo/CL_0000236,97.5,195
VHFLargeIntestine,transverse colon,CD4+ T cell,http://purl.obolibrary.org/obo/CL_0000624,1048,2096
VHFLargeIntestine,transverse colon,CD57+ Enterocyte,http://purl.obolibrary.org/obo/CL_4033092,3,6
VHFLargeIntestine,transverse colon,CD66+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,932.5,1865
VHFLargeIntestine,transverse colon,CD7+ Immune,http://purl.obolibrary.org/obo/CL_0001028,43,86
VHFLargeIntestine,transverse colon,CD8+ T,http://purl.obolibrary.org/obo/CL_0000625,607,1214
VHFLargeIntestine,transverse colon,Cycling TA,http://purl.obolibrary.org/obo/CL_0009010,1115.5,2231
VHFLargeIntestine,transverse colon,DC,http://purl.obolibrary.org/obo/CL_0000451,402.5,805
VHFLargeIntestine,transverse colon,Endothelial,http://purl.obolibrary.org/obo/CL_0000071,2169.5,4339
VHFLargeIntestine,transverse colon,Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,2975,5950
VHFLargeIntestine,transverse colon,Goblet,http://purl.obolibrary.org/obo/CL_0000160,1768.5,3537
VHFLargeIntestine,transverse colon,ICC,http://purl.obolibrary.org/obo/CL_0002088,766.5,1533
VHFLargeIntestine,transverse colon,Lymphatic,http://purl.obolibrary.org/obo/CL_0002138,1070,2140
VHFLargeIntestine,transverse colon,M1 Macrophage,http://purl.obolibrary.org/obo/CL_0000863,53,106
VHFLargeIntestine,transverse colon,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,2596,5192
VHFLargeIntestine,transverse colon,MUC1+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,188,376
VHFLargeIntestine,transverse colon,NK,http://purl.obolibrary.org/obo/CL_0000623,43,86
VHFLargeIntestine,transverse colon,Nerve,http://purl.obolibrary.org/obo/CL_0000540,1722,3444
VHFLargeIntestine,transverse colon,Neuroendocrine,http://purl.obolibrary.org/obo/CL_0000165,128.5,257
VHFLargeIntestine,transverse colon,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,159,318
VHFLargeIntestine,transverse colon,Paneth,http://purl.obolibrary.org/obo/CL_0000510,331,331
VHFLargeIntestine,transverse colon,Plasma,http://purl.obolibrary.org/obo/CL_0000786,1151,2302
VHFLargeIntestine,transverse colon,Smooth muscle,http://purl.obolibrary.org/obo/CL_0002504,7799,15598
VHFLargeIntestine,transverse colon,Stroma,http://purl.obolibrary.org/obo/CL_0000499,4876.5,9753
VHFLargeIntestine,transverse colon,TA,http://purl.obolibrary.org/obo/CL_0009010,636,1272
VHFLungV1.2,Right Posterior Basal Bronchopulmonary Segment,B Cell,http://purl.obolibrary.org/obo/CL_0000236,191,191
VHFLungV1.2,Right Posterior Basal Bronchopulmonary Segment,CD4+ T Cell,http://purl.obolibrary.org/obo/CL_4033038,68003,68003
VHFLungV1.2,Right Posterior Basal Bronchopulmonary Segment,CD68+ Macrophage,https://purl.org/ccf/ASCTB-TEMP_cd68-macrophage,259113,259113
VHFLungV1.2,Right Posterior Basal Bronchopulmonary Segment,CD8+ T Cell,http://purl.obolibrary.org/obo/CL_4033039,7055,7055
VHFLungV1.2,Right Posterior Basal Bronchopulmonary Segment,Endothelial,http://purl.obolibrary.org/obo/CL_0000115,49444,49444
VHFLungV1.2,Right Posterior Basal Bronchopulmonary Segment,Smooth Muscle Cell,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle-cell,113656,113656
VHFLungV1.2,Right Posterior Basal Bronchopulmonary Segment,Type 2 Alveolar Epithelial Cell,http://purl.obolibrary.org/obo/CL_0002063,116218,116218
VHFSkin,skin,CD68,https://purl.org/ccf/ASCTB-TEMP_cd68,118.33333333333333333333,355
VHFSkin,skin,DDB2,https://purl.org/ccf/ASCTB-TEMP_ddb2,675,2025
VHFSkin,skin,Endothelial,http://purl.obolibrary.org/obo/CL_0000115,1811,5433
VHFSkin,skin,KI67,https://purl.org/ccf/ASCTB-TEMP_ki67,566.66666666666666666667,1700
VHFSkin,skin,P53,https://purl.org/ccf/ASCTB-TEMP_p53,214.66666666666666666667,644
VHFSkin,skin,T-Helper,http://purl.obolibrary.org/obo/CL_0000912,1030,3090
VHFSkin,skin,T-Killer,http://purl.obolibrary.org/obo/CL_0000910,35.66666666666666666667,107
VHFSkin,skin,T-Reg,http://purl.obolibrary.org/obo/CL_0000815,101.66666666666666666667,305
VHFSmallIntestine,ascending part of duodenum,B,http://purl.obolibrary.org/obo/CL_0000236,3781,7562
VHFSmallIntestine,ascending part of duodenum,CD4+ T cell,http://purl.obolibrary.org/obo/CL_0000624,2254.5,4509
VHFSmallIntestine,ascending part of duodenum,CD57+ Enterocyte,http://purl.obolibrary.org/obo/CL_4033092,1.5,3
VHFSmallIntestine,ascending part of duodenum,CD66+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,245,490
VHFSmallIntestine,ascending part of duodenum,CD7+ Immune,http://purl.obolibrary.org/obo/CL_0001028,69.5,139
VHFSmallIntestine,ascending part of duodenum,CD8+ T,http://purl.obolibrary.org/obo/CL_0000625,1822,3644
VHFSmallIntestine,ascending part of duodenum,Cycling TA,http://purl.obolibrary.org/obo/CL_0009010,1463,2926
VHFSmallIntestine,ascending part of duodenum,DC,http://purl.obolibrary.org/obo/CL_0000451,700.5,1401
VHFSmallIntestine,ascending part of duodenum,Endothelial,http://purl.obolibrary.org/obo/CL_0000071,2908,5816
VHFSmallIntestine,ascending part of duodenum,Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,2809.5,5619
VHFSmallIntestine,ascending part of duodenum,Goblet,http://purl.obolibrary.org/obo/CL_0000160,1046,2092
VHFSmallIntestine,ascending part of duodenum,ICC,http://purl.obolibrary.org/obo/CL_0002088,531,1062
VHFSmallIntestine,ascending part of duodenum,Lymphatic,http://purl.obolibrary.org/obo/CL_0002138,1273,2546
VHFSmallIntestine,ascending part of duodenum,M1 Macrophage,http://purl.obolibrary.org/obo/CL_0000863,105,210
VHFSmallIntestine,ascending part of duodenum,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,2106.5,4213
VHFSmallIntestine,ascending part of duodenum,MUC1+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,62.5,125
VHFSmallIntestine,ascending part of duodenum,NK,http://purl.obolibrary.org/obo/CL_0000623,85.5,171
VHFSmallIntestine,ascending part of duodenum,Nerve,http://purl.obolibrary.org/obo/CL_0000540,1503.5,3007
VHFSmallIntestine,ascending part of duodenum,Neuroendocrine,http://purl.obolibrary.org/obo/CL_0000165,127.5,255
VHFSmallIntestine,ascending part of duodenum,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,583.5,1167
VHFSmallIntestine,ascending part of duodenum,Paneth,http://purl.obolibrary.org/obo/CL_0000510,251,502
VHFSmallIntestine,ascending part of duodenum,Plasma,http://purl.obolibrary.org/obo/CL_0000786,389.5,779
VHFSmallIntestine,ascending part of duodenum,Smooth muscle,http://purl.obolibrary.org/obo/CL_0002504,6229.5,12459
VHFSmallIntestine,ascending part of duodenum,Stroma,http://purl.obolibrary.org/obo/CL_0000499,3023,6046
VHFSmallIntestine,ascending part of duodenum,TA,http://purl.obolibrary.org/obo/CL_0009010,1151,2302
VHFSmallIntestine,descending part of duodenum,B,http://purl.obolibrary.org/obo/CL_0000236,108.5,217
VHFSmallIntestine,descending part of duodenum,CD4+ T cell,http://purl.obolibrary.org/obo/CL_0000624,2481,4962
VHFSmallIntestine,descending part of duodenum,CD57+ Enterocyte,http://purl.obolibrary.org/obo/CL_4033092,97,194
VHFSmallIntestine,descending part of duodenum,CD66+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,454,908
VHFSmallIntestine,descending part of duodenum,CD7+ Immune,http://purl.obolibrary.org/obo/CL_0001028,48.5,97
VHFSmallIntestine,descending part of duodenum,CD8+ T,http://purl.obolibrary.org/obo/CL_0000625,1908,3816
VHFSmallIntestine,descending part of duodenum,Cycling TA,http://purl.obolibrary.org/obo/CL_0009010,5094,10188
VHFSmallIntestine,descending part of duodenum,DC,http://purl.obolibrary.org/obo/CL_0000451,590.5,1181
VHFSmallIntestine,descending part of duodenum,Endothelial,http://purl.obolibrary.org/obo/CL_0000071,3739,7478
VHFSmallIntestine,descending part of duodenum,Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,10343.5,20687
VHFSmallIntestine,descending part of duodenum,Goblet,http://purl.obolibrary.org/obo/CL_0000160,2839.5,5679
VHFSmallIntestine,descending part of duodenum,ICC,http://purl.obolibrary.org/obo/CL_0002088,509,1018
VHFSmallIntestine,descending part of duodenum,Lymphatic,http://purl.obolibrary.org/obo/CL_0002138,1399,2798
VHFSmallIntestine,descending part of duodenum,M1 Macrophage,http://purl.obolibrary.org/obo/CL_0000863,93,186
VHFSmallIntestine,descending part of duodenum,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,2294.5,4589
VHFSmallIntestine,descending part of duodenum,MUC1+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,494.5,989
VHFSmallIntestine,descending part of duodenum,NK,http://purl.obolibrary.org/obo/CL_0000623,121,242
VHFSmallIntestine,descending part of duodenum,Nerve,http://purl.obolibrary.org/obo/CL_0000540,1362.5,2725
VHFSmallIntestine,descending part of duodenum,Neuroendocrine,http://purl.obolibrary.org/obo/CL_0000165,314.5,629
VHFSmallIntestine,descending part of duodenum,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,158,316
VHFSmallIntestine,descending part of duodenum,Paneth,http://purl.obolibrary.org/obo/CL_0000510,601.5,1203
VHFSmallIntestine,descending part of duodenum,Plasma,http://purl.obolibrary.org/obo/CL_0000786,2128,4256
VHFSmallIntestine,descending part of duodenum,Smooth muscle,http://purl.obolibrary.org/obo/CL_0002504,3632,7264
VHFSmallIntestine,descending part of duodenum,Stroma,http://purl.obolibrary.org/obo/CL_0000499,2949.5,5899
VHFSmallIntestine,descending part of duodenum,TA,http://purl.obolibrary.org/obo/CL_0009010,1441,2882
VHFSmallIntestine,distal part of ileum,B,http://purl.obolibrary.org/obo/CL_0000236,81.5,163
VHFSmallIntestine,distal part of ileum,CD4+ T cell,http://purl.obolibrary.org/obo/CL_0000624,969.5,1939
VHFSmallIntestine,distal part of ileum,CD57+ Enterocyte,http://purl.obolibrary.org/obo/CL_4033092,1,2
VHFSmallIntestine,distal part of ileum,CD66+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,87,174
VHFSmallIntestine,distal part of ileum,CD7+ Immune,http://purl.obolibrary.org/obo/CL_0001028,38,76
VHFSmallIntestine,distal part of ileum,CD8+ T,http://purl.obolibrary.org/obo/CL_0000625,1618.5,3237
VHFSmallIntestine,distal part of ileum,Cycling TA,http://purl.obolibrary.org/obo/CL_0009010,1024.5,2049
VHFSmallIntestine,distal part of ileum,DC,http://purl.obolibrary.org/obo/CL_0000451,222.5,445
VHFSmallIntestine,distal part of ileum,Endothelial,http://purl.obolibrary.org/obo/CL_0000071,2009,4018
VHFSmallIntestine,distal part of ileum,Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,3114.5,6229
VHFSmallIntestine,distal part of ileum,Goblet,http://purl.obolibrary.org/obo/CL_0000160,1401.5,2803
VHFSmallIntestine,distal part of ileum,ICC,http://purl.obolibrary.org/obo/CL_0002088,396,792
VHFSmallIntestine,distal part of ileum,Lymphatic,http://purl.obolibrary.org/obo/CL_0002138,1285,2570
VHFSmallIntestine,distal part of ileum,M1 Macrophage,http://purl.obolibrary.org/obo/CL_0000863,30,60
VHFSmallIntestine,distal part of ileum,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,1702,3404
VHFSmallIntestine,distal part of ileum,MUC1+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,30.5,61
VHFSmallIntestine,distal part of ileum,NK,http://purl.obolibrary.org/obo/CL_0000623,32,64
VHFSmallIntestine,distal part of ileum,Nerve,http://purl.obolibrary.org/obo/CL_0000540,882,1764
VHFSmallIntestine,distal part of ileum,Neuroendocrine,http://purl.obolibrary.org/obo/CL_0000165,162.5,325
VHFSmallIntestine,distal part of ileum,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,89,178
VHFSmallIntestine,distal part of ileum,Paneth,http://purl.obolibrary.org/obo/CL_0000510,317.5,635
VHFSmallIntestine,distal part of ileum,Plasma,http://purl.obolibrary.org/obo/CL_0000786,689,1378
VHFSmallIntestine,distal part of ileum,Smooth muscle,http://purl.obolibrary.org/obo/CL_0002504,4364,8728
VHFSmallIntestine,distal part of ileum,Stroma,http://purl.obolibrary.org/obo/CL_0000499,3288.5,6577
VHFSmallIntestine,distal part of ileum,TA,http://purl.obolibrary.org/obo/CL_0009010,1471.5,2943
VHFSmallIntestine,horizontal part of duodenum,B,http://purl.obolibrary.org/obo/CL_0000236,3781,7562
VHFSmallIntestine,horizontal part of duodenum,CD4+ T cell,http://purl.obolibrary.org/obo/CL_0000624,2254.5,4509
VHFSmallIntestine,horizontal part of duodenum,CD57+ Enterocyte,http://purl.obolibrary.org/obo/CL_4033092,1.5,3
VHFSmallIntestine,horizontal part of duodenum,CD66+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,245,490
VHFSmallIntestine,horizontal part of duodenum,CD7+ Immune,http://purl.obolibrary.org/obo/CL_0001028,69.5,139
VHFSmallIntestine,horizontal part of duodenum,CD8+ T,http://purl.obolibrary.org/obo/CL_0000625,1822,3644
VHFSmallIntestine,horizontal part of duodenum,Cycling TA,http://purl.obolibrary.org/obo/CL_0009010,1463,2926
VHFSmallIntestine,horizontal part of duodenum,DC,http://purl.obolibrary.org/obo/CL_0000451,700.5,1401
VHFSmallIntestine,horizontal part of duodenum,Endothelial,http://purl.obolibrary.org/obo/CL_0000071,2908,5816
VHFSmallIntestine,horizontal part of duodenum,Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,2809.5,5619
VHFSmallIntestine,horizontal part of duodenum,Goblet,http://purl.obolibrary.org/obo/CL_0000160,1046,2092
VHFSmallIntestine,horizontal part of duodenum,ICC,http://purl.obolibrary.org/obo/CL_0002088,531,1062
VHFSmallIntestine,horizontal part of duodenum,Lymphatic,http://purl.obolibrary.org/obo/CL_0002138,1273,2546
VHFSmallIntestine,horizontal part of duodenum,M1 Macrophage,http://purl.obolibrary.org/obo/CL_0000863,105,210
VHFSmallIntestine,horizontal part of duodenum,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,2106.5,4213
VHFSmallIntestine,horizontal part of duodenum,MUC1+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,62.5,125
VHFSmallIntestine,horizontal part of duodenum,NK,http://purl.obolibrary.org/obo/CL_0000623,85.5,171
VHFSmallIntestine,horizontal part of duodenum,Nerve,http://purl.obolibrary.org/obo/CL_0000540,1503.5,3007
VHFSmallIntestine,horizontal part of duodenum,Neuroendocrine,http://purl.obolibrary.org/obo/CL_0000165,127.5,255
VHFSmallIntestine,horizontal part of duodenum,Neutrophil,http://purl.obolibrary.org/obo/CL_0000775,583.5,1167
VHFSmallIntestine,horizontal part of duodenum,Paneth,http://purl.obolibrary.org/obo/CL_0000510,251,502
VHFSmallIntestine,horizontal part of duodenum,Plasma,http://purl.obolibrary.org/obo/CL_0000786,389.5,779
VHFSmallIntestine,horizontal part of duodenum,Smooth muscle,http://purl.obolibrary.org/obo/CL_0002504,6229.5,12459
VHFSmallIntestine,horizontal part of duodenum,Stroma,http://purl.obolibrary.org/obo/CL_0000499,3023,6046
VHFSmallIntestine,horizontal part of duodenum,TA,http://purl.obolibrary.org/obo/CL_0009010,1151,2302
VHFSmallIntestine,ileum,B,http://purl.obolibrary.org/obo/CL_0000236,81.5,163
VHFSmallIntestine,ileum,CD4+ T cell,http://purl.obolibrary.org/obo/CL_0000624,969.5,1939
VHFSmallIntestine,ileum,CD57+ Enterocyte,http://purl.obolibrary.org/obo/CL_4033092,1,2
VHFSmallIntestine,ileum,CD66+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,87,174
VHFSmallIntestine,ileum,CD7+ Immune,http://purl.obolibrary.org/obo/CL_0001028,38,76
VHFSmallIntestine,ileum,CD8+ T,http://purl.obolibrary.org/obo/CL_0000625,1618.5,3237
VHFSmallIntestine,ileum,Cycling TA,http://purl.obolibrary.org/obo/CL_0009010,1024.5,2049
VHFSmallIntestine,ileum,DC,http://purl.obolibrary.org/obo/CL_0000451,222.5,445
VHFSmallIntestine,ileum,Endothelial,http://purl.obolibrary.org/obo/CL_0000071,2009,4018
VHFSmallIntestine,ileum,Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,3114.5,6229
VHFSmallIntestine,ileum,Goblet,http://purl.obolibrary.org/obo/CL_0000160,1401.5,2803
VHFSmallIntestine,ileum,ICC,http://purl.obolibrary.org/obo/CL_0002088,396,792
VHFSmallIntestine,ileum,Lymphatic,http://purl.obolibrary.org/obo/CL_0002138,1285,2570
VHFSmallIntestine,ileum,M1 Macrophage,http://purl.obolibrary.org/obo/CL_0000863,30,60
VHFSmallIntestine,ileum,M2 Macrophage,http://purl.obolibrary.org/obo/CL_0000890,1702,3404
VHFSmallIntestine,ileum,MUC1+ Enterocyte,http://purl.obolibrary.org/obo/CL_0000584,30.5,61
VHFSmallIntestine,ileum,NK,http://purl.obolibrary.org/obo/CL_0000623,32,64
VHFSmallIntestine,ileum,Nerve,http://purl.obolibrary.org/obo/CL_0000540,882,1764
