dataset,publication,publication_lead_author,publication_title
https://entity.api.hubmapconsortium.org/entities/40b8449d2e4edbf2168dfadaefd0ffe4,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/41dab04d801d21bfc99328c9e249cc68,,,
https://entity.api.hubmapconsortium.org/entities/453b06e1f62ec3e54d8380e4e974a5a5,,,
https://entity.api.hubmapconsortium.org/entities/4839e7564bc7676e781b8f3f9bfbf35b,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/4b3d4efca2e64a650e943c7bf63f9830,,,
https://entity.api.hubmapconsortium.org/entities/4c4a3047474bf43ea46ca99157c460e1,,,
https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/51bfd85763954248725ebf69f0dde5eb,,,
https://entity.api.hubmapconsortium.org/entities/524dc341a03c155b6f4140e9d72f9b1d,,,
https://entity.api.hubmapconsortium.org/entities/52ec5e111357f8fdd4ab2a3c5790cf4e,,,
https://entity.api.hubmapconsortium.org/entities/52ef1c33a11494b43d8979e0e6057caa,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/55452bd302046918eaeeffa62c5b5f03,,,
https://entity.api.hubmapconsortium.org/entities/59f7fa785f9dbd46f45758e22454e912,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/5d333ab22f05d83c6a5ba4848a50b058,,,
https://entity.api.hubmapconsortium.org/entities/5e2aaccdea5c209e217888f2c20ea64b,,,
https://entity.api.hubmapconsortium.org/entities/67d7b5a3fb4f64a1f714d4369fdedc16,,,
https://entity.api.hubmapconsortium.org/entities/69ede86e15f4c129ca8eff2bb9940b36,,,
https://entity.api.hubmapconsortium.org/entities/6cd63d0ee2c67c3be41e4be1522d9c07,,,
https://entity.api.hubmapconsortium.org/entities/6cd657565c709c832300336899a1e1ec,,,
https://entity.api.hubmapconsortium.org/entities/6efd19dc32f820a0e6be6a34973359b6,,,
https://entity.api.hubmapconsortium.org/entities/6fdfde6f88e34294b3cd58e070ebcba2,,,
https://entity.api.hubmapconsortium.org/entities/7034950e109586361e73c1b9ddb81346,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/71477f504b0069828a368009fa3ab1ad,,,
https://entity.api.hubmapconsortium.org/entities/746688ea37608c8dbbcc1805adc0413c,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/7500e7f02589f4b4e55641f09723c3de,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/79f8c7ec1b200dfe5b46d0bcfec02bd7,,,
https://entity.api.hubmapconsortium.org/entities/7b8380782bc3f9ba8dca693909477b66,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/7ed80889944d7b0276e84f179090d622,,,
https://entity.api.hubmapconsortium.org/entities/81c50251d7f1aa85eeb6c03be44443a6,,,
https://entity.api.hubmapconsortium.org/entities/846e56ed969922f1cb7a81619b175620,,,
https://entity.api.hubmapconsortium.org/entities/8704f735f701691de8ba8f88ebf01a77,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/8a5592389339a77ce7697f516aa721fe,,,
https://entity.api.hubmapconsortium.org/entities/8b65acdfecc504e9a96c84643c3ab02c,,,
https://entity.api.hubmapconsortium.org/entities/8c1ad4c380ae5477d0b7875fa47e867e,,,
https://entity.api.hubmapconsortium.org/entities/8cdb42ed1194255c74c8462b99bbd7ef,,,
https://entity.api.hubmapconsortium.org/entities/8eeca1a98041348bb14fd652b766661e,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/9308dab31ff0b18325f79a671cd6d833,,,
https://entity.api.hubmapconsortium.org/entities/9457860c1b69f7ec3e51a6b648eabf13,,,
https://entity.api.hubmapconsortium.org/entities/949827f25f423d54663f09596351795d,,,
https://entity.api.hubmapconsortium.org/entities/97c65df1d8fdc8d67c34a55e386fd430,,,
https://entity.api.hubmapconsortium.org/entities/9a36e5319429ec6aca5a8a9fef401929,,,
https://entity.api.hubmapconsortium.org/entities/9b03c4c79ef7bcd1e8992cd50ed3f482,,,
https://entity.api.hubmapconsortium.org/entities/9b18ca7a4c869239ddf80f0dbae7438d,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/9d85dec83a12ae900c5b7603cb74d6ca,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/9e28cdbdb5bc5b3cf7299f13635eebc9,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/a19973065eec1489f4d6a308e73da275,,,
https://entity.api.hubmapconsortium.org/entities/a24771788dc2d572e267badeb701161d,,,
https://entity.api.hubmapconsortium.org/entities/a5729f859fc944c76f77fc74a1710e3b,,,
https://entity.api.hubmapconsortium.org/entities/a6bfa5ab516fcc24137cdd3ce3971e2c,,,
https://entity.api.hubmapconsortium.org/entities/a7ecf4fd858a58dcaa3bab5df455065b,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/aaedb5272190e61bf557d3b0a1bc591f,,,
https://entity.api.hubmapconsortium.org/entities/abcc3410656bc854cf5e0abdee3de738,,,
https://entity.api.hubmapconsortium.org/entities/b921c30d5077581c016d87d4f4c9ff19,,,
https://entity.api.hubmapconsortium.org/entities/baf7cfd920bea2bbc0b6cd7d00ec1789,,,
https://entity.api.hubmapconsortium.org/entities/be815eafcdc11825037586353cf34b86,,,
https://entity.api.hubmapconsortium.org/entities/be9a0e3119ea00dc156eff7ca346f46e,,,
https://entity.api.hubmapconsortium.org/entities/c05a38c5210b870281b5aea01e290339,,,
https://entity.api.hubmapconsortium.org/entities/c0f9540056469f86daa7c7a363dfb0bd,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/c1a0c043d0a986d71552091cc1b09742,,,
https://entity.api.hubmapconsortium.org/entities/c3e09a5698adbd3308d75c91eb7ff802,,,
https://entity.api.hubmapconsortium.org/entities/c6bb00096b0cf40751f9d6003fb730c7,,,
https://entity.api.hubmapconsortium.org/entities/c6c0cca1d093fcdb8d72bd18053a7940,,,
https://entity.api.hubmapconsortium.org/entities/ccf899abde825d51b03ad91028483ac1,,,
https://entity.api.hubmapconsortium.org/entities/ce30489adeb0c18b028055b8b60707ca,https://doi.org/10.1038/s42003-023-04991-z,,
https://entity.api.hubmapconsortium.org/entities/cf25bdcd6bae8045f6b88bb3c9a32207,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/d1af36911148fdd7001fd4eebe7222f1,,,
https://entity.api.hubmapconsortium.org/entities/d1d10cfa18d059a96365998fe6406ca9,,,
https://entity.api.hubmapconsortium.org/entities/d1e9f509063984326570cf603c5654f2,,,
https://entity.api.hubmapconsortium.org/entities/dc4f4778dd04263c0660addcc93b3807,,,
https://entity.api.hubmapconsortium.org/entities/e375a44f5cf5457c8f9b1132574c2436,,,
https://entity.api.hubmapconsortium.org/entities/e45724a72ab0e7d7b283451836dd983e,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/e65175561b4b17da5352e3837aa0e497,,,
https://entity.api.hubmapconsortium.org/entities/e7b70f4c1b3cb934e45fc4114a4fca28,,,
https://entity.api.hubmapconsortium.org/entities/eb961e5dc50239d35f5398903c64e2b9,,,
https://entity.api.hubmapconsortium.org/entities/ec8f9880b5dda90c3c6017ba670097a9,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/ec9405ca3fa9c22273927f0d57c8cc97,,,
https://entity.api.hubmapconsortium.org/entities/efaecdc1565274900386733cf1661ca6,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/f2647d9533956fdb12da6b1fc6254441,,,
https://entity.api.hubmapconsortium.org/entities/f7b14f3298c0676d8cc5b127e72c8bc7,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/f85a3bfcde06f603102506c851dd76a0,,,
https://entity.api.hubmapconsortium.org/entities/fb94e862fe33f171de6e07d2d207d0de,,,
https://entity.api.hubmapconsortium.org/entities/fbb43e7c05d88c8700af94a32cb4e21d,,,
https://entity.api.hubmapconsortium.org/entities/fd0b0c1d050010de3520492147aacef4,,,
https://entity.api.hubmapconsortium.org/entities/fd57a928d9f3cee7e95d284f1d5b9935,,,
https://entity.api.hubmapconsortium.org/entities/fee4cf0e7da557d3ef5c535b5417ed7a,,,
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$apex%20of%20heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková,Cells of the adult human heart
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20left%20ventricle,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková,Cells of the adult human heart
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$heart%20right%20ventricle,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková,Cells of the adult human heart
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D1$left%20cardiac%20atrium,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková,Cells of the adult human heart
https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$apex%20of%20heart,https://doi.org/10.1038/s41586-020-2797-4,Monika Litviňuková,Cells of the adult human heart
https://entity.api.hubmapconsortium.org/entities/33b9c54d7c295897826e1e5271d4fc24,,,
https://entity.api.hubmapconsortium.org/entities/33c0ce043ae331ea23fc80023428e534,,,
https://entity.api.hubmapconsortium.org/entities/35234b5e3eda236bb80ef3722da366f7,,,
https://entity.api.hubmapconsortium.org/entities/35e9bf0f58152ceb6f4d01052ac8867d,,,
https://entity.api.hubmapconsortium.org/entities/39e55aa4b6953651230feff506c00fec,,,
https://entity.api.hubmapconsortium.org/entities/3c1b10bc912c60c9afc36b7423695236,,,
https://entity.api.hubmapconsortium.org/entities/3d0bf870aaa607cd0bd0146a461ea0ac,,,
https://entity.api.hubmapconsortium.org/entities/3e1d2641c370e6d6c47ff51d34fe5a58,,,
https://entity.api.hubmapconsortium.org/entities/3ff97368165004ae9e3b799cef261a2a,,,
https://entity.api.hubmapconsortium.org/entities/42ab155ddff1d33fe1c505c067828614,,,
https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/494be3179855c071121a9307e0e84683,,,
https://entity.api.hubmapconsortium.org/entities/4c435d2297941eafda7fe30f327f88ec,,,
https://entity.api.hubmapconsortium.org/entities/5039cf8619f6f8b5b4a14af1037e1d1f,,,
https://entity.api.hubmapconsortium.org/entities/51bc718e411810044e4258dae80ff044,,,
https://entity.api.hubmapconsortium.org/entities/56060793c38c82d8c312e5e05d5d189b,,,
https://entity.api.hubmapconsortium.org/entities/56742ee7dcbe8b03d964f519009db12d,,,
https://entity.api.hubmapconsortium.org/entities/56cbda4789f04d79c0c3dffe21816d48,,,
https://entity.api.hubmapconsortium.org/entities/578f1282276ddc1cc4c4817e4950f13c,,,
https://entity.api.hubmapconsortium.org/entities/5908774e08f8a32737cdfe70e868a944,,,
https://entity.api.hubmapconsortium.org/entities/59249f23ecdcc975c90de9a1956a5285,,,
https://entity.api.hubmapconsortium.org/entities/59f249caa2fe225f030205c2abd86051,https://doi.org/10.1038/s42003-023-04991-z,,
https://entity.api.hubmapconsortium.org/entities/5a5ca03fa623602d9a859224aa40ace4,,,
https://entity.api.hubmapconsortium.org/entities/5e919343564577bb99b140142061fd5f,,,
https://entity.api.hubmapconsortium.org/entities/5ee240959c96b49d960702755478b9fc,,,
https://entity.api.hubmapconsortium.org/entities/615462a0e4aa133d8b19644c404e3eeb,,,
https://entity.api.hubmapconsortium.org/entities/63349325056ccff582f1d095055c7e12,,,
https://entity.api.hubmapconsortium.org/entities/634511b7c63c16cfb51dc867c65cfc91,,,
https://entity.api.hubmapconsortium.org/entities/699e1e0966bf3bc53e8a114eff9c75d0,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/6b5d4d3a6af69a3bb82c4768cd24396c,,,
https://entity.api.hubmapconsortium.org/entities/6c4582697caa32064baebc97cade18ef,,,
https://entity.api.hubmapconsortium.org/entities/6c57274e7a40413dc042ec32442a228b,,,
https://entity.api.hubmapconsortium.org/entities/6c75548f017fe5891f2ddc91566565f0,https://doi.org/10.1038/s42003-023-04991-z,,
https://entity.api.hubmapconsortium.org/entities/6e1db473492095ccc2f1393d7259b9c0,,,
https://entity.api.hubmapconsortium.org/entities/6f1b0a72a5e10af1474cec9a8804b8f5,,,
https://entity.api.hubmapconsortium.org/entities/7017034c816444f6acb469834e53344f,,,
https://entity.api.hubmapconsortium.org/entities/704d16116f29994ab0e714f4afdb5516,,,
https://entity.api.hubmapconsortium.org/entities/71719ade6924098f772d4063541a50f3,,,
https://entity.api.hubmapconsortium.org/entities/72b0dc83701c045d954b457baed40697,https://doi.org/10.1038/s42003-023-04991-z,,
https://entity.api.hubmapconsortium.org/entities/739184f7ec84d93a35360cde81cc026c,,,
https://entity.api.hubmapconsortium.org/entities/74e09cbb91aba06b48429651cb388940,,,
https://entity.api.hubmapconsortium.org/entities/7646a8a89555a123a56446b66c183d58,,,
https://entity.api.hubmapconsortium.org/entities/7c9e07c96d144536525b1f889acee14d,,,
https://entity.api.hubmapconsortium.org/entities/898138b7f45a67c574e9955fb400e9be,,,
https://entity.api.hubmapconsortium.org/entities/8c5e705001d5cc1c40dbd963ad848486,,,
https://entity.api.hubmapconsortium.org/entities/8d631eee88855ac59155edca2a3bc1ca,,,
https://entity.api.hubmapconsortium.org/entities/9458b342e7a9bad77887b60ca42b6a26,,,
https://entity.api.hubmapconsortium.org/entities/9543f0b5e921d865e57a9fe3e4e62f4e,,,
https://entity.api.hubmapconsortium.org/entities/985b97a1645baa3d7dffd4c0e13adbb6,,,
https://entity.api.hubmapconsortium.org/entities/9bc5d8fc743fd4dd610586ca720976f1,,,
https://entity.api.hubmapconsortium.org/entities/9e91d1be412466551533cce5594450cb,,,
https://entity.api.hubmapconsortium.org/entities/9fe24e50c8b8b77d86900ee4beecef69,,,
https://entity.api.hubmapconsortium.org/entities/a39f501df340b605a58dc492f51c05db,,,
https://entity.api.hubmapconsortium.org/entities/a44f5dbe2472dac447b0f91a24da8b30,,,
https://entity.api.hubmapconsortium.org/entities/a95f2c79bb637141f7e6874eddc8e274,,,
https://entity.api.hubmapconsortium.org/entities/ad312fba7d484a57f4a9b0d05977b521,,,
https://entity.api.hubmapconsortium.org/entities/aece0d5303d9ce959cdab34a9e9f3003,,,
https://entity.api.hubmapconsortium.org/entities/b05c21f9c94ce1a22a9694cd0fe0291e,,,
https://entity.api.hubmapconsortium.org/entities/b23c6f176280ad4c9fe8f74509cb6cf6,,,
https://entity.api.hubmapconsortium.org/entities/b2ab05f290c0740c3198f020cd70e78d,,,
https://entity.api.hubmapconsortium.org/entities/b95f34761c252ebbd1e482cd9afae73f,,,
https://entity.api.hubmapconsortium.org/entities/be103f95cc6c1a3e48f099d1bd149a49,,,
https://entity.api.hubmapconsortium.org/entities/c14b104f9e44511ddf82697bce0d1901,,,
https://entity.api.hubmapconsortium.org/entities/ccbad4ffd323265937b842ea36ada4ad,,,
https://entity.api.hubmapconsortium.org/entities/ceeb65e769fd592cbc9caad267cbe4fe,https://doi.org/10.1038/s41586-023-05915-x,,
https://entity.api.hubmapconsortium.org/entities/d482512016a61ef479960e2cb58552f2,,,
https://entity.api.hubmapconsortium.org/entities/d67c61063b82f6479e93133bdd8949fb,,,
https://entity.api.hubmapconsortium.org/entities/dbe24793ebc30c47e241150cccf4b0d1,,,
https://entity.api.hubmapconsortium.org/entities/dc535e26fd17b8286a57d6dcd734c648,,,
https://entity.api.hubmapconsortium.org/entities/dd3e6da115fd13eee62d9a4fba2324ae,,,
https://entity.api.hubmapconsortium.org/entities/e010f7505632d7b6eeda25b349383149,,,
https://entity.api.hubmapconsortium.org/entities/e5f7a14d93659bd0b8dc2819ffa9bc4b,,,
https://entity.api.hubmapconsortium.org/entities/ec7ebe15feec075a0299979b0350dd3a,,,
https://entity.api.hubmapconsortium.org/entities/ec85791b4b73e76bf32bb40bad60fb50,https://doi.org/10.1038/s42003-023-04991-z,,
https://entity.api.hubmapconsortium.org/entities/edfca1e982b712389bcc67d40d148a53,,,
https://entity.api.hubmapconsortium.org/entities/f220c9e7bcaea3a87162cbe61287ea4d,,,
https://entity.api.hubmapconsortium.org/entities/f3256b912f001d1b58877100b96e38a2,,,
