organ,organ_id,as_label,as_volume,rui_location_one_as_count,rui_location_count,rui_locations_with_ct,rui_locations_no_ct,ct_not_in_hra,ct_in_hra,ct_from_hra_only,experimental_ct_count,ct_labels_from_experimental_data,predicted_cells_per_ct
VHFLargeIntestine,UBERON:0000059,sigmoid colon,30343.70958932816,2,2,1,1,20,5,37,25,NK; CD66+ Enterocyte; Enterocyte; B; Plasma; TA; Paneth; CD7+ Immune; MUC1+ Enterocyte; CD57+ Enterocyte; Cycling TA; DC; ICC; Smooth muscle; M2 Macrophage; M1 Macrophage; Neuroendocrine; Stroma; Goblet; Endothelial; Lymphatic; Nerve; Neutrophil; CD4+ T cell; CD8+ T,848.04
VHFLargeIntestine,UBERON:0000059,transverse colon,171672.2417935184,2,2,2,0,20,5,37,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Plasma; TA; CD57+ Enterocyte; CD7+ Immune; Goblet; Smooth muscle; MUC1+ Enterocyte; Enterocyte; NK; Endothelial; Paneth; Cycling TA; DC; M2 Macrophage; ICC; M1 Macrophage; B; Neuroendocrine; Stroma; CD66+ Enterocyte,1300.64
VHFLeftKidney,UBERON:0004538,outer cortex of kidney,132321.2564316727,1,3,2,1,36,1,1,37,Vascular Smooth Muscle / Pericyte; T; Cortical Thick Ascending Limb; Cortical Collecting Duct Principal; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Mesangial; Distal Convoluted Tubule Type 1; Parietal Epithelial; Peritubular Capilary Endothelial ; Intercalated Type B; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Podocyte; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Glomerular Capillary Endothelial; Ascending Vasa Recta Endothelial; Descending Vasa Recta Endothelial ; Outer Medullary Collecting Duct Principal; Lymphatic Endothelial; Afferent / Efferent Arteriole Endothelial; Papillary Tip Epithelial; Cortical Vascular Smooth Muscle / Pericyte; B; Non-classical monocyte; Natural Killer T; Fibroblast,166.703125
VHFLeftKidney,UBERON:0004538,renal column,72301.89436880287,0,2,1,1,26,1,1,27,Fibroblast; Descending Vasa Recta Endothelial ; Peritubular Capilary Endothelial ; Outer Medullary Collecting Duct Intercalated Type A; Inner Medullary Collecting Duct; Ascending Vasa Recta Endothelial; Connecting Tubule; Cortical Collecting Duct Intercalated Type A; Cortical Thick Ascending Limb; Medullary Thick Ascending Limb; Glomerular Capillary Endothelial; Cortical Vascular Smooth Muscle / Pericyte; Podocyte; Afferent / Efferent Arteriole Endothelial; Medullary Fibroblast; Cortical Collecting Duct Principal; Vascular Smooth Muscle / Pericyte; Macula Densa; Descending Thin Limb Type 1; Distal Convoluted Tubule Type 1; Descending Thin Limb Type 3; Ascending Thin Limb; Descending Thin Limb Type 2; Connecting Tubule Principal; Proximal Tubule Epithelial Segment 3; Parietal Epithelial; Outer Medullary Collecting Duct Principal,216.48148148148148148148
VHFLeftKidney,UBERON:0004538,renal pyramid,4416.41324098637,4,6,3,3,32,2,1,34,Neutrophil; Fibroblast; Proximal Tubule Epithelial Segment 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Inner Medullary Collecting Duct; Outer Medullary Collecting Duct Principal; Cortical Vascular Smooth Muscle / Pericyte; Distal Convoluted Tubule Type 1; Cortical Collecting Duct Principal; Medullary Fibroblast; M2 Macrophage; Descending Vasa Recta Endothelial ; Connecting Tubule Intercalated Type A; Parietal Epithelial; Cortical Thick Ascending Limb; Macula Densa; Connecting Tubule Principal; Glomerular Capillary Endothelial; Connecting Tubule; Ascending Vasa Recta Endothelial; Vascular Smooth Muscle / Pericyte; Outer Medullary Collecting Duct Intercalated Type A; Lymphatic Endothelial; Descending Thin Limb Type 3; Peritubular Capilary Endothelial ; Intercalated Type B; Ascending Thin Limb; Afferent / Efferent Arteriole Endothelial; Papillary Tip Epithelial; Monocyte-derived; Podocyte,193
VHFLeftUreter,UBERON:0001223,left ureter,668.6659597939507,2,2,1,1,19,1,0,20,"Fibroblast; Ascending Vasa Recta Endothelial; Descending Thin Limb Type 1; M2 Macrophage; Papillary Tip Epithelial; Distal Convoluted Tubule Type 1; Vascular Smooth Muscle / Pericyte; Descending Thin Limb Type 2; Medullary Fibroblast; Parietal Epithelial; Inner Medullary Collecting Duct; Connecting Tubule; Cortical Collecting Duct Principal; Cortical Collecting Duct Intercalated Type A; Cortical Vascular Smooth Muscle / Pericyte; Afferent / Efferent Arteriole Endothelial; Peritubular Capilary Endothelial ; Connecting Tubule Principal; Outer Medullary Collecting Duct Intercalated Type A; Descending Vasa Recta Endothelial ",519.9
VHFLung,UBERON:0001004,Lateral segmental bronchus,588.9754895789944,0,1,1,0,1,27,0,28,myofibroblast cell; T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; B cell; dendritic cell; endothelial cell of artery; fibroblast; macrophage; mast cell; monocyte; endothelial cell; alveolar macrophage; basal cell; chondrocyte; ciliated cell; club cell; epithelial cell; lung neuroendocrine cell; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; blood vessel endothelial cell; goblet cell; enucleate erythrocyte,159.8
VHFLung,UBERON:0001004,Left apical bronchopulmonary segment,113080.2759038704,0,1,1,0,2,4,0,6,Endothelial cell; Epithelial cell; Fibroblast; Muscle; Immune (myeloid); Immune (lymphocyte),2210
VHFLung,UBERON:0001004,Left posterior bronchopulmonary segment,155013.6722653357,0,1,1,0,2,4,0,6,Endothelial cell; Epithelial cell; Fibroblast; Muscle; Immune (myeloid); Immune (lymphocyte),2210
VHFLung,UBERON:0001004,Right Lateral Bronchopulmonary Segment,83916.23058980214,0,5,1,4,1,27,0,28,dendritic cell; endothelial cell of artery; fibroblast; macrophage; mast cell; monocyte; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; blood vessel endothelial cell; goblet cell; enucleate erythrocyte; endothelial cell; alveolar macrophage; basal cell; chondrocyte; ciliated cell; club cell; epithelial cell; lung neuroendocrine cell; myofibroblast cell; T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; B cell,159.8
VHFLung,UBERON:0001004,Right Medial Bronchopulmonary Segment,149921.3888392674,1,6,1,5,1,27,0,28,endothelial cell; alveolar macrophage; basal cell; chondrocyte; ciliated cell; club cell; epithelial cell; lung neuroendocrine cell; myofibroblast cell; T cell; type I pneumocyte; type II pneumocyte; vascular associated smooth muscle cell; B cell; dendritic cell; endothelial cell of artery; fibroblast; macrophage; mast cell; monocyte; native cell; natural killer cell; pericyte; smooth muscle cell; vein endothelial cell; blood vessel endothelial cell; goblet cell; enucleate erythrocyte,159.8
VHFRightKidney,UBERON:0004539,outer cortex of kidney,84566.4834520329,1,3,1,2,26,1,1,27,Vascular Smooth Muscle / Pericyte; Cortical Thick Ascending Limb; Cortical Collecting Duct Principal; Outer Medullary Collecting Duct Intercalated Type A; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Distal Convoluted Tubule Type 1; Parietal Epithelial; Peritubular Capilary Endothelial ; Intercalated Type B; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Glomerular Capillary Endothelial; Ascending Vasa Recta Endothelial; Descending Vasa Recta Endothelial ; Outer Medullary Collecting Duct Principal; Lymphatic Endothelial; Afferent / Efferent Arteriole Endothelial; Fibroblast,135.18518518518518518519
VHFRightKidney,UBERON:0004539,renal pyramid,2735.942439164323,3,4,3,1,32,2,1,34,Neutrophil; Fibroblast; Proximal Tubule Epithelial Segment 3; Descending Thin Limb Type 2; Medullary Thick Ascending Limb; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Inner Medullary Collecting Duct; Outer Medullary Collecting Duct Principal; Cortical Vascular Smooth Muscle / Pericyte; Distal Convoluted Tubule Type 1; Cortical Collecting Duct Principal; Medullary Fibroblast; M2 Macrophage; Descending Vasa Recta Endothelial ; Parietal Epithelial; Cortical Thick Ascending Limb; Macula Densa; Connecting Tubule Principal; Glomerular Capillary Endothelial; Connecting Tubule; Ascending Vasa Recta Endothelial; Vascular Smooth Muscle / Pericyte; Outer Medullary Collecting Duct Intercalated Type A; Lymphatic Endothelial; Descending Thin Limb Type 3; Peritubular Capilary Endothelial ; Intercalated Type B; Ascending Thin Limb; Afferent / Efferent Arteriole Endothelial; Mesangial; Proximal Tubule Epithelial Segment 2; Papillary Tip Epithelial; Renin-positive Juxtaglomerular Granular,211.17333333333333333333
VHFRightMammaryGland,FMA:57987,Interlobar adipose tissue of right mammary gland,726890.7114561738,1,1,1,0,2,4,0,6,Endothelial cell; Epithelial cell; Fibroblast; Muscle; Immune (myeloid); Adipocyte,574.70588235294117647059
VHFSkin,UBERON:0002097,skin of body,1833227.326257925,4,4,1,3,5,4,36,9,Epithelial cell; Fibroblast; Muscle; Other; Immune (myeloid); Melanocyte; Epithelial cell (keratinocyte); Adipocyte; Endothelial cell,36.22222222222222222222
VHFSmallIntestine,UBERON:0002108,ascending part of duodenum,2636.943136977779,0,2,2,0,20,5,0,25,B; Stroma; MUC1+ Enterocyte; M1 Macrophage; CD7+ Immune; Plasma; Enterocyte; DC; CD57+ Enterocyte; Endothelial; Cycling TA; Paneth; Goblet; Neuroendocrine; TA; ICC; Smooth muscle; CD66+ Enterocyte; NK; M2 Macrophage; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve,1380.9
VHFSmallIntestine,UBERON:0002108,descending part of duodenum,4498.965831563491,0,2,1,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Stroma; Enterocyte; DC; Plasma; Goblet; Smooth muscle; M1 Macrophage; Endothelial; NK; CD66+ Enterocyte; TA; Cycling TA; Neuroendocrine; B; CD7+ Immune; M2 Macrophage; Paneth; CD57+ Enterocyte; MUC1+ Enterocyte; ICC,2673.8
VHFSmallIntestine,UBERON:0002108,distal part of ileum,4170.360444862809,0,2,2,0,20,5,29,25,Stroma; CD66+ Enterocyte; CD7+ Immune; Enterocyte; ICC; Plasma; DC; M2 Macrophage; CD57+ Enterocyte; Goblet; B; TA; Paneth; NK; Endothelial; M1 Macrophage; Neuroendocrine; Smooth muscle; Cycling TA; MUC1+ Enterocyte; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve,1011.06431535269709543568
VHFSmallIntestine,UBERON:0002108,horizontal part of duodenum,4974.074167058989,0,2,2,0,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; M2 Macrophage; B; Stroma; MUC1+ Enterocyte; M1 Macrophage; CD7+ Immune; Plasma; Enterocyte; DC; CD57+ Enterocyte; Endothelial; Cycling TA; Paneth; Goblet; Neuroendocrine; TA; ICC; Smooth muscle; CD66+ Enterocyte; NK,1380.9
VHFSmallIntestine,UBERON:0002108,ileum,48943.48376722476,0,2,2,0,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Goblet; Endothelial; M2 Macrophage; DC; CD7+ Immune; B; Enterocyte; Stroma; CD57+ Enterocyte; ICC; Paneth; Smooth muscle; NK; CD66+ Enterocyte; M1 Macrophage; Plasma; Neuroendocrine; TA; MUC1+ Enterocyte; Cycling TA,1012.28
VHFSmallIntestine,UBERON:0002108,jejunum,32188.42710108468,1,1,1,0,20,5,29,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; CD66+ Enterocyte; Cycling TA; B; M1 Macrophage; TA; Paneth; NK; Plasma; Stroma; Endothelial; Goblet; MUC1+ Enterocyte; CD7+ Immune; Smooth muscle; Neuroendocrine; ICC; Enterocyte; DC; CD57+ Enterocyte; M2 Macrophage,1759.60165975103734439834
VHFSmallIntestine,UBERON:0002108,superior part of duodenum,6614.696747237637,0,2,1,1,20,5,0,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Stroma; Enterocyte; DC; Plasma; Goblet; Smooth muscle; M1 Macrophage; Endothelial; NK; CD66+ Enterocyte; TA; Cycling TA; Neuroendocrine; B; CD7+ Immune; M2 Macrophage; Paneth; CD57+ Enterocyte; MUC1+ Enterocyte; ICC,2673.8
VHMHeart,UBERON:0000948,aortic valve,3027.459749680611,0,1,1,0,4,22,2,26,"endothelial cell of lymphatic vessel; epicardial adipocyte; fibroblast; macrophage; mast cell; mature NK T cell; mesothelial cell; monocyte; native cell; natural killer cell; neural cell; pericyte; smooth muscle cell; vein endothelial cell; activated CD4-positive, alpha-beta T cell; regular atrial cardiac myocyte; activated CD8-positive, alpha-beta T cell; CD14-positive, CD16-positive monocyte; endothelial cell; B cell; capillary endothelial cell; CD14-positive monocyte; CD4-positive, alpha-beta cytotoxic T cell; CD8-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell of artery",263.20454545454545454545
VHMHeart,UBERON:0000948,heart left ventricle,121604.2070274211,11,12,11,1,22,24,22,46,"Fibroblast; B cell; capillary endothelial cell; CD14-positive monocyte; CD4-positive, alpha-beta cytotoxic T cell; CD8-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell of artery; endothelial cell of lymphatic vessel; epicardial adipocyte; fibroblast; regular ventricular cardiac myocyte; activated CD4-positive, alpha-beta T cell; B; Neuronal; Monocyte/cDC; Mast; NK; Adipocyte; Mesothelial; Venous Endothelial; Endocardial; Pericyte; Endothelial; Macrophage; T; Smooth Muscle; Atrial Cardiomyocyte; Lymphatic Endothelial; Arterial Endothelial; Ventricular Cardiomycoyte; Capillary Endothelial; activated CD8-positive, alpha-beta T cell; CD14-positive, CD16-positive monocyte; endothelial cell; macrophage; mast cell; mature NK T cell; mesothelial cell; monocyte; native cell; natural killer cell; neural cell; pericyte; smooth muscle cell; vein endothelial cell",869.45880843785632839225
VHMHeart,UBERON:0000948,heart right ventricle,73988.45321948585,2,3,3,0,21,24,22,45,"endothelial cell; neural cell; mesothelial cell; monocyte; native cell; natural killer cell; Fibroblast; B cell; capillary endothelial cell; CD14-positive monocyte; CD4-positive, alpha-beta cytotoxic T cell; pericyte; smooth muscle cell; vein endothelial cell; Macrophage; activated CD4-positive, alpha-beta T cell; activated CD8-positive, alpha-beta T cell; CD14-positive, CD16-positive monocyte; regular ventricular cardiac myocyte; Mast; Atrial Cardiomyocyte; Smooth Muscle; Lymphatic Endothelial; Pericyte; Arterial Endothelial; Ventricular Cardiomycoyte; Neuronal; Venous Endothelial; NK; T; Mesothelial; Endocardial; Capillary Endothelial; Monocyte/cDC; Adipocyte; B; CD8-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell of artery; endothelial cell of lymphatic vessel; epicardial adipocyte; macrophage; mast cell; mature NK T cell; fibroblast",403.70528483184625943720
VHMHeart,UBERON:0000948,interventricular septum,28091.8760666331,0,1,1,0,4,22,19,26,"activated CD4-positive, alpha-beta T cell; vein endothelial cell; activated CD8-positive, alpha-beta T cell; CD14-positive, CD16-positive monocyte; regular ventricular cardiac myocyte; epicardial adipocyte; fibroblast; macrophage; CD14-positive monocyte; CD4-positive, alpha-beta cytotoxic T cell; CD8-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell of artery; endothelial cell of lymphatic vessel; mesothelial cell; monocyte; native cell; natural killer cell; neural cell; pericyte; smooth muscle cell; mast cell; mature NK T cell; endothelial cell; B cell; capillary endothelial cell",267.57022767075306479860
VHMHeart,UBERON:0000948,left cardiac atrium,31346.0636820313,0,1,1,0,4,22,22,26,"pericyte; smooth muscle cell; vein endothelial cell; activated CD4-positive, alpha-beta T cell; regular atrial cardiac myocyte; activated CD8-positive, alpha-beta T cell; CD14-positive, CD16-positive monocyte; endothelial cell; B cell; capillary endothelial cell; CD14-positive monocyte; CD4-positive, alpha-beta cytotoxic T cell; CD8-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell of artery; endothelial cell of lymphatic vessel; epicardial adipocyte; fibroblast; macrophage; mast cell; mature NK T cell; mesothelial cell; monocyte; native cell; natural killer cell; neural cell",261.42472556194458964976
VHMHeart,UBERON:0000948,right cardiac atrium,27714.91711157488,2,2,2,0,8,25,26,33,"CD14-positive, CD16-positive monocyte; activated CD8-positive, alpha-beta T cell; Glia; Immune (myeloid); Adipocyte; Immune (lymphocyte); regular atrial cardiac myocyte; activated CD4-positive, alpha-beta T cell; monocyte; native cell; natural killer cell; neural cell; pericyte; smooth muscle cell; vein endothelial cell; endothelial cell; Endothelial cell; Fibroblast; Muscle; B cell; capillary endothelial cell; CD14-positive monocyte; CD4-positive, alpha-beta cytotoxic T cell; CD8-positive, alpha-beta cytotoxic T cell; dendritic cell; endothelial cell of artery; endothelial cell of lymphatic vessel; epicardial adipocyte; fibroblast; mast cell; mature NK T cell; mesothelial cell; macrophage",222.15608108108108108108
VHMLargeIntestine,UBERON:0000059,ascending colon,238660.6294253222,6,6,4,2,20,5,37,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; ICC; Goblet; Stroma; CD7+ Immune; Smooth muscle; Enterocyte; DC; CD66+ Enterocyte; M2 Macrophage; Plasma; MUC1+ Enterocyte; B; TA; Cycling TA; Paneth; M1 Macrophage; NK; CD57+ Enterocyte; Endothelial; Neuroendocrine,1450.84
VHMLargeIntestine,UBERON:0000059,descending colon,119090.41265265169,7,7,5,2,20,5,37,25,Enterocyte; Neuroendocrine; TA; MUC1+ Enterocyte; Cycling TA; Endothelial; NK; Goblet; DC; Stroma; M2 Macrophage; Plasma; ICC; Smooth muscle; CD57+ Enterocyte; Paneth; CD66+ Enterocyte; CD7+ Immune; B; M1 Macrophage; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve,1764.736
VHMLargeIntestine,UBERON:0000059,rectum,55500.59872139351,0,6,4,2,20,5,36,25,ICC; Goblet; NK; CD66+ Enterocyte; Enterocyte; B; Plasma; Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; MUC1+ Enterocyte; Paneth; DC; M1 Macrophage; Smooth muscle; Stroma; CD57+ Enterocyte; Endothelial; M2 Macrophage; Cycling TA; Neuroendocrine; TA; CD7+ Immune,1408.87
VHMLargeIntestine,UBERON:0000059,sigmoid colon,80118.30615779269,0,6,4,2,20,5,37,25,NK; CD66+ Enterocyte; Enterocyte; B; Plasma; TA; Paneth; CD7+ Immune; MUC1+ Enterocyte; CD57+ Enterocyte; Cycling TA; DC; ICC; Smooth muscle; M2 Macrophage; M1 Macrophage; Neuroendocrine; Stroma; Goblet; Endothelial; Lymphatic; Nerve; Neutrophil; CD4+ T cell; CD8+ T,1408.87
VHMLargeIntestine,UBERON:0000059,transverse colon,364972.6139651585,5,5,4,1,20,5,37,25,Neutrophil; CD4+ T cell; CD8+ T; Lymphatic; Nerve; Plasma; TA; CD57+ Enterocyte; CD7+ Immune; Goblet; Smooth muscle; MUC1+ Enterocyte; Enterocyte; NK; Endothelial; Paneth; Cycling TA; DC; M2 Macrophage; ICC; M1 Macrophage; B; Neuroendocrine; Stroma; CD66+ Enterocyte,1111.43
VHMLeftKidney,UBERON:0004538,outer cortex of kidney,119897.30062042178,2,7,1,6,29,2,1,31,Distal Convoluted Tubule Type 2; Vascular Smooth Muscle / Pericyte; Cortical Thick Ascending Limb; Cortical Collecting Duct Principal; Connecting Tubule Principal; Ascending Thin Limb; Medullary Fibroblast; Proximal Tubule Epithelial Segment 2; Mesangial; Distal Convoluted Tubule Type 1; Peritubular Capilary Endothelial ; Intercalated Type B; Proximal Tubule Epithelial Segment 1; Proximal Tubule Epithelial Segment 3; Medullary Thick Ascending Limb; Inner Medullary Collecting Duct; Podocyte; Macula Densa; Connecting Tubule; Descending Thin Limb Type 3; M2 Macrophage; Descending Thin Limb Type 1; Cortical Collecting Duct Intercalated Type A; Descending Thin Limb Type 2; Glomerular Capillary Endothelial; Ascending Vasa Recta Endothelial; Outer Medullary Collecting Duct Principal; Monocyte-derived; Cortical Vascular Smooth Muscle / Pericyte; Neutrophil; Fibroblast,249.74193548387096774194
